[{ 'source': 'sensor_1', 'data': '3.4 Kwh' }]
[{ 'source': 'sensor_4', 'data': '16.23 Kwh' },{ 'source': 'sensor_3', 'data': '10.69 Kwh' },{ 'source': 'sensor_1', 'data': '18.51 Kwh' }]
[{ 'source': 'sensor_1', 'data': '2.77 Kwh' },{ 'source': 'sensor_4', 'data': '6.87 Kwh' },{ 'source': 'sensor_3', 'data': '3.37 Kwh' }]
[{ 'source': 'sensor_3', 'data': '15.38 Kwh' },{ 'source': 'sensor_1', 'data': '18.54 Kwh' },{ 'source': 'sensor_4', 'data': '5.4 Kwh' }]
[{ 'source': 'sensor_4', 'data': '7.93 Kwh' },{ 'source': 'sensor_3', 'data': '20.28 Kwh' },{ 'source': 'sensor_1', 'data': '17.32 Kwh' }]
[{ 'source': 'sensor_3', 'data': '12.71 Kwh' },{ 'source': 'sensor_1', 'data': '21.96 Kwh' },{ 'source': 'sensor_4', 'data': '14.19 Kwh' }]
[{ 'source': 'sensor_3', 'data': '10.67 Kwh' },{ 'source': 'sensor_4', 'data': '11.51 Kwh' },{ 'source': 'sensor_1', 'data': '16.97 Kwh' }]
[{ 'source': 'sensor_3', 'data': '11.94 Kwh' },{ 'source': 'sensor_4', 'data': '16.51 Kwh' },{ 'source': 'sensor_1', 'data': '22.32 Kwh' }]
[{ 'source': 'sensor_4', 'data': '14.51 Kwh' },{ 'source': 'sensor_1', 'data': '17.44 Kwh' },{ 'source': 'sensor_3', 'data': '14.73 Kwh' }]
[{ 'source': 'sensor_3', 'data': '7.34 Kwh' },{ 'source': 'sensor_4', 'data': '21.51 Kwh' },{ 'source': 'sensor_1', 'data': '21.43 Kwh' }]
[{ 'source': 'sensor_1', 'data': '7.9 Kwh' },{ 'source': 'sensor_4', 'data': '21.57 Kwh' },{ 'source': 'sensor_3', 'data': '13.65 Kwh' }]
[{ 'source': 'sensor_3', 'data': '17.35 Kwh' },{ 'source': 'sensor_1', 'data': '4.56 Kwh' },{ 'source': 'sensor_4', 'data': '16.68 Kwh' }]
[{ 'source': 'sensor_4', 'data': '10.31 Kwh' },{ 'source': 'sensor_1', 'data': '6.52 Kwh' },{ 'source': 'sensor_3', 'data': '4.08 Kwh' }]
[{ 'source': 'sensor_1', 'data': '4.8 Kwh' },{ 'source': 'sensor_4', 'data': '3.12 Kwh' },{ 'source': 'sensor_3', 'data': '14.47 Kwh' }]
[{ 'source': 'sensor_3', 'data': '9.21 Kwh' },{ 'source': 'sensor_4', 'data': '16.47 Kwh' },{ 'source': 'sensor_1', 'data': '14.62 Kwh' }]
[{ 'source': 'sensor_3', 'data': '12.12 Kwh' },{ 'source': 'sensor_4', 'data': '8.95 Kwh' },{ 'source': 'sensor_1', 'data': '3.53 Kwh' }]
[{ 'source': 'sensor_3', 'data': '8.34 Kwh' },{ 'source': 'sensor_4', 'data': '10.23 Kwh' },{ 'source': 'sensor_1', 'data': '6.0 Kwh' }]
[{ 'source': 'sensor_3', 'data': '4.28 Kwh' },{ 'source': 'sensor_1', 'data': '2.6 Kwh' },{ 'source': 'sensor_4', 'data': '2.86 Kwh' }]
[{ 'source': 'sensor_4', 'data': '10.58 Kwh' },{ 'source': 'sensor_3', 'data': '13.85 Kwh' },{ 'source': 'sensor_1', 'data': '8.22 Kwh' }]
[{ 'source': 'sensor_3', 'data': '22.25 Kwh' },{ 'source': 'sensor_4', 'data': '2.95 Kwh' },{ 'source': 'sensor_1', 'data': '8.05 Kwh' }]
[{ 'source': 'sensor_4', 'data': '16.27 Kwh' },{ 'source': 'sensor_1', 'data': '20.04 Kwh' },{ 'source': 'sensor_3', 'data': '16.17 Kwh' }]
[{ 'source': 'sensor_4', 'data': '16.65 Kwh' },{ 'source': 'sensor_3', 'data': '16.97 Kwh' },{ 'source': 'sensor_1', 'data': '6.96 Kwh' }]
[{ 'source': 'sensor_4', 'data': '18.89 Kwh' },{ 'source': 'sensor_1', 'data': '19.54 Kwh' },{ 'source': 'sensor_3', 'data': '10.67 Kwh' }]
[{ 'source': 'sensor_1', 'data': '9.16 Kwh' },{ 'source': 'sensor_3', 'data': '4.25 Kwh' },{ 'source': 'sensor_4', 'data': '20.12 Kwh' }]
[{ 'source': 'sensor_3', 'data': '8.87 Kwh' },{ 'source': 'sensor_4', 'data': '9.89 Kwh' },{ 'source': 'sensor_1', 'data': '9.62 Kwh' }]
[{ 'source': 'sensor_1', 'data': '15.16 Kwh' },{ 'source': 'sensor_3', 'data': '9.03 Kwh' },{ 'source': 'sensor_4', 'data': '9.1 Kwh' }]
[{ 'source': 'sensor_4', 'data': '10.24 Kwh' },{ 'source': 'sensor_1', 'data': '12.3 Kwh' },{ 'source': 'sensor_3', 'data': '18.59 Kwh' }]
[{ 'source': 'sensor_1', 'data': '13.27 Kwh' },{ 'source': 'sensor_4', 'data': '22.38 Kwh' },{ 'source': 'sensor_3', 'data': '3.05 Kwh' }]
[{ 'source': 'sensor_1', 'data': '20.98 Kwh' },{ 'source': 'sensor_4', 'data': '18.37 Kwh' },{ 'source': 'sensor_3', 'data': '18.84 Kwh' }]
[{ 'source': 'sensor_1', 'data': '16.55 Kwh' },{ 'source': 'sensor_3', 'data': '12.89 Kwh' },{ 'source': 'sensor_4', 'data': '19.33 Kwh' }]
[{ 'source': 'sensor_3', 'data': '13.64 Kwh' },{ 'source': 'sensor_4', 'data': '17.21 Kwh' },{ 'source': 'sensor_1', 'data': '8.48 Kwh' }]
[{ 'source': 'sensor_4', 'data': '11.28 Kwh' },{ 'source': 'sensor_1', 'data': '16.94 Kwh' },{ 'source': 'sensor_3', 'data': '13.82 Kwh' }]
[{ 'source': 'sensor_4', 'data': '15.35 Kwh' },{ 'source': 'sensor_3', 'data': '15.27 Kwh' },{ 'source': 'sensor_1', 'data': '3.19 Kwh' }]
[{ 'source': 'sensor_3', 'data': '14.88 Kwh' },{ 'source': 'sensor_4', 'data': '9.64 Kwh' },{ 'source': 'sensor_1', 'data': '15.22 Kwh' }]
[{ 'source': 'sensor_4', 'data': '16.25 Kwh' },{ 'source': 'sensor_1', 'data': '20.94 Kwh' },{ 'source': 'sensor_3', 'data': '11.92 Kwh' }]
[{ 'source': 'sensor_3', 'data': '2.6 Kwh' },{ 'source': 'sensor_1', 'data': '17.57 Kwh' },{ 'source': 'sensor_4', 'data': '17.33 Kwh' }]
[{ 'source': 'sensor_3', 'data': '19.02 Kwh' },{ 'source': 'sensor_4', 'data': '13.17 Kwh' },{ 'source': 'sensor_1', 'data': '15.17 Kwh' }]
[{ 'source': 'sensor_3', 'data': '14.38 Kwh' },{ 'source': 'sensor_1', 'data': '19.39 Kwh' },{ 'source': 'sensor_4', 'data': '12.78 Kwh' }]
[{ 'source': 'sensor_1', 'data': '15.65 Kwh' },{ 'source': 'sensor_4', 'data': '16.86 Kwh' },{ 'source': 'sensor_3', 'data': '6.82 Kwh' }]
[{ 'source': 'sensor_4', 'data': '4.94 Kwh' },{ 'source': 'sensor_1', 'data': '6.14 Kwh' },{ 'source': 'sensor_3', 'data': '5.19 Kwh' }]
[{ 'source': 'sensor_4', 'data': '18.46 Kwh' },{ 'source': 'sensor_3', 'data': '20.89 Kwh' },{ 'source': 'sensor_1', 'data': '9.77 Kwh' }]
[{ 'source': 'sensor_3', 'data': '3.36 Kwh' },{ 'source': 'sensor_1', 'data': '15.0 Kwh' },{ 'source': 'sensor_4', 'data': '10.75 Kwh' }]
[{ 'source': 'sensor_1', 'data': '13.22 Kwh' },{ 'source': 'sensor_4', 'data': '21.63 Kwh' },{ 'source': 'sensor_3', 'data': '14.55 Kwh' }]
[{ 'source': 'sensor_1', 'data': '6.14 Kwh' },{ 'source': 'sensor_3', 'data': '18.86 Kwh' },{ 'source': 'sensor_4', 'data': '7.22 Kwh' }]
[{ 'source': 'sensor_1', 'data': '19.33 Kwh' },{ 'source': 'sensor_3', 'data': '13.45 Kwh' },{ 'source': 'sensor_4', 'data': '14.25 Kwh' }]
[{ 'source': 'sensor_1', 'data': '14.82 Kwh' },{ 'source': 'sensor_3', 'data': '13.24 Kwh' },{ 'source': 'sensor_4', 'data': '5.3 Kwh' }]
[{ 'source': 'sensor_3', 'data': '3.36 Kwh' },{ 'source': 'sensor_1', 'data': '11.23 Kwh' },{ 'source': 'sensor_4', 'data': '6.58 Kwh' }]
[{ 'source': 'sensor_1', 'data': '19.05 Kwh' },{ 'source': 'sensor_3', 'data': '11.46 Kwh' },{ 'source': 'sensor_4', 'data': '2.54 Kwh' }]
[{ 'source': 'sensor_1', 'data': '10.4 Kwh' },{ 'source': 'sensor_4', 'data': '4.0 Kwh' },{ 'source': 'sensor_3', 'data': '6.9 Kwh' }]
[{ 'source': 'sensor_1', 'data': '6.5 Kwh' },{ 'source': 'sensor_3', 'data': '14.08 Kwh' },{ 'source': 'sensor_4', 'data': '17.4 Kwh' }]
[{ 'source': 'sensor_4', 'data': '10.81 Kwh' },{ 'source': 'sensor_1', 'data': '4.99 Kwh' },{ 'source': 'sensor_3', 'data': '19.37 Kwh' }]
[{ 'source': 'sensor_3', 'data': '13.1 Kwh' },{ 'source': 'sensor_1', 'data': '20.47 Kwh' },{ 'source': 'sensor_4', 'data': '16.98 Kwh' }]
[{ 'source': 'sensor_4', 'data': '20.7 Kwh' },{ 'source': 'sensor_1', 'data': '13.05 Kwh' },{ 'source': 'sensor_3', 'data': '17.06 Kwh' }]
[{ 'source': 'sensor_1', 'data': '7.62 Kwh' },{ 'source': 'sensor_3', 'data': '20.62 Kwh' },{ 'source': 'sensor_4', 'data': '20.2 Kwh' }]
[{ 'source': 'sensor_3', 'data': '12.0 Kwh' },{ 'source': 'sensor_1', 'data': '14.64 Kwh' },{ 'source': 'sensor_4', 'data': '20.7 Kwh' }]
[{ 'source': 'sensor_1', 'data': '7.34 Kwh' },{ 'source': 'sensor_4', 'data': '17.22 Kwh' },{ 'source': 'sensor_3', 'data': '19.29 Kwh' }]
[{ 'source': 'sensor_1', 'data': '7.62 Kwh' },{ 'source': 'sensor_3', 'data': '6.1 Kwh' },{ 'source': 'sensor_4', 'data': '21.23 Kwh' }]
[{ 'source': 'sensor_4', 'data': '8.21 Kwh' },{ 'source': 'sensor_3', 'data': '22.21 Kwh' },{ 'source': 'sensor_1', 'data': '5.64 Kwh' }]
[{ 'source': 'sensor_1', 'data': '7.87 Kwh' },{ 'source': 'sensor_4', 'data': '9.51 Kwh' },{ 'source': 'sensor_3', 'data': '7.43 Kwh' }]
[{ 'source': 'sensor_4', 'data': '7.12 Kwh' },{ 'source': 'sensor_1', 'data': '3.22 Kwh' },{ 'source': 'sensor_3', 'data': '3.89 Kwh' }]
[{ 'source': 'sensor_4', 'data': '16.82 Kwh' },{ 'source': 'sensor_3', 'data': '21.94 Kwh' },{ 'source': 'sensor_1', 'data': '8.21 Kwh' }]
[{ 'source': 'sensor_4', 'data': '16.71 Kwh' },{ 'source': 'sensor_1', 'data': '20.01 Kwh' },{ 'source': 'sensor_3', 'data': '6.39 Kwh' }]
