[{ source: sensor_1, data: 8.78 Kwh },{ source: sensor_3, data: 4.64 Kwh }]
[{ source: sensor_4, data: 11.86 Kwh },{ source: sensor_3, data: 18.42 Kwh },{ source: sensor_1, data: 5.95 Kwh }]
[{ source: sensor_4, data: 8.67 Kwh },{ source: sensor_1, data: 8.8 Kwh },{ source: sensor_3, data: 2.5 Kwh }]
[{ source: sensor_1, data: 16.95 Kwh },{ source: sensor_3, data: 12.72 Kwh },{ source: sensor_4, data: 15.18 Kwh }]
[{ source: sensor_3, data: 18.59 Kwh },{ source: sensor_1, data: 14.01 Kwh },{ source: sensor_4, data: 7.46 Kwh }]
[{ source: sensor_4, data: 3.62 Kwh },{ source: sensor_1, data: 12.2 Kwh },{ source: sensor_3, data: 5.33 Kwh }]
[{ source: sensor_3, data: 15.29 Kwh },{ source: sensor_4, data: 21.6 Kwh },{ source: sensor_1, data: 5.15 Kwh }]
[{ source: sensor_4, data: 12.15 Kwh },{ source: sensor_3, data: 17.88 Kwh },{ source: sensor_1, data: 17.89 Kwh }]
[{ source: sensor_3, data: 20.15 Kwh },{ source: sensor_4, data: 14.98 Kwh },{ source: sensor_1, data: 22.48 Kwh }]
[{ source: sensor_1, data: 18.03 Kwh },{ source: sensor_3, data: 4.89 Kwh },{ source: sensor_4, data: 18.28 Kwh }]
[{ source: sensor_4, data: 12.21 Kwh },{ source: sensor_1, data: 6.5 Kwh },{ source: sensor_3, data: 20.61 Kwh }]
[{ source: sensor_4, data: 13.0 Kwh },{ source: sensor_3, data: 3.92 Kwh },{ source: sensor_1, data: 12.59 Kwh }]
[{ source: sensor_1, data: 16.69 Kwh },{ source: sensor_3, data: 22.46 Kwh },{ source: sensor_4, data: 12.78 Kwh }]
[{ source: sensor_1, data: 16.13 Kwh },{ source: sensor_3, data: 21.65 Kwh },{ source: sensor_4, data: 21.46 Kwh }]
[{ source: sensor_3, data: 11.91 Kwh },{ source: sensor_4, data: 14.8 Kwh },{ source: sensor_1, data: 6.99 Kwh }]
[{ source: sensor_4, data: 6.35 Kwh },{ source: sensor_3, data: 11.07 Kwh },{ source: sensor_1, data: 22.15 Kwh }]
