MQTT_ACK
MQTT_ACK250773589328214
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 11.52 Kwh },{ source: sensor_1, data: 11.52 Kwh },{ source: sensor_1, data: 11.52 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 3.34 Kwh },{ source: sensor_3, data: 11.97 Kwh },{ source: sensor_3, data: 11.97 Kwh },{ source: sensor_1, data: 3.34 Kwh },{ source: sensor_3, data: 11.97 Kwh },{ source: sensor_1, data: 3.34 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 10.14 Kwh },{ source: sensor_4, data: 7.28 Kwh },{ source: sensor_1, data: 14.45 Kwh },{ source: sensor_1, data: 14.45 Kwh },{ source: sensor_1, data: 14.45 Kwh },{ source: sensor_3, data: 10.14 Kwh },{ source: sensor_4, data: 7.28 Kwh },{ source: sensor_3, data: 10.14 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 14.99 Kwh },{ source: sensor_1, data: 3.34 Kwh },{ source: sensor_1, data: 3.34 Kwh },{ source: sensor_4, data: 14.99 Kwh },{ source: sensor_3, data: 3.57 Kwh },{ source: sensor_3, data: 3.57 Kwh },{ source: sensor_3, data: 3.57 Kwh },{ source: sensor_1, data: 3.34 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 13.04 Kwh },{ source: sensor_4, data: 9.28 Kwh },{ source: sensor_1, data: 13.2 Kwh },{ source: sensor_3, data: 13.04 Kwh },{ source: sensor_4, data: 9.28 Kwh },{ source: sensor_3, data: 13.04 Kwh },{ source: sensor_1, data: 13.2 Kwh },{ source: sensor_1, data: 13.2 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 15.9 Kwh },{ source: sensor_1, data: 9.57 Kwh },{ source: sensor_4, data: 15.9 Kwh },{ source: sensor_3, data: 4.99 Kwh },{ source: sensor_3, data: 4.99 Kwh },{ source: sensor_3, data: 4.99 Kwh },{ source: sensor_1, data: 9.57 Kwh },{ source: sensor_1, data: 9.57 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 18.42 Kwh },{ source: sensor_1, data: 18.42 Kwh },{ source: sensor_4, data: 17.25 Kwh },{ source: sensor_3, data: 4.08 Kwh },{ source: sensor_1, data: 18.42 Kwh },{ source: sensor_3, data: 4.08 Kwh },{ source: sensor_4, data: 17.25 Kwh },{ source: sensor_3, data: 4.08 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 22.48 Kwh },{ source: sensor_4, data: 6.25 Kwh },{ source: sensor_3, data: 22.48 Kwh },{ source: sensor_1, data: 19.17 Kwh },{ source: sensor_1, data: 19.17 Kwh },{ source: sensor_4, data: 6.25 Kwh },{ source: sensor_1, data: 19.17 Kwh },{ source: sensor_3, data: 22.48 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 11.32 Kwh },{ source: sensor_4, data: 11.32 Kwh },{ source: sensor_1, data: 9.55 Kwh },{ source: sensor_1, data: 9.55 Kwh },{ source: sensor_1, data: 9.55 Kwh },{ source: sensor_3, data: 17.63 Kwh },{ source: sensor_3, data: 17.63 Kwh },{ source: sensor_3, data: 17.63 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 15.89 Kwh },{ source: sensor_4, data: 5.21 Kwh },{ source: sensor_1, data: 15.89 Kwh },{ source: sensor_4, data: 5.21 Kwh },{ source: sensor_3, data: 17.49 Kwh },{ source: sensor_3, data: 17.49 Kwh },{ source: sensor_3, data: 17.49 Kwh },{ source: sensor_1, data: 15.89 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 9.68 Kwh },{ source: sensor_1, data: 5.13 Kwh },{ source: sensor_1, data: 5.13 Kwh },{ source: sensor_3, data: 15.55 Kwh },{ source: sensor_1, data: 5.13 Kwh },{ source: sensor_3, data: 15.55 Kwh },{ source: sensor_4, data: 9.68 Kwh },{ source: sensor_3, data: 15.55 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 4.06 Kwh },{ source: sensor_3, data: 4.06 Kwh },{ source: sensor_1, data: 2.91 Kwh },{ source: sensor_3, data: 4.06 Kwh },{ source: sensor_4, data: 11.56 Kwh },{ source: sensor_1, data: 2.91 Kwh },{ source: sensor_4, data: 11.56 Kwh },{ source: sensor_1, data: 2.91 Kwh }]'}
