[{ source: sensor_3, data: 10.47 Kwh },{ source: sensor_1, data: 16.7 Kwh }]
[{ source: sensor_1, data: 8.95 Kwh },{ source: sensor_4, data: 3.14 Kwh },{ source: sensor_3, data: 19.77 Kwh }]
[{ source: sensor_1, data: 8.09 Kwh },{ source: sensor_3, data: 18.53 Kwh },{ source: sensor_4, data: 6.17 Kwh }]
[{ source: sensor_3, data: 2.85 Kwh },{ source: sensor_4, data: 19.93 Kwh },{ source: sensor_1, data: 15.63 Kwh }]
[{ source: sensor_4, data: 9.17 Kwh },{ source: sensor_3, data: 17.0 Kwh },{ source: sensor_1, data: 13.78 Kwh }]
[{ source: sensor_4, data: 13.18 Kwh },{ source: sensor_1, data: 20.72 Kwh },{ source: sensor_3, data: 16.85 Kwh }]
[{ source: sensor_3, data: 10.99 Kwh },{ source: sensor_1, data: 22.13 Kwh },{ source: sensor_4, data: 15.59 Kwh }]
[{ source: sensor_4, data: 21.25 Kwh },{ source: sensor_1, data: 10.06 Kwh },{ source: sensor_3, data: 4.05 Kwh }]
[{ source: sensor_4, data: 13.19 Kwh },{ source: sensor_3, data: 12.07 Kwh },{ source: sensor_1, data: 12.47 Kwh }]
[{ source: sensor_1, data: 14.12 Kwh },{ source: sensor_3, data: 20.77 Kwh },{ source: sensor_4, data: 22.49 Kwh }]
[{ source: sensor_3, data: 18.86 Kwh },{ source: sensor_4, data: 7.52 Kwh },{ source: sensor_1, data: 12.72 Kwh }]
[{ source: sensor_1, data: 21.38 Kwh },{ source: sensor_4, data: 15.94 Kwh },{ source: sensor_3, data: 5.36 Kwh }]
[{ source: sensor_4, data: 5.5 Kwh },{ source: sensor_3, data: 2.95 Kwh },{ source: sensor_1, data: 16.68 Kwh }]
[{ source: sensor_3, data: 9.14 Kwh },{ source: sensor_4, data: 3.75 Kwh },{ source: sensor_1, data: 10.35 Kwh }]
[{ source: sensor_1, data: 7.21 Kwh },{ source: sensor_3, data: 17.47 Kwh },{ source: sensor_4, data: 6.18 Kwh }]
[{ source: sensor_1, data: 15.08 Kwh },{ source: sensor_4, data: 8.21 Kwh },{ source: sensor_3, data: 19.66 Kwh }]
[{ source: sensor_1, data: 19.21 Kwh },{ source: sensor_3, data: 18.75 Kwh },{ source: sensor_4, data: 12.1 Kwh }]
[{ source: sensor_4, data: 17.46 Kwh },{ source: sensor_3, data: 8.48 Kwh },{ source: sensor_1, data: 21.28 Kwh }]
[{ source: sensor_3, data: 10.04 Kwh },{ source: sensor_1, data: 15.41 Kwh },{ source: sensor_4, data: 14.4 Kwh }]
[{ source: sensor_3, data: 18.05 Kwh },{ source: sensor_1, data: 16.9 Kwh },{ source: sensor_4, data: 3.3 Kwh }]
[{ source: sensor_3, data: 21.01 Kwh },{ source: sensor_4, data: 12.79 Kwh },{ source: sensor_1, data: 19.07 Kwh }]
[{ source: sensor_3, data: 12.94 Kwh },{ source: sensor_1, data: 15.96 Kwh },{ source: sensor_4, data: 6.34 Kwh }]
[{ source: sensor_4, data: 10.83 Kwh },{ source: sensor_3, data: 19.51 Kwh },{ source: sensor_1, data: 17.48 Kwh }]
[{ source: sensor_1, data: 7.76 Kwh },{ source: sensor_4, data: 15.05 Kwh },{ source: sensor_3, data: 19.39 Kwh }]
[{ source: sensor_4, data: 8.5 Kwh },{ source: sensor_3, data: 11.58 Kwh },{ source: sensor_1, data: 13.82 Kwh }]
[{ source: sensor_1, data: 6.62 Kwh },{ source: sensor_3, data: 16.7 Kwh },{ source: sensor_4, data: 6.05 Kwh }]
[{ source: sensor_4, data: 21.73 Kwh },{ source: sensor_3, data: 20.04 Kwh },{ source: sensor_1, data: 10.92 Kwh }]
[{ source: sensor_4, data: 4.15 Kwh },{ source: sensor_3, data: 5.08 Kwh },{ source: sensor_1, data: 14.93 Kwh }]
[{ source: sensor_3, data: 3.23 Kwh },{ source: sensor_4, data: 7.98 Kwh },{ source: sensor_1, data: 12.77 Kwh }]
[{ source: sensor_4, data: 13.47 Kwh },{ source: sensor_1, data: 13.58 Kwh },{ source: sensor_3, data: 6.19 Kwh }]
[{ source: sensor_4, data: 16.49 Kwh },{ source: sensor_3, data: 10.7 Kwh },{ source: sensor_1, data: 21.04 Kwh }]
[{ source: sensor_4, data: 12.53 Kwh },{ source: sensor_1, data: 17.37 Kwh },{ source: sensor_3, data: 19.32 Kwh }]
[{ source: sensor_3, data: 15.66 Kwh },{ source: sensor_4, data: 5.16 Kwh },{ source: sensor_1, data: 14.36 Kwh }]
[{ source: sensor_4, data: 7.2 Kwh },{ source: sensor_3, data: 16.64 Kwh },{ source: sensor_1, data: 12.84 Kwh }]
[{ source: sensor_3, data: 6.18 Kwh },{ source: sensor_1, data: 7.67 Kwh },{ source: sensor_4, data: 4.66 Kwh }]
[{ source: sensor_1, data: 14.39 Kwh },{ source: sensor_3, data: 2.55 Kwh },{ source: sensor_4, data: 18.65 Kwh }]
[{ source: sensor_1, data: 7.55 Kwh },{ source: sensor_4, data: 10.77 Kwh },{ source: sensor_3, data: 3.7 Kwh }]
[{ source: sensor_3, data: 20.51 Kwh },{ source: sensor_4, data: 7.65 Kwh },{ source: sensor_1, data: 18.17 Kwh }]
[{ source: sensor_4, data: 14.04 Kwh },{ source: sensor_1, data: 10.66 Kwh },{ source: sensor_3, data: 7.43 Kwh }]
[{ source: sensor_1, data: 3.14 Kwh },{ source: sensor_4, data: 15.48 Kwh },{ source: sensor_3, data: 11.02 Kwh }]
[{ source: sensor_1, data: 15.59 Kwh },{ source: sensor_3, data: 6.39 Kwh },{ source: sensor_4, data: 20.4 Kwh }]
[{ source: sensor_1, data: 16.59 Kwh },{ source: sensor_4, data: 7.45 Kwh },{ source: sensor_3, data: 5.04 Kwh }]
[{ source: sensor_3, data: 3.45 Kwh },{ source: sensor_4, data: 3.65 Kwh },{ source: sensor_1, data: 14.24 Kwh }]
[{ source: sensor_4, data: 10.91 Kwh },{ source: sensor_1, data: 9.47 Kwh },{ source: sensor_3, data: 20.35 Kwh }]
[{ source: sensor_4, data: 8.46 Kwh },{ source: sensor_1, data: 12.99 Kwh },{ source: sensor_3, data: 22.08 Kwh }]
[{ source: sensor_4, data: 4.49 Kwh },{ source: sensor_1, data: 5.74 Kwh },{ source: sensor_3, data: 15.11 Kwh }]
[{ source: sensor_1, data: 9.48 Kwh },{ source: sensor_4, data: 16.8 Kwh },{ source: sensor_3, data: 14.69 Kwh }]
[{ source: sensor_1, data: 5.1 Kwh },{ source: sensor_4, data: 8.48 Kwh },{ source: sensor_3, data: 10.5 Kwh }]
