[{ 'source': sensor_3, 'data': 10.06 Kwh },{ 'source': sensor_1, 'data': 16.62 Kwh }]
[{ 'source': sensor_4, 'data': 11.91 Kwh },{ 'source': sensor_3, 'data': 3.45 Kwh },{ 'source': sensor_1, 'data': 5.64 Kwh }]
[{ 'source': sensor_1, 'data': 2.98 Kwh },{ 'source': sensor_3, 'data': 8.36 Kwh },{ 'source': sensor_4, 'data': 2.74 Kwh }]
[{ 'source': sensor_3, 'data': 20.26 Kwh },{ 'source': sensor_4, 'data': 19.89 Kwh },{ 'source': sensor_1, 'data': 12.84 Kwh }]
[{ 'source': sensor_4, 'data': 7.78 Kwh },{ 'source': sensor_1, 'data': 5.87 Kwh },{ 'source': sensor_3, 'data': 6.36 Kwh }]
[{ 'source': sensor_1, 'data': 4.99 Kwh },{ 'source': sensor_3, 'data': 4.31 Kwh },{ 'source': sensor_4, 'data': 4.62 Kwh }]
[{ 'source': sensor_1, 'data': 19.69 Kwh },{ 'source': sensor_4, 'data': 8.44 Kwh },{ 'source': sensor_3, 'data': 17.77 Kwh }]
[{ 'source': sensor_4, 'data': 6.21 Kwh },{ 'source': sensor_3, 'data': 12.71 Kwh },{ 'source': sensor_1, 'data': 5.0 Kwh }]
[{ 'source': sensor_3, 'data': 6.61 Kwh },{ 'source': sensor_4, 'data': 18.89 Kwh },{ 'source': sensor_1, 'data': 7.46 Kwh }]
[{ 'source': sensor_4, 'data': 19.2 Kwh },{ 'source': sensor_3, 'data': 20.73 Kwh },{ 'source': sensor_1, 'data': 13.55 Kwh }]
[{ 'source': sensor_3, 'data': 2.53 Kwh },{ 'source': sensor_4, 'data': 11.38 Kwh },{ 'source': sensor_1, 'data': 15.85 Kwh }]
[{ 'source': sensor_3, 'data': 18.67 Kwh },{ 'source': sensor_1, 'data': 10.35 Kwh },{ 'source': sensor_4, 'data': 19.61 Kwh }]
