[{ 'source': 'sensor_1', 'data': '5.97 Kwh' }]
[{ 'source': 'sensor_3', 'data': '14.83 Kwh' },{ 'source': 'sensor_1', 'data': '2.78 Kwh' },{ 'source': 'sensor_4', 'data': '16.49 Kwh' }]
[{ 'source': 'sensor_1', 'data': '16.89 Kwh' },{ 'source': 'sensor_4', 'data': '14.51 Kwh' },{ 'source': 'sensor_3', 'data': '12.68 Kwh' }]
[{ 'source': 'sensor_1', 'data': '15.92 Kwh' },{ 'source': 'sensor_4', 'data': '4.89 Kwh' },{ 'source': 'sensor_3', 'data': '19.0 Kwh' }]
[{ 'source': 'sensor_4', 'data': '13.23 Kwh' },{ 'source': 'sensor_3', 'data': '13.1 Kwh' },{ 'source': 'sensor_1', 'data': '18.69 Kwh' }]
[{ 'source': 'sensor_3', 'data': '18.66 Kwh' },{ 'source': 'sensor_4', 'data': '7.53 Kwh' },{ 'source': 'sensor_1', 'data': '19.21 Kwh' }]
[{ 'source': 'sensor_3', 'data': '14.52 Kwh' },{ 'source': 'sensor_4', 'data': '22.01 Kwh' },{ 'source': 'sensor_1', 'data': '2.64 Kwh' }]
[{ 'source': 'sensor_3', 'data': '5.54 Kwh' },{ 'source': 'sensor_4', 'data': '15.41 Kwh' },{ 'source': 'sensor_1', 'data': '5.62 Kwh' }]
[{ 'source': 'sensor_4', 'data': '21.73 Kwh' },{ 'source': 'sensor_3', 'data': '4.46 Kwh' },{ 'source': 'sensor_1', 'data': '16.25 Kwh' }]
[{ 'source': 'sensor_1', 'data': '10.66 Kwh' },{ 'source': 'sensor_3', 'data': '8.75 Kwh' },{ 'source': 'sensor_4', 'data': '6.78 Kwh' }]
[{ 'source': 'sensor_4', 'data': '9.54 Kwh' },{ 'source': 'sensor_3', 'data': '20.45 Kwh' },{ 'source': 'sensor_1', 'data': '12.4 Kwh' }]
[{ 'source': 'sensor_3', 'data': '6.54 Kwh' },{ 'source': 'sensor_1', 'data': '22.22 Kwh' },{ 'source': 'sensor_4', 'data': '12.28 Kwh' }]
[{ 'source': 'sensor_1', 'data': '20.66 Kwh' },{ 'source': 'sensor_3', 'data': '20.61 Kwh' },{ 'source': 'sensor_4', 'data': '20.66 Kwh' }]
[{ 'source': 'sensor_4', 'data': '22.05 Kwh' },{ 'source': 'sensor_3', 'data': '4.94 Kwh' },{ 'source': 'sensor_1', 'data': '10.55 Kwh' }]
[{ 'source': 'sensor_1', 'data': '14.3 Kwh' },{ 'source': 'sensor_4', 'data': '14.43 Kwh' },{ 'source': 'sensor_3', 'data': '10.94 Kwh' }]
[{ 'source': 'sensor_4', 'data': '4.94 Kwh' },{ 'source': 'sensor_3', 'data': '6.13 Kwh' },{ 'source': 'sensor_1', 'data': '21.94 Kwh' }]
[{ 'source': 'sensor_3', 'data': '14.37 Kwh' },{ 'source': 'sensor_1', 'data': '16.87 Kwh' },{ 'source': 'sensor_4', 'data': '19.45 Kwh' }]
[{ 'source': 'sensor_1', 'data': '3.8 Kwh' },{ 'source': 'sensor_3', 'data': '7.91 Kwh' },{ 'source': 'sensor_4', 'data': '19.89 Kwh' }]
[{ 'source': 'sensor_1', 'data': '18.33 Kwh' },{ 'source': 'sensor_3', 'data': '8.13 Kwh' },{ 'source': 'sensor_4', 'data': '20.59 Kwh' }]
[{ 'source': 'sensor_1', 'data': '11.29 Kwh' },{ 'source': 'sensor_4', 'data': '17.98 Kwh' },{ 'source': 'sensor_3', 'data': '6.04 Kwh' }]
[{ 'source': 'sensor_4', 'data': '12.96 Kwh' },{ 'source': 'sensor_1', 'data': '6.58 Kwh' },{ 'source': 'sensor_3', 'data': '21.59 Kwh' }]
[{ 'source': 'sensor_3', 'data': '7.14 Kwh' },{ 'source': 'sensor_4', 'data': '11.48 Kwh' },{ 'source': 'sensor_1', 'data': '20.84 Kwh' }]
[{ 'source': 'sensor_4', 'data': '8.53 Kwh' },{ 'source': 'sensor_1', 'data': '10.0 Kwh' },{ 'source': 'sensor_3', 'data': '13.81 Kwh' }]
[{ 'source': 'sensor_3', 'data': '17.47 Kwh' },{ 'source': 'sensor_1', 'data': '22.04 Kwh' },{ 'source': 'sensor_4', 'data': '8.53 Kwh' }]
[{ 'source': 'sensor_3', 'data': '9.7 Kwh' },{ 'source': 'sensor_1', 'data': '12.07 Kwh' },{ 'source': 'sensor_4', 'data': '5.22 Kwh' }]
[{ 'source': 'sensor_3', 'data': '5.44 Kwh' },{ 'source': 'sensor_4', 'data': '10.89 Kwh' },{ 'source': 'sensor_1', 'data': '21.42 Kwh' }]
[{ 'source': 'sensor_3', 'data': '15.29 Kwh' },{ 'source': 'sensor_1', 'data': '2.89 Kwh' },{ 'source': 'sensor_4', 'data': '12.32 Kwh' }]
