[{ source: sensor_1, data: 18.62 Kwh }]
[{ source: sensor_3, data: 11.89 Kwh },{ source: sensor_1, data: 11.23 Kwh },{ source: sensor_4, data: 22.15 Kwh }]
[{ source: sensor_4, data: 22.4 Kwh },{ source: sensor_1, data: 8.99 Kwh },{ source: sensor_3, data: 3.2 Kwh }]
[{ source: sensor_1, data: 20.74 Kwh },{ source: sensor_4, data: 11.63 Kwh },{ source: sensor_3, data: 11.63 Kwh }]
[{ source: sensor_3, data: 15.97 Kwh },{ source: sensor_1, data: 16.02 Kwh },{ source: sensor_4, data: 9.14 Kwh }]
[{ source: sensor_4, data: 5.34 Kwh },{ source: sensor_1, data: 14.59 Kwh },{ source: sensor_3, data: 7.85 Kwh }]
[{ source: sensor_4, data: 21.32 Kwh },{ source: sensor_1, data: 22.48 Kwh },{ source: sensor_3, data: 3.04 Kwh }]
[{ source: sensor_1, data: 9.8 Kwh },{ source: sensor_3, data: 5.87 Kwh },{ source: sensor_4, data: 5.21 Kwh }]
[{ source: sensor_1, data: 18.49 Kwh },{ source: sensor_4, data: 16.4 Kwh },{ source: sensor_3, data: 8.12 Kwh }]
[{ source: sensor_4, data: 12.36 Kwh },{ source: sensor_1, data: 20.76 Kwh },{ source: sensor_3, data: 8.46 Kwh }]
[{ source: sensor_1, data: 10.14 Kwh },{ source: sensor_3, data: 8.16 Kwh },{ source: sensor_4, data: 13.08 Kwh }]
[{ source: sensor_3, data: 18.49 Kwh },{ source: sensor_4, data: 16.11 Kwh },{ source: sensor_1, data: 11.17 Kwh }]
[{ source: sensor_1, data: 5.76 Kwh },{ source: sensor_3, data: 2.89 Kwh },{ source: sensor_4, data: 6.65 Kwh }]
[{ source: sensor_1, data: 12.08 Kwh },{ source: sensor_4, data: 17.52 Kwh },{ source: sensor_3, data: 11.49 Kwh }]
[{ source: sensor_3, data: 9.73 Kwh },{ source: sensor_4, data: 17.91 Kwh },{ source: sensor_1, data: 9.07 Kwh }]
[{ source: sensor_4, data: 16.2 Kwh },{ source: sensor_3, data: 4.38 Kwh },{ source: sensor_1, data: 11.08 Kwh }]
[{ source: sensor_1, data: 5.08 Kwh },{ source: sensor_4, data: 20.61 Kwh },{ source: sensor_3, data: 10.76 Kwh }]
[{ source: sensor_3, data: 19.43 Kwh },{ source: sensor_1, data: 19.14 Kwh },{ source: sensor_4, data: 15.96 Kwh }]
[{ source: sensor_3, data: 14.63 Kwh },{ source: sensor_4, data: 4.82 Kwh },{ source: sensor_1, data: 19.31 Kwh }]
[{ source: sensor_1, data: 11.02 Kwh },{ source: sensor_3, data: 7.69 Kwh },{ source: sensor_4, data: 9.32 Kwh }]
[{ source: sensor_4, data: 18.07 Kwh },{ source: sensor_1, data: 19.09 Kwh },{ source: sensor_3, data: 3.37 Kwh }]
[{ source: sensor_4, data: 14.55 Kwh },{ source: sensor_3, data: 16.43 Kwh },{ source: sensor_1, data: 16.43 Kwh }]
[{ source: sensor_1, data: 15.89 Kwh },{ source: sensor_3, data: 2.52 Kwh },{ source: sensor_4, data: 3.56 Kwh }]
[{ source: sensor_1, data: 17.1 Kwh },{ source: sensor_3, data: 7.66 Kwh },{ source: sensor_4, data: 22.05 Kwh }]
[{ source: sensor_1, data: 7.83 Kwh },{ source: sensor_4, data: 17.58 Kwh },{ source: sensor_3, data: 15.14 Kwh }]
[{ source: sensor_3, data: 6.18 Kwh },{ source: sensor_1, data: 12.58 Kwh },{ source: sensor_4, data: 18.57 Kwh }]
