[{ source: sensor_3, data: 18.71 Kwh },{ source: sensor_1, data: 12.07 Kwh }]
[{ source: sensor_1, data: 18.83 Kwh },{ source: sensor_3, data: 18.09 Kwh },{ source: sensor_4, data: 11.42 Kwh }]
[{ source: sensor_1, data: 9.88 Kwh },{ source: sensor_3, data: 6.63 Kwh },{ source: sensor_4, data: 15.4 Kwh }]
[{ source: sensor_3, data: 6.76 Kwh },{ source: sensor_1, data: 6.87 Kwh },{ source: sensor_4, data: 13.1 Kwh }]
[{ source: sensor_4, data: 7.17 Kwh },{ source: sensor_1, data: 11.45 Kwh },{ source: sensor_3, data: 9.93 Kwh }]
[{ source: sensor_1, data: 14.9 Kwh },{ source: sensor_3, data: 12.66 Kwh },{ source: sensor_4, data: 6.91 Kwh }]
[{ source: sensor_4, data: 16.11 Kwh },{ source: sensor_3, data: 6.77 Kwh },{ source: sensor_1, data: 12.79 Kwh }]
[{ source: sensor_1, data: 11.4 Kwh },{ source: sensor_4, data: 13.01 Kwh },{ source: sensor_3, data: 6.65 Kwh }]
[{ source: sensor_3, data: 17.64 Kwh },{ source: sensor_1, data: 16.35 Kwh },{ source: sensor_4, data: 20.41 Kwh }]
[{ source: sensor_3, data: 11.91 Kwh },{ source: sensor_4, data: 4.59 Kwh },{ source: sensor_1, data: 16.8 Kwh }]
[{ source: sensor_3, data: 11.56 Kwh },{ source: sensor_4, data: 9.37 Kwh },{ source: sensor_1, data: 17.91 Kwh }]
[{ source: sensor_1, data: 19.87 Kwh },{ source: sensor_3, data: 10.24 Kwh },{ source: sensor_4, data: 17.8 Kwh }]
[{ source: sensor_4, data: 9.99 Kwh },{ source: sensor_1, data: 20.18 Kwh },{ source: sensor_3, data: 14.81 Kwh }]
[{ source: sensor_1, data: 22.21 Kwh },{ source: sensor_4, data: 19.36 Kwh },{ source: sensor_3, data: 13.72 Kwh }]
[{ source: sensor_4, data: 12.71 Kwh },{ source: sensor_1, data: 21.35 Kwh },{ source: sensor_3, data: 9.23 Kwh }]
[{ source: sensor_1, data: 13.1 Kwh },{ source: sensor_3, data: 20.42 Kwh },{ source: sensor_4, data: 2.83 Kwh }]
[{ source: sensor_4, data: 11.62 Kwh },{ source: sensor_1, data: 3.55 Kwh },{ source: sensor_3, data: 13.3 Kwh }]
[{ source: sensor_1, data: 8.33 Kwh },{ source: sensor_4, data: 18.09 Kwh },{ source: sensor_3, data: 17.84 Kwh }]
[{ source: sensor_4, data: 9.88 Kwh },{ source: sensor_3, data: 16.67 Kwh },{ source: sensor_1, data: 21.85 Kwh }]
[{ source: sensor_1, data: 7.47 Kwh },{ source: sensor_3, data: 7.39 Kwh },{ source: sensor_4, data: 21.61 Kwh }]
[{ source: sensor_4, data: 20.45 Kwh },{ source: sensor_1, data: 8.4 Kwh },{ source: sensor_3, data: 22.25 Kwh }]
[{ source: sensor_1, data: 9.91 Kwh },{ source: sensor_3, data: 16.5 Kwh },{ source: sensor_4, data: 15.44 Kwh }]
[{ source: sensor_3, data: 8.91 Kwh },{ source: sensor_4, data: 9.22 Kwh },{ source: sensor_1, data: 12.7 Kwh }]
[{ source: sensor_3, data: 22.37 Kwh },{ source: sensor_1, data: 10.22 Kwh },{ source: sensor_4, data: 19.54 Kwh }]
[{ source: sensor_4, data: 7.81 Kwh },{ source: sensor_1, data: 9.46 Kwh },{ source: sensor_3, data: 12.46 Kwh }]
[{ source: sensor_1, data: 6.18 Kwh },{ source: sensor_3, data: 20.78 Kwh },{ source: sensor_4, data: 10.66 Kwh }]
[{ source: sensor_4, data: 5.43 Kwh },{ source: sensor_3, data: 17.75 Kwh },{ source: sensor_1, data: 7.24 Kwh }]
[{ source: sensor_4, data: 7.0 Kwh },{ source: sensor_1, data: 3.08 Kwh },{ source: sensor_3, data: 12.79 Kwh }]
