205201085725921,sensor_45,220.0V,1186.34A,60.1Hz,260.99KW,300KVA,0.99,2021-05-31T13:21:40.699386,stored_at:2021-05-31T13:28:07.685499
60145572332692,sensor_17,220.0V,1264.66A,59.9Hz,278.23KW,300KVA,0.96,2021-05-31T13:21:39.205000,stored_at:2021-05-31T13:28:07.685577
15596147188558,sensor_32,199V,1004.8A,59.9Hz,199.96KW,300KVA,1.0,2021-05-31T13:19:40.961315,stored_at:2021-05-31T13:28:07.685609
136415961141902,sensor_55,223V,1110.49A,60.1Hz,247.64KW,300KVA,0.99,2021-05-31T13:21:39.143881,stored_at:2021-05-31T13:28:07.685637
83554325593296,sensor_52,203V,1187.35A,59.9Hz,241.03KW,300KVA,0.96,2021-05-31T13:12:39.255421,stored_at:2021-05-31T13:28:07.685661
58103993481100,sensor_41,217V,1082.14A,60.1Hz,234.82KW,300KVA,0.95,2021-05-31T13:25:39.241353,stored_at:2021-05-31T13:28:07.685686
272279955069509,sensor_10,206V,1010.81A,60.0Hz,208.23KW,300KVA,0.94,2021-05-31T13:15:39.289498,stored_at:2021-05-31T13:28:07.685709
139063260240010,sensor_26,220.0V,1027.55A,59.9Hz,226.06KW,300KVA,0.99,2021-05-31T13:14:39.128726,stored_at:2021-05-31T13:28:07.685733
107286268209634,sensor_25,226V,1025.34A,60.0Hz,231.73KW,300KVA,0.98,2021-05-31T13:21:40.601831,stored_at:2021-05-31T13:28:07.685757
273163361499486,sensor_30,220.0V,1021.26A,59.9Hz,224.68KW,300KVA,0.93,2021-05-31T13:22:41.328333,stored_at:2021-05-31T13:28:07.685782
69330456263182,sensor_16,225V,1195.24A,60.0Hz,268.93KW,300KVA,0.98,2021-05-31T13:22:41.372160,stored_at:2021-05-31T13:28:07.685806
10528323509029,sensor_42,220.0V,1003.63A,60.1Hz,220.8KW,300KVA,0.97,2021-05-31T13:16:40.804250,stored_at:2021-05-31T13:28:07.685830
172336891969429,sensor_23,220.0V,1132.31A,59.9Hz,249.11KW,300KVA,0.97,2021-05-31T13:24:40.186065,stored_at:2021-05-31T13:28:07.685854
157908230751063,sensor_41,215V,1154.84A,60.1Hz,248.29KW,300KVA,0.98,2021-05-31T13:23:39.216154,stored_at:2021-05-31T13:28:07.685878
124277419371987,sensor_21,220.0V,1005.66A,60.0Hz,221.25KW,300KVA,0.96,2021-05-31T13:25:40.930789,stored_at:2021-05-31T13:28:07.685904
226121085928451,sensor_55,220.0V,1214.09A,60.1Hz,267.1KW,300KVA,0.92,2021-05-31T13:19:39.160434,stored_at:2021-05-31T13:28:07.685928
171496886580877,sensor_21,220.0V,1204.46A,59.9Hz,264.98KW,300KVA,0.97,2021-05-31T13:18:40.949696,stored_at:2021-05-31T13:28:07.685952
136949623126094,sensor_17,220.0V,1232.67A,60.1Hz,271.19KW,300KVA,0.99,2021-05-31T13:20:39.176873,stored_at:2021-05-31T13:28:07.685976
202759938078236,sensor_16,203V,1284.53A,60.1Hz,260.76KW,300KVA,0.97,2021-05-31T13:16:40.867522,stored_at:2021-05-31T13:28:07.686001
222910405537624,sensor_29,220.0V,1277.77A,60.0Hz,281.11KW,300KVA,0.92,2021-05-31T13:26:39.204634,stored_at:2021-05-31T13:28:07.686025
98571339703130,sensor_54,220.0V,1144.98A,60.1Hz,251.9KW,300KVA,1.0,2021-05-31T13:14:39.424048,stored_at:2021-05-31T13:28:07.686051
64783981162950,sensor_3,220.0V,1098.09A,60.0Hz,241.58KW,300KVA,0.92,2021-05-31T13:19:39.271686,stored_at:2021-05-31T13:28:07.686076
170649439645928,sensor_23,205V,1081.36A,60.0Hz,221.68KW,300KVA,0.98,2021-05-31T13:14:39.426382,stored_at:2021-05-31T13:28:07.686101
127422179808359,sensor_48,220.0V,1136.58A,60.0Hz,250.05KW,300KVA,0.94,2021-05-31T13:25:39.234565,stored_at:2021-05-31T13:28:07.686125
64111570111469,sensor_17,220.0V,1153.27A,60.0Hz,253.72KW,300KVA,0.96,2021-05-31T13:24:39.211642,stored_at:2021-05-31T13:28:07.686149
208010350677188,sensor_50,220.0V,1046.96A,60.0Hz,230.33KW,300KVA,1.0,2021-05-31T13:20:39.243957,stored_at:2021-05-31T13:28:07.686174
87026210297640,sensor_13,220.0V,1096.42A,60.0Hz,241.21KW,300KVA,0.98,2021-05-31T13:18:40.815110,stored_at:2021-05-31T13:28:07.686198
88008960049033,sensor_32,220.0V,1239.43A,60.1Hz,272.67KW,300KVA,0.96,2021-05-31T13:23:40.563073,stored_at:2021-05-31T13:28:07.686222
183218505824711,sensor_12,220.0V,1009.21A,60.1Hz,222.03KW,300KVA,0.96,2021-05-31T13:26:39.149485,stored_at:2021-05-31T13:28:07.686246
273645272866878,sensor_33,215V,1106.74A,59.9Hz,237.95KW,300KVA,0.99,2021-05-31T13:15:40.775892,stored_at:2021-05-31T13:28:07.686270
216842713798276,sensor_12,220.0V,1141.54A,59.9Hz,251.14KW,300KVA,0.94,2021-05-31T13:18:39.234980,stored_at:2021-05-31T13:28:07.686311
40775610751028,sensor_22,225V,1109.24A,60.1Hz,249.58KW,300KVA,0.97,2021-05-31T13:25:39.250820,stored_at:2021-05-31T13:28:07.686341
38264221825842,sensor_13,220.0V,1034.89A,60.1Hz,227.68KW,300KVA,0.98,2021-05-31T13:12:39.168425,stored_at:2021-05-31T13:28:07.686366
76537579893209,sensor_5,220.0V,1117.17A,60.1Hz,245.78KW,300KVA,0.97,2021-05-31T13:24:39.215923,stored_at:2021-05-31T13:28:07.686390
59117589078886,sensor_55,220.0V,1180.29A,59.9Hz,259.66KW,300KVA,0.95,2021-05-31T13:12:39.064633,stored_at:2021-05-31T13:28:07.686412
155692468002848,sensor_26,226V,1284.88A,59.9Hz,290.38KW,300KVA,0.96,2021-05-31T13:21:39.153248,stored_at:2021-05-31T13:28:07.686436
221368554174048,sensor_22,220.0V,1044.94A,59.9Hz,229.89KW,300KVA,0.94,2021-05-31T13:24:39.228720,stored_at:2021-05-31T13:28:07.686461
102629892308643,sensor_24,220.0V,1025.73A,60.0Hz,225.66KW,300KVA,0.96,2021-05-31T13:25:39.233166,stored_at:2021-05-31T13:28:07.686486
182079789850913,sensor_27,220.0V,1265.76A,60.0Hz,278.47KW,300KVA,0.93,2021-05-31T13:15:39.325942,stored_at:2021-05-31T13:28:07.686511
32555833103718,sensor_35,220.0V,1204.76A,59.9Hz,265.05KW,300KVA,0.95,2021-05-31T13:23:40.668616,stored_at:2021-05-31T13:28:07.686551
55101604245188,sensor_13,220.0V,1001.96A,59.9Hz,220.43KW,300KVA,0.96,2021-05-31T13:13:39.286584,stored_at:2021-05-31T13:28:07.686584
244368823638403,sensor_32,220.0V,1226.31A,60.0Hz,269.79KW,300KVA,0.98,2021-05-31T13:18:40.771783,stored_at:2021-05-31T13:28:07.686607
132824360024134,sensor_37,220.0V,1208.05A,59.9Hz,265.77KW,300KVA,0.96,2021-05-31T13:16:40.788185,stored_at:2021-05-31T13:28:07.686631
133306014727140,sensor_34,220.0V,1014.46A,60.1Hz,223.18KW,300KVA,0.99,2021-05-31T13:15:39.297725,stored_at:2021-05-31T13:28:07.686654
242218534294290,sensor_6,201V,1104.37A,60.0Hz,221.98KW,300KVA,0.99,2021-05-31T13:12:39.201177,stored_at:2021-05-31T13:28:07.686678
227224289410301,sensor_38,222V,1144.81A,60.0Hz,254.15KW,300KVA,0.98,2021-05-31T13:16:40.877939,stored_at:2021-05-31T13:28:07.686701
17443361826999,sensor_3,220.0V,1270.36A,60.1Hz,279.48KW,300KVA,0.99,2021-05-31T13:20:39.248391,stored_at:2021-05-31T13:28:07.686725
114833610757030,sensor_37,221V,1287.08A,60.0Hz,284.44KW,300KVA,0.92,2021-05-31T13:23:40.603968,stored_at:2021-05-31T13:28:07.686748
