227522958108571,sensor_53,220.0V,1140.33A,59.9Hz,250.87KW,300KVA,0.99,2021-05-13T23:46:02.841684,stored_at:2021-05-13T23:47:31.297172
263417249807313,sensor_34,220.0V,1199.07A,60.1Hz,263.8KW,300KVA,0.95,2021-05-13T23:39:02.952670,stored_at:2021-05-13T23:47:31.297259
270977544947702,sensor_5,220.0V,1097.85A,60.1Hz,241.53KW,300KVA,0.95,2021-05-13T23:37:02.824181,stored_at:2021-05-13T23:47:31.297307
237736845919962,sensor_9,220.0V,1196.26A,60.0Hz,263.18KW,300KVA,0.94,2021-05-13T23:39:03.104494,stored_at:2021-05-13T23:47:31.297332
230572417922858,sensor_16,220.0V,1159.19A,60.1Hz,255.02KW,300KVA,0.92,2021-05-13T23:39:03.098539,stored_at:2021-05-13T23:47:31.297356
26973143443434,sensor_25,213V,1220.1A,60.1Hz,259.88KW,300KVA,0.95,2021-05-13T23:41:03.037329,stored_at:2021-05-13T23:47:31.297379
87296219699223,sensor_32,220.0V,1193.29A,60.0Hz,262.52KW,300KVA,0.96,2021-05-13T23:44:03.048632,stored_at:2021-05-13T23:47:31.297402
36701801208305,sensor_10,220.0V,1185.46A,60.0Hz,260.8KW,300KVA,0.94,2021-05-13T23:43:02.950927,stored_at:2021-05-13T23:47:31.297425
126355633529797,sensor_30,212V,1043.28A,60.0Hz,221.18KW,300KVA,0.92,2021-05-13T23:46:03.069906,stored_at:2021-05-13T23:47:31.297448
242708073261164,sensor_10,220.0V,1046.33A,59.9Hz,230.19KW,300KVA,0.94,2021-05-13T23:32:02.824183,stored_at:2021-05-13T23:47:31.297471
78290186974627,sensor_4,212V,1064.69A,60.0Hz,225.71KW,300KVA,0.94,2021-05-13T23:32:02.917150,stored_at:2021-05-13T23:47:31.297494
270432271274803,sensor_9,195V,1278.66A,60.1Hz,249.34KW,300KVA,0.98,2021-05-13T23:38:03.797965,stored_at:2021-05-13T23:47:31.297517
192807605995503,sensor_52,213V,1154.09A,59.9Hz,245.82KW,300KVA,0.94,2021-05-13T23:40:03.100185,stored_at:2021-05-13T23:47:31.297539
277132102115582,sensor_54,220.0V,1148.01A,59.9Hz,252.56KW,300KVA,0.96,2021-05-13T23:33:03.066825,stored_at:2021-05-13T23:47:31.297561
142891948934104,sensor_15,207V,1154.23A,60.1Hz,238.93KW,300KVA,1.0,2021-05-13T23:32:02.841365,stored_at:2021-05-13T23:47:31.297584
263250523385818,sensor_33,220.0V,1046.19A,59.9Hz,230.16KW,300KVA,0.94,2021-05-13T23:45:04.276931,stored_at:2021-05-13T23:47:31.297607
157801677651993,sensor_49,220.0V,1199.9A,60.1Hz,263.98KW,300KVA,1.0,2021-05-13T23:39:03.058408,stored_at:2021-05-13T23:47:31.297630
236639829222947,sensor_42,230V,1086.23A,59.9Hz,249.83KW,300KVA,0.99,2021-05-13T23:40:03.056531,stored_at:2021-05-13T23:47:31.297653
54844675408093,sensor_21,220.0V,1219.58A,60.0Hz,268.31KW,300KVA,0.94,2021-05-13T23:46:04.163309,stored_at:2021-05-13T23:47:31.297675
202166122235598,sensor_55,220.0V,1028.88A,59.9Hz,226.35KW,300KVA,0.95,2021-05-13T23:41:04.313322,stored_at:2021-05-13T23:47:31.297697
188149793574878,sensor_2,220.0V,1112.46A,60.1Hz,244.74KW,300KVA,0.96,2021-05-13T23:32:02.945260,stored_at:2021-05-13T23:47:31.297719
44120014081901,sensor_34,223V,1150.46A,60.0Hz,256.55KW,300KVA,0.98,2021-05-13T23:43:02.960411,stored_at:2021-05-13T23:47:31.297741
82369429140751,sensor_2,224V,1291.5A,60.0Hz,289.3KW,300KVA,0.97,2021-05-13T23:46:04.196346,stored_at:2021-05-13T23:47:31.297764
274667144504390,sensor_43,220.0V,1179.16A,59.9Hz,259.42KW,300KVA,0.93,2021-05-13T23:45:04.347910,stored_at:2021-05-13T23:47:31.297787
115780407373763,sensor_34,220.0V,1031.9A,60.1Hz,227.02KW,300KVA,0.97,2021-05-13T23:41:02.928459,stored_at:2021-05-13T23:47:31.297809
11334288965600,sensor_2,220.0V,1194.67A,60.1Hz,262.83KW,300KVA,0.99,2021-05-13T23:44:03.167252,stored_at:2021-05-13T23:47:31.297831
246549866463311,sensor_33,214V,1186.5A,60.0Hz,253.91KW,300KVA,0.94,2021-05-13T23:44:03.149576,stored_at:2021-05-13T23:47:31.297854
40338241061940,sensor_50,220.0V,1034.7A,59.9Hz,227.63KW,300KVA,0.93,2021-05-13T23:44:03.175071,stored_at:2021-05-13T23:47:31.297876
66755142972328,sensor_25,220.0V,1217.91A,60.0Hz,267.94KW,300KVA,0.97,2021-05-13T23:34:03.057812,stored_at:2021-05-13T23:47:31.297898
68675812327401,sensor_17,208V,1175.02A,60.0Hz,244.4KW,300KVA,0.97,2021-05-13T23:37:02.804032,stored_at:2021-05-13T23:47:31.297920
238236063282987,sensor_26,220.0V,1051.1A,59.9Hz,231.24KW,300KVA,0.96,2021-05-13T23:33:04.381562,stored_at:2021-05-13T23:47:31.297942
24372897846884,sensor_10,228V,1104.52A,60.1Hz,251.83KW,300KVA,0.99,2021-05-13T23:46:02.917802,stored_at:2021-05-13T23:47:31.297969
154821627005426,sensor_45,204V,1292.93A,60.0Hz,263.76KW,300KVA,0.99,2021-05-13T23:33:04.359627,stored_at:2021-05-13T23:47:31.297992
149467499152841,sensor_19,220.0V,1074.19A,60.0Hz,236.32KW,300KVA,0.97,2021-05-13T23:41:04.301784,stored_at:2021-05-13T23:47:31.298014
70010643542240,sensor_52,220.0V,1047.55A,59.9Hz,230.46KW,300KVA,0.96,2021-05-13T23:42:04.170769,stored_at:2021-05-13T23:47:31.298036
224678254370573,sensor_50,220.0V,1260.36A,60.1Hz,277.28KW,300KVA,0.98,2021-05-13T23:39:04.415100,stored_at:2021-05-13T23:47:31.298058
44134426490882,sensor_19,225V,1072.61A,59.9Hz,241.34KW,300KVA,0.94,2021-05-13T23:39:04.422381,stored_at:2021-05-13T23:47:31.298081
76641646216384,sensor_40,208V,1028.01A,59.9Hz,213.83KW,300KVA,0.93,2021-05-13T23:42:04.160578,stored_at:2021-05-13T23:47:31.298103
37053135241441,sensor_46,220.0V,1193.77A,60.1Hz,262.63KW,300KVA,0.94,2021-05-13T23:38:02.878683,stored_at:2021-05-13T23:47:31.298125
28749789529278,sensor_51,220.0V,1243.46A,59.9Hz,273.56KW,300KVA,0.93,2021-05-13T23:38:02.942021,stored_at:2021-05-13T23:47:31.298147
58800513091887,sensor_24,219V,1272.76A,60.1Hz,278.73KW,300KVA,1.0,2021-05-13T23:43:04.521740,stored_at:2021-05-13T23:47:31.298169
151906897522937,sensor_47,205V,1057.29A,60.1Hz,216.74KW,300KVA,0.95,2021-05-13T23:38:03.753748,stored_at:2021-05-13T23:47:31.298191
70219037418084,sensor_6,195V,1224.26A,60.1Hz,238.73KW,300KVA,0.95,2021-05-13T23:35:03.052349,stored_at:2021-05-13T23:47:31.298212
262574337688299,sensor_42,220.0V,1164.0A,59.9Hz,256.08KW,300KVA,0.94,2021-05-13T23:39:03.063195,stored_at:2021-05-13T23:47:31.298234
225043438969832,sensor_42,220.0V,1038.76A,60.0Hz,228.53KW,300KVA,0.94,2021-05-13T23:42:03.048338,stored_at:2021-05-13T23:47:31.298256
238398023205675,sensor_40,220.0V,1194.16A,60.0Hz,262.72KW,300KVA,0.96,2021-05-13T23:33:03.097982,stored_at:2021-05-13T23:47:31.298279
78152955930016,sensor_49,226V,1270.11A,60.1Hz,287.04KW,300KVA,0.96,2021-05-13T23:44:03.091419,stored_at:2021-05-13T23:47:31.298301
64519947537409,sensor_19,220.0V,1233.59A,60.1Hz,271.39KW,300KVA,0.97,2021-05-13T23:33:04.393252,stored_at:2021-05-13T23:47:31.298323
111427793359264,sensor_56,220.0V,1128.43A,60.0Hz,248.25KW,300KVA,0.95,2021-05-13T23:43:03.052082,stored_at:2021-05-13T23:47:31.298345
228247957726044,sensor_33,220.0V,1224.22A,60.1Hz,269.33KW,300KVA,0.92,2021-05-13T23:41:04.232104,stored_at:2021-05-13T23:47:31.298367
1859865174305,sensor_23,220.0V,1179.18A,60.1Hz,259.42KW,300KVA,0.97,2021-05-13T23:36:03.822043,stored_at:2021-05-13T23:47:31.298389
126868855532652,sensor_33,220.0V,1132.45A,59.9Hz,249.14KW,300KVA,0.96,2021-05-13T23:46:04.162670,stored_at:2021-05-13T23:47:31.298411
222836589567221,sensor_10,201V,1193.93A,60.0Hz,239.98KW,300KVA,0.95,2021-05-13T23:34:02.935193,stored_at:2021-05-13T23:47:31.298433
181382982555987,sensor_2,220.0V,1037.92A,59.9Hz,228.34KW,300KVA,0.97,2021-05-13T23:42:04.231049,stored_at:2021-05-13T23:47:31.298455
51797118333152,sensor_18,220.0V,1100.61A,60.0Hz,242.13KW,300KVA,0.96,2021-05-13T23:35:03.049536,stored_at:2021-05-13T23:47:31.298477
155397772541922,sensor_37,220.0V,1234.52A,60.1Hz,271.59KW,300KVA,0.95,2021-05-13T23:39:03.051547,stored_at:2021-05-13T23:47:31.298500
214787347511157,sensor_46,197V,1000.97A,60.1Hz,197.19KW,300KVA,0.98,2021-05-13T23:45:02.910123,stored_at:2021-05-13T23:47:31.298522
231622560665224,sensor_52,220.0V,1241.19A,60.0Hz,273.06KW,300KVA,0.98,2021-05-13T23:41:04.219325,stored_at:2021-05-13T23:47:31.298544
118624238542166,sensor_13,216V,1103.65A,59.9Hz,238.39KW,300KVA,0.93,2021-05-13T23:45:03.023261,stored_at:2021-05-13T23:47:31.298566
58929132755218,sensor_27,220.0V,1234.78A,59.9Hz,271.65KW,300KVA,0.94,2021-05-13T23:44:03.008456,stored_at:2021-05-13T23:47:31.298587
267168983428384,sensor_55,204V,1236.68A,60.1Hz,252.28KW,300KVA,0.94,2021-05-13T23:46:04.232754,stored_at:2021-05-13T23:47:31.298609
39282091517822,sensor_47,220.0V,1116.18A,60.0Hz,245.56KW,300KVA,0.96,2021-05-13T23:42:03.059699,stored_at:2021-05-13T23:47:31.298631
158347438174342,sensor_20,194V,1190.46A,60.1Hz,230.95KW,300KVA,0.98,2021-05-13T23:46:03.007081,stored_at:2021-05-13T23:47:31.298657
58357544994675,sensor_47,220.0V,1274.33A,59.9Hz,280.35KW,300KVA,0.94,2021-05-13T23:46:03.074156,stored_at:2021-05-13T23:47:31.298680
36061009224490,sensor_47,220.0V,1178.25A,60.0Hz,259.21KW,300KVA,1.0,2021-05-13T23:37:03.505723,stored_at:2021-05-13T23:47:31.298702
131476122880514,sensor_43,220.0V,1255.74A,60.0Hz,276.26KW,300KVA,0.98,2021-05-13T23:42:04.253202,stored_at:2021-05-13T23:47:31.298723
73919925714987,sensor_53,220.0V,1138.75A,59.9Hz,250.53KW,300KVA,0.99,2021-05-13T23:43:02.846036,stored_at:2021-05-13T23:47:31.298745
90274740845372,sensor_28,220.0V,1099.94A,60.0Hz,241.99KW,300KVA,0.99,2021-05-13T23:43:03.104734,stored_at:2021-05-13T23:47:31.298767
192262043695746,sensor_41,220.0V,1256.73A,60.0Hz,276.48KW,300KVA,0.94,2021-05-13T23:45:02.820114,stored_at:2021-05-13T23:47:31.298789
223913179522632,sensor_21,216V,1085.62A,60.0Hz,234.49KW,300KVA,1.0,2021-05-13T23:45:04.280545,stored_at:2021-05-13T23:47:31.298811
76782104392266,sensor_52,220.0V,1154.35A,60.0Hz,253.96KW,300KVA,0.97,2021-05-13T23:37:03.536380,stored_at:2021-05-13T23:47:31.298833
68859281935859,sensor_30,199V,1082.34A,60.1Hz,215.39KW,300KVA,0.97,2021-05-13T23:37:03.502299,stored_at:2021-05-13T23:47:31.298854
110326918862778,sensor_24,220.0V,1101.78A,60.0Hz,242.39KW,300KVA,0.98,2021-05-13T23:35:04.288625,stored_at:2021-05-13T23:47:31.298876
58751578071529,sensor_26,209V,1152.92A,59.9Hz,240.96KW,300KVA,0.95,2021-05-13T23:39:04.406721,stored_at:2021-05-13T23:47:31.298898
166494843838623,sensor_10,220.0V,1037.97A,60.0Hz,228.35KW,300KVA,0.97,2021-05-13T23:38:02.880379,stored_at:2021-05-13T23:47:31.298920
161247430092490,sensor_20,220.0V,1047.57A,59.9Hz,230.47KW,300KVA,0.93,2021-05-13T23:38:02.971602,stored_at:2021-05-13T23:47:31.298942
76463295533418,sensor_16,195V,1200.51A,60.1Hz,234.1KW,300KVA,0.96,2021-05-13T23:45:04.246312,stored_at:2021-05-13T23:47:31.298971
173877677308661,sensor_38,220.0V,1219.65A,60.0Hz,268.32KW,300KVA,0.97,2021-05-13T23:32:02.942554,stored_at:2021-05-13T23:47:31.298994
49562585655184,sensor_42,220.0V,1085.68A,59.9Hz,238.85KW,300KVA,0.99,2021-05-13T23:45:03.045913,stored_at:2021-05-13T23:47:31.299017
45074503818891,sensor_51,220.0V,1175.63A,59.9Hz,258.64KW,300KVA,0.97,2021-05-13T23:44:03.038817,stored_at:2021-05-13T23:47:31.299039
201237676493915,sensor_10,220.0V,1181.09A,59.9Hz,259.84KW,300KVA,0.96,2021-05-13T23:40:02.940684,stored_at:2021-05-13T23:47:31.299061
240770724766033,sensor_33,220.0V,1257.2A,60.0Hz,276.58KW,300KVA,0.97,2021-05-13T23:35:04.218189,stored_at:2021-05-13T23:47:31.299083
54764076202439,sensor_17,220.0V,1013.44A,59.9Hz,222.96KW,300KVA,0.95,2021-05-13T23:35:02.804387,stored_at:2021-05-13T23:47:31.299105
1470541812473,sensor_32,220.0V,1103.18A,59.9Hz,242.7KW,300KVA,0.96,2021-05-13T23:35:03.018707,stored_at:2021-05-13T23:47:31.299127
28855343954099,sensor_56,220.0V,1057.7A,60.1Hz,232.69KW,300KVA,0.99,2021-05-13T23:38:02.987549,stored_at:2021-05-13T23:47:31.299149
120451161159539,sensor_18,220.0V,1087.04A,59.9Hz,239.15KW,300KVA,0.97,2021-05-13T23:32:02.891545,stored_at:2021-05-13T23:47:31.299171
188745385170290,sensor_50,220.0V,1017.24A,59.9Hz,223.79KW,300KVA,0.96,2021-05-13T23:33:04.387930,stored_at:2021-05-13T23:47:31.299193
155743424563663,sensor_24,220.0V,1274.23A,59.9Hz,280.33KW,300KVA,0.94,2021-05-13T23:44:03.190178,stored_at:2021-05-13T23:47:31.299215
223894858267065,sensor_43,226V,1234.75A,59.9Hz,279.05KW,300KVA,0.97,2021-05-13T23:32:02.958419,stored_at:2021-05-13T23:47:31.299237
230712012423314,sensor_17,220.0V,1264.65A,60.0Hz,278.22KW,300KVA,0.93,2021-05-13T23:36:02.803889,stored_at:2021-05-13T23:47:31.299258
126792099036266,sensor_19,220.0V,1113.0A,60.1Hz,244.86KW,300KVA,0.99,2021-05-13T23:45:04.344971,stored_at:2021-05-13T23:47:31.299281
181113850167297,sensor_21,220.0V,1198.1A,60.0Hz,263.58KW,300KVA,0.94,2021-05-13T23:39:03.109113,stored_at:2021-05-13T23:47:31.299302
243104271878162,sensor_12,220.0V,1124.99A,60.1Hz,247.5KW,300KVA,0.94,2021-05-13T23:40:04.665580,stored_at:2021-05-13T23:47:31.299325
261233068746233,sensor_43,193V,1284.8A,60.1Hz,247.97KW,300KVA,0.92,2021-05-13T23:37:03.587464,stored_at:2021-05-13T23:47:31.299353
270044996825932,sensor_23,220.0V,1261.56A,60.1Hz,277.54KW,300KVA,0.95,2021-05-13T23:40:03.068971,stored_at:2021-05-13T23:47:31.299375
4706228016685,sensor_12,196V,1099.71A,59.9Hz,215.54KW,300KVA,0.92,2021-05-13T23:32:02.967381,stored_at:2021-05-13T23:47:31.299398
64382814897456,sensor_13,220.0V,1019.79A,60.1Hz,224.35KW,300KVA,1.0,2021-05-13T23:40:03.039309,stored_at:2021-05-13T23:47:31.299420
42300514495123,sensor_3,220.0V,1217.83A,59.9Hz,267.92KW,300KVA,0.95,2021-05-13T23:40:02.957752,stored_at:2021-05-13T23:47:31.299442
250498843918238,sensor_8,220.0V,1158.1A,60.1Hz,254.78KW,300KVA,0.94,2021-05-13T23:35:03.014988,stored_at:2021-05-13T23:47:31.299464
89893762557687,sensor_4,220.0V,1166.95A,59.9Hz,256.73KW,300KVA,0.97,2021-05-13T23:41:04.171730,stored_at:2021-05-13T23:47:31.299486
261839363213660,sensor_23,199V,1128.74A,60.1Hz,224.62KW,300KVA,0.96,2021-05-13T23:46:03.072444,stored_at:2021-05-13T23:47:31.299508
106531129652343,sensor_31,220.0V,1161.29A,60.1Hz,255.48KW,300KVA,0.98,2021-05-13T23:33:04.410163,stored_at:2021-05-13T23:47:31.299530
89802597673977,sensor_17,220.0V,1110.63A,60.0Hz,244.34KW,300KVA,0.93,2021-05-13T23:34:02.804436,stored_at:2021-05-13T23:47:31.299553
63329701103683,sensor_48,220.0V,1010.37A,60.1Hz,222.28KW,300KVA,0.95,2021-05-13T23:36:02.929158,stored_at:2021-05-13T23:47:31.299575
247790477989918,sensor_2,220.0V,1200.32A,59.9Hz,264.07KW,300KVA,0.95,2021-05-13T23:36:03.904068,stored_at:2021-05-13T23:47:31.299597
222718142962218,sensor_21,195V,1157.78A,59.9Hz,225.77KW,300KVA,0.97,2021-05-13T23:42:04.191031,stored_at:2021-05-13T23:47:31.299619
130443666793727,sensor_23,223V,1115.86A,59.9Hz,248.84KW,300KVA,0.92,2021-05-13T23:32:02.903812,stored_at:2021-05-13T23:47:31.299641
231178641645576,sensor_22,194V,1001.04A,60.1Hz,194.2KW,300KVA,0.93,2021-05-13T23:39:02.855596,stored_at:2021-05-13T23:47:31.299663
252077785600126,sensor_33,208V,1201.85A,60.1Hz,249.98KW,300KVA,0.96,2021-05-13T23:43:03.118313,stored_at:2021-05-13T23:47:31.299685
162389261839487,sensor_53,220.0V,1139.85A,60.1Hz,250.77KW,300KVA,0.95,2021-05-13T23:36:02.834651,stored_at:2021-05-13T23:47:31.299706
228687788970171,sensor_28,223V,1073.17A,60.0Hz,239.32KW,300KVA,0.95,2021-05-13T23:40:03.090592,stored_at:2021-05-13T23:47:31.299729
278198250975247,sensor_27,220.0V,1289.89A,60.1Hz,283.78KW,300KVA,0.96,2021-05-13T23:38:02.910963,stored_at:2021-05-13T23:47:31.299751
117715932760503,sensor_42,220.0V,1103.44A,60.0Hz,242.76KW,300KVA,0.99,2021-05-13T23:43:03.073140,stored_at:2021-05-13T23:47:31.299773
127828846940188,sensor_15,220.0V,1075.72A,59.9Hz,236.66KW,300KVA,0.93,2021-05-13T23:45:02.957459,stored_at:2021-05-13T23:47:31.299795
213461973427267,sensor_26,220.0V,1108.3A,60.0Hz,243.83KW,300KVA,0.93,2021-05-13T23:35:04.262411,stored_at:2021-05-13T23:47:31.299817
274345538671696,sensor_53,220.0V,1098.21A,60.0Hz,241.61KW,300KVA,0.93,2021-05-13T23:35:02.854522,stored_at:2021-05-13T23:47:31.299839
225522231473908,sensor_3,220.0V,1266.42A,60.0Hz,278.61KW,300KVA,0.95,2021-05-13T23:43:02.970024,stored_at:2021-05-13T23:47:31.299861
277246705378866,sensor_17,221V,1060.13A,60.0Hz,234.29KW,300KVA,0.94,2021-05-13T23:40:02.804690,stored_at:2021-05-13T23:47:31.299882
