sensor_1,15.58 Kwh
sensor_3,13.97 Kwh
sensor_2,5.74 Kwh
sensor_2,12.4 Kwh
sensor_4,20.42 Kwh
sensor_6,11.77 Kwh
sensor_6,21.75 Kwh
sensor_2,11.48 Kwh
sensor_13,4.13 Kwh
sensor_4,7.8 Kwh
sensor_7,12.93 Kwh
sensor_3,17.85 Kwh
sensor_8,20.19 Kwh
sensor_9,21.05 Kwh
sensor_1,4.46 Kwh
sensor_8,9.17 Kwh
sensor_7,13.1 Kwh
sensor_2,15.79 Kwh
sensor_3,20.61 Kwh
sensor_12,5.06 Kwh
sensor_6,18.02 Kwh
sensor_9,10.05 Kwh
sensor_10,6.72 Kwh
sensor_8,9.34 Kwh
sensor_1,10.2 Kwh
sensor_4,9.6 Kwh
sensor_4,9.58 Kwh
sensor_6,3.52 Kwh
sensor_2,16.18 Kwh
sensor_3,7.19 Kwh
sensor_12,22.2 Kwh
sensor_7,10.76 Kwh
sensor_1,20.02 Kwh
sensor_11,6.08 Kwh
sensor_9,16.55 Kwh
sensor_13,8.38 Kwh
sensor_10,14.25 Kwh
sensor_11,11.71 Kwh
sensor_13,21.34 Kwh
sensor_6,3.95 Kwh
sensor_2,12.81 Kwh
sensor_7,5.87 Kwh
sensor_3,12.35 Kwh
sensor_10,11.32 Kwh
sensor_13,10.57 Kwh
sensor_11,15.01 Kwh
sensor_12,3.5 Kwh
sensor_9,13.26 Kwh
sensor_1,16.33 Kwh
sensor_8,16.42 Kwh
sensor_4,12.98 Kwh
sensor_1,12.07 Kwh
sensor_13,12.32 Kwh
sensor_8,20.72 Kwh
sensor_6,11.01 Kwh
sensor_4,6.58 Kwh
sensor_1,15.97 Kwh
sensor_10,3.78 Kwh
sensor_12,18.04 Kwh
sensor_3,13.33 Kwh
sensor_9,19.35 Kwh
sensor_11,20.45 Kwh
sensor_13,12.15 Kwh
sensor_12,20.41 Kwh
sensor_2,12.79 Kwh
sensor_7,12.7 Kwh
sensor_6,12.17 Kwh
sensor_3,6.44 Kwh
sensor_10,5.92 Kwh
sensor_4,4.37 Kwh
sensor_11,11.53 Kwh
sensor_7,5.79 Kwh
sensor_8,14.77 Kwh
sensor_9,15.54 Kwh
sensor_2,10.43 Kwh
sensor_9,19.35 Kwh
sensor_13,5.6 Kwh
sensor_7,4.09 Kwh
sensor_10,19.24 Kwh
sensor_12,10.56 Kwh
sensor_8,16.77 Kwh
sensor_2,14.74 Kwh
sensor_1,2.95 Kwh
sensor_3,13.16 Kwh
sensor_4,4.56 Kwh
sensor_11,3.34 Kwh
sensor_6,5.45 Kwh
