sensor_2,21.69 Kwh
sensor_3,14.74 Kwh
sensor_6,2.93 Kwh
sensor_2,12.43 Kwh
sensor_4,19.34 Kwh
sensor_1,2.74 Kwh
sensor_9,4.86 Kwh
sensor_13,18.89 Kwh
sensor_7,15.1 Kwh
sensor_3,16.56 Kwh
sensor_8,17.62 Kwh
sensor_1,18.22 Kwh
sensor_2,9.57 Kwh
sensor_6,18.11 Kwh
sensor_4,18.14 Kwh
sensor_8,16.65 Kwh
sensor_11,8.82 Kwh
sensor_12,11.07 Kwh
sensor_7,14.23 Kwh
sensor_1,10.88 Kwh
sensor_3,12.8 Kwh
sensor_2,20.27 Kwh
sensor_12,12.26 Kwh
sensor_4,3.97 Kwh
sensor_10,11.02 Kwh
sensor_3,21.67 Kwh
sensor_11,3.47 Kwh
sensor_8,18.53 Kwh
sensor_2,14.46 Kwh
sensor_4,15.48 Kwh
sensor_10,11.3 Kwh
sensor_7,20.71 Kwh
sensor_9,20.65 Kwh
sensor_6,16.32 Kwh
sensor_6,8.62 Kwh
sensor_13,4.1 Kwh
sensor_9,22.1 Kwh
sensor_1,16.69 Kwh
sensor_13,5.41 Kwh
sensor_8,3.44 Kwh
sensor_13,6.04 Kwh
sensor_3,15.23 Kwh
sensor_6,21.66 Kwh
sensor_1,12.8 Kwh
sensor_2,8.34 Kwh
sensor_4,22.19 Kwh
sensor_7,14.69 Kwh
sensor_12,19.04 Kwh
sensor_11,14.17 Kwh
sensor_10,11.47 Kwh
sensor_9,21.61 Kwh
sensor_8,14.44 Kwh
sensor_1,8.82 Kwh
sensor_10,4.06 Kwh
sensor_13,18.32 Kwh
sensor_4,11.93 Kwh
sensor_9,15.06 Kwh
sensor_7,14.69 Kwh
sensor_2,12.53 Kwh
sensor_7,3.66 Kwh
sensor_11,2.52 Kwh
sensor_8,19.43 Kwh
sensor_11,21.57 Kwh
sensor_13,13.1 Kwh
sensor_6,11.18 Kwh
sensor_2,15.48 Kwh
sensor_10,6.27 Kwh
sensor_6,14.35 Kwh
sensor_4,14.13 Kwh
sensor_1,16.98 Kwh
sensor_12,22.41 Kwh
sensor_3,16.7 Kwh
sensor_3,12.64 Kwh
sensor_9,21.07 Kwh
sensor_12,15.54 Kwh
sensor_11,12.1 Kwh
sensor_7,11.52 Kwh
sensor_8,3.28 Kwh
sensor_9,15.05 Kwh
sensor_13,18.15 Kwh
sensor_2,5.69 Kwh
sensor_4,9.5 Kwh
sensor_12,19.15 Kwh
sensor_6,14.31 Kwh
sensor_3,3.01 Kwh
sensor_10,2.65 Kwh
sensor_1,10.32 Kwh
sensor_10,6.6 Kwh
sensor_4,7.36 Kwh
sensor_8,4.84 Kwh
sensor_1,4.14 Kwh
sensor_7,7.84 Kwh
sensor_11,15.37 Kwh
sensor_9,19.79 Kwh
sensor_8,11.02 Kwh
sensor_3,14.63 Kwh
sensor_7,20.75 Kwh
sensor_6,15.61 Kwh
sensor_12,10.15 Kwh
sensor_3,11.11 Kwh
sensor_12,5.13 Kwh
sensor_2,14.07 Kwh
sensor_11,11.07 Kwh
sensor_13,15.82 Kwh
sensor_6,4.02 Kwh
sensor_1,8.5 Kwh
sensor_13,11.27 Kwh
sensor_9,12.57 Kwh
sensor_4,11.31 Kwh
sensor_10,8.8 Kwh
sensor_2,22.46 Kwh
sensor_4,10.5 Kwh
sensor_8,8.21 Kwh
sensor_6,9.38 Kwh
sensor_13,15.42 Kwh
sensor_7,16.05 Kwh
sensor_10,15.22 Kwh
sensor_2,15.32 Kwh
sensor_9,18.67 Kwh
sensor_1,3.79 Kwh
sensor_3,9.55 Kwh
sensor_12,4.94 Kwh
sensor_11,8.14 Kwh
sensor_10,17.25 Kwh
sensor_8,4.75 Kwh
sensor_9,4.6 Kwh
sensor_13,12.71 Kwh
sensor_7,15.2 Kwh
sensor_12,7.14 Kwh
sensor_3,21.7 Kwh
sensor_4,16.17 Kwh
sensor_12,5.47 Kwh
sensor_4,17.83 Kwh
sensor_2,11.37 Kwh
sensor_2,9.96 Kwh
sensor_6,10.95 Kwh
sensor_3,13.31 Kwh
sensor_9,12.12 Kwh
sensor_11,18.9 Kwh
sensor_6,3.95 Kwh
sensor_10,12.97 Kwh
sensor_13,8.73 Kwh
sensor_1,5.47 Kwh
sensor_8,15.34 Kwh
sensor_11,7.18 Kwh
sensor_7,10.46 Kwh
sensor_1,4.81 Kwh
sensor_3,14.1 Kwh
sensor_9,14.61 Kwh
sensor_4,10.06 Kwh
sensor_8,3.08 Kwh
sensor_2,11.07 Kwh
sensor_6,7.81 Kwh
sensor_1,13.05 Kwh
sensor_7,17.31 Kwh
sensor_13,4.3 Kwh
sensor_12,8.35 Kwh
sensor_11,22.11 Kwh
sensor_10,8.3 Kwh
sensor_6,14.14 Kwh
sensor_9,4.05 Kwh
sensor_1,6.9 Kwh
sensor_8,5.77 Kwh
sensor_4,9.92 Kwh
sensor_3,19.44 Kwh
sensor_10,15.71 Kwh
sensor_7,20.79 Kwh
sensor_7,10.94 Kwh
sensor_1,3.6 Kwh
sensor_13,9.02 Kwh
sensor_4,19.78 Kwh
sensor_9,22.28 Kwh
sensor_10,6.09 Kwh
sensor_12,20.74 Kwh
sensor_13,19.15 Kwh
sensor_6,19.97 Kwh
sensor_11,11.86 Kwh
sensor_12,18.99 Kwh
sensor_2,15.71 Kwh
sensor_2,6.29 Kwh
sensor_8,8.07 Kwh
sensor_3,18.42 Kwh
sensor_11,11.73 Kwh
sensor_7,17.38 Kwh
sensor_4,18.62 Kwh
sensor_11,6.96 Kwh
sensor_6,4.38 Kwh
sensor_3,19.37 Kwh
sensor_12,17.9 Kwh
sensor_10,20.16 Kwh
sensor_2,20.57 Kwh
sensor_8,17.19 Kwh
sensor_13,6.53 Kwh
sensor_9,7.78 Kwh
sensor_1,13.9 Kwh
sensor_4,20.02 Kwh
sensor_4,2.77 Kwh
sensor_1,6.17 Kwh
sensor_10,13.32 Kwh
sensor_9,9.62 Kwh
