sensor_2,14.36 Kwh
sensor_1,13.04 Kwh
sensor_1,17.24 Kwh
sensor_3,8.71 Kwh
sensor_5,12.73 Kwh
sensor_2,14.21 Kwh
sensor_9,6.38 Kwh
sensor_3,6.81 Kwh
sensor_1,11.09 Kwh
sensor_8,5.52 Kwh
sensor_4,21.38 Kwh
sensor_10,8.16 Kwh
sensor_5,18.58 Kwh
sensor_2,18.59 Kwh
sensor_7,7.85 Kwh
sensor_5,2.78 Kwh
sensor_1,5.14 Kwh
sensor_4,20.32 Kwh
sensor_8,11.79 Kwh
sensor_2,11.21 Kwh
sensor_3,20.07 Kwh
sensor_10,15.59 Kwh
sensor_9,4.24 Kwh
sensor_6,3.23 Kwh
sensor_8,20.51 Kwh
sensor_6,14.76 Kwh
sensor_9,16.19 Kwh
sensor_3,7.97 Kwh
sensor_2,8.86 Kwh
sensor_7,13.07 Kwh
sensor_10,6.18 Kwh
sensor_5,21.06 Kwh
sensor_1,17.52 Kwh
sensor_4,4.83 Kwh
sensor_5,2.55 Kwh
sensor_6,4.49 Kwh
sensor_1,20.69 Kwh
sensor_4,11.48 Kwh
sensor_10,15.58 Kwh
sensor_3,16.56 Kwh
sensor_8,19.16 Kwh
sensor_7,14.34 Kwh
sensor_2,15.43 Kwh
sensor_9,3.05 Kwh
sensor_9,8.71 Kwh
sensor_7,10.77 Kwh
sensor_4,7.95 Kwh
sensor_10,8.39 Kwh
sensor_2,10.58 Kwh
sensor_8,14.01 Kwh
sensor_3,22.37 Kwh
sensor_1,22.07 Kwh
sensor_5,15.38 Kwh
sensor_6,11.79 Kwh
sensor_6,10.76 Kwh
sensor_8,5.52 Kwh
sensor_7,8.95 Kwh
sensor_9,19.24 Kwh
sensor_2,16.0 Kwh
sensor_1,21.92 Kwh
sensor_10,5.01 Kwh
sensor_5,15.32 Kwh
sensor_3,5.97 Kwh
sensor_4,16.83 Kwh
sensor_10,7.33 Kwh
sensor_6,4.82 Kwh
sensor_9,7.08 Kwh
sensor_7,14.43 Kwh
sensor_1,9.81 Kwh
sensor_3,16.64 Kwh
sensor_8,19.35 Kwh
sensor_2,9.21 Kwh
sensor_5,5.41 Kwh
sensor_4,6.18 Kwh
sensor_1,10.02 Kwh
sensor_9,16.63 Kwh
sensor_3,9.09 Kwh
sensor_7,16.53 Kwh
sensor_10,15.97 Kwh
sensor_5,12.46 Kwh
sensor_6,17.02 Kwh
sensor_8,11.2 Kwh
sensor_4,8.04 Kwh
sensor_2,19.66 Kwh
sensor_9,4.47 Kwh
sensor_4,2.67 Kwh
sensor_10,11.66 Kwh
sensor_2,17.4 Kwh
sensor_5,15.58 Kwh
sensor_6,20.35 Kwh
sensor_1,17.34 Kwh
sensor_3,12.0 Kwh
sensor_7,11.14 Kwh
sensor_8,22.45 Kwh
sensor_5,16.33 Kwh
sensor_1,10.77 Kwh
sensor_6,6.84 Kwh
sensor_10,19.9 Kwh
sensor_7,19.39 Kwh
sensor_4,16.66 Kwh
sensor_8,8.37 Kwh
sensor_2,11.41 Kwh
sensor_3,8.6 Kwh
sensor_9,4.94 Kwh
sensor_6,5.73 Kwh
sensor_7,7.82 Kwh
sensor_2,7.61 Kwh
sensor_9,7.43 Kwh
sensor_5,3.92 Kwh
sensor_4,18.98 Kwh
sensor_8,15.43 Kwh
sensor_1,21.17 Kwh
sensor_3,21.74 Kwh
sensor_10,13.47 Kwh
sensor_10,12.57 Kwh
sensor_7,19.42 Kwh
sensor_9,7.12 Kwh
sensor_6,10.47 Kwh
sensor_4,3.57 Kwh
sensor_1,4.86 Kwh
sensor_3,17.64 Kwh
sensor_5,9.41 Kwh
sensor_8,14.44 Kwh
sensor_2,10.62 Kwh
sensor_5,8.63 Kwh
sensor_7,5.05 Kwh
sensor_6,3.85 Kwh
sensor_4,7.23 Kwh
sensor_2,3.2 Kwh
sensor_1,20.51 Kwh
sensor_10,4.43 Kwh
sensor_9,20.69 Kwh
sensor_3,5.51 Kwh
sensor_8,5.74 Kwh
sensor_1,21.37 Kwh
sensor_10,18.74 Kwh
sensor_8,18.22 Kwh
sensor_3,3.94 Kwh
sensor_9,17.57 Kwh
sensor_7,5.08 Kwh
sensor_5,11.7 Kwh
sensor_6,15.54 Kwh
sensor_4,17.32 Kwh
sensor_2,12.98 Kwh
sensor_9,3.52 Kwh
sensor_4,2.78 Kwh
sensor_2,11.0 Kwh
sensor_1,17.28 Kwh
sensor_7,17.46 Kwh
sensor_10,13.2 Kwh
sensor_8,20.09 Kwh
sensor_5,2.55 Kwh
sensor_3,15.24 Kwh
sensor_6,3.95 Kwh
sensor_7,10.27 Kwh
sensor_6,22.42 Kwh
sensor_2,18.4 Kwh
sensor_1,16.6 Kwh
sensor_8,12.38 Kwh
sensor_10,9.12 Kwh
sensor_9,18.48 Kwh
sensor_3,6.81 Kwh
sensor_5,9.96 Kwh
sensor_4,11.44 Kwh
sensor_1,19.87 Kwh
sensor_2,19.29 Kwh
sensor_10,6.32 Kwh
sensor_5,13.52 Kwh
sensor_3,9.97 Kwh
sensor_4,11.67 Kwh
sensor_8,14.83 Kwh
sensor_9,17.55 Kwh
sensor_7,13.34 Kwh
sensor_6,5.52 Kwh
sensor_3,18.38 Kwh
sensor_8,19.16 Kwh
sensor_5,14.94 Kwh
sensor_4,8.69 Kwh
sensor_9,11.29 Kwh
sensor_2,10.76 Kwh
sensor_6,19.02 Kwh
sensor_7,21.95 Kwh
sensor_10,19.1 Kwh
sensor_1,7.21 Kwh
sensor_5,21.13 Kwh
sensor_4,15.31 Kwh
sensor_9,21.94 Kwh
sensor_10,19.12 Kwh
sensor_1,22.28 Kwh
sensor_2,11.62 Kwh
sensor_3,15.18 Kwh
sensor_8,5.62 Kwh
sensor_7,3.49 Kwh
sensor_6,6.23 Kwh
sensor_4,7.7 Kwh
sensor_6,21.64 Kwh
sensor_10,11.83 Kwh
sensor_3,12.21 Kwh
sensor_1,21.33 Kwh
sensor_2,9.39 Kwh
sensor_9,10.88 Kwh
sensor_7,4.98 Kwh
sensor_8,15.67 Kwh
sensor_5,16.2 Kwh
sensor_1,10.71 Kwh
sensor_5,7.2 Kwh
sensor_7,16.7 Kwh
sensor_4,6.43 Kwh
sensor_10,4.42 Kwh
sensor_8,3.36 Kwh
sensor_2,19.02 Kwh
sensor_3,22.28 Kwh
sensor_6,21.85 Kwh
sensor_9,21.44 Kwh
sensor_10,8.48 Kwh
