sensor_8,19.01 Kwh
sensor_1,7.19 Kwh
sensor_3,7.74 Kwh
sensor_2,21.95 Kwh
sensor_5,13.03 Kwh
sensor_2,14.43 Kwh
sensor_1,18.62 Kwh
sensor_6,12.49 Kwh
sensor_4,19.82 Kwh
sensor_5,8.66 Kwh
sensor_8,14.29 Kwh
sensor_9,5.12 Kwh
sensor_10,9.15 Kwh
sensor_1,9.44 Kwh
sensor_5,19.52 Kwh
sensor_10,9.78 Kwh
sensor_9,12.82 Kwh
sensor_3,15.81 Kwh
sensor_4,11.67 Kwh
sensor_3,5.04 Kwh
sensor_8,3.96 Kwh
sensor_2,9.25 Kwh
sensor_2,12.91 Kwh
sensor_7,17.83 Kwh
sensor_10,12.29 Kwh
sensor_7,9.97 Kwh
sensor_1,3.23 Kwh
sensor_3,7.29 Kwh
sensor_8,11.99 Kwh
sensor_9,21.51 Kwh
sensor_6,21.04 Kwh
sensor_4,13.5 Kwh
sensor_2,11.17 Kwh
sensor_5,21.73 Kwh
sensor_1,9.23 Kwh
sensor_9,8.97 Kwh
sensor_7,6.57 Kwh
sensor_5,9.94 Kwh
sensor_7,3.75 Kwh
sensor_10,17.31 Kwh
sensor_6,17.24 Kwh
sensor_10,21.62 Kwh
sensor_3,7.19 Kwh
sensor_2,6.62 Kwh
sensor_4,16.13 Kwh
sensor_2,19.64 Kwh
sensor_5,13.44 Kwh
sensor_1,6.64 Kwh
sensor_6,8.32 Kwh
sensor_3,2.52 Kwh
sensor_9,21.59 Kwh
sensor_8,14.23 Kwh
sensor_4,6.49 Kwh
sensor_8,17.52 Kwh
sensor_10,8.2 Kwh
sensor_8,18.32 Kwh
sensor_1,14.83 Kwh
sensor_7,19.36 Kwh
sensor_2,20.72 Kwh
sensor_5,9.32 Kwh
sensor_3,19.15 Kwh
sensor_5,13.45 Kwh
sensor_8,13.63 Kwh
sensor_2,17.37 Kwh
sensor_4,3.37 Kwh
sensor_9,10.18 Kwh
sensor_3,18.75 Kwh
sensor_6,4.94 Kwh
sensor_9,21.83 Kwh
sensor_7,17.64 Kwh
sensor_4,11.89 Kwh
sensor_1,16.65 Kwh
sensor_10,13.21 Kwh
sensor_6,2.55 Kwh
sensor_5,6.08 Kwh
sensor_10,7.26 Kwh
sensor_6,3.92 Kwh
sensor_9,3.6 Kwh
sensor_2,15.16 Kwh
sensor_7,2.86 Kwh
sensor_4,11.26 Kwh
sensor_1,7.15 Kwh
sensor_3,8.62 Kwh
sensor_8,15.29 Kwh
sensor_10,14.95 Kwh
sensor_6,3.4 Kwh
sensor_5,6.42 Kwh
sensor_4,8.17 Kwh
sensor_5,7.34 Kwh
sensor_1,8.21 Kwh
sensor_8,7.62 Kwh
sensor_7,19.53 Kwh
sensor_7,12.2 Kwh
sensor_2,14.87 Kwh
sensor_3,15.38 Kwh
sensor_6,14.26 Kwh
sensor_2,7.71 Kwh
sensor_8,15.12 Kwh
sensor_1,20.19 Kwh
sensor_3,12.52 Kwh
sensor_10,8.14 Kwh
sensor_9,9.78 Kwh
sensor_4,14.82 Kwh
sensor_9,20.83 Kwh
sensor_4,6.72 Kwh
sensor_5,8.87 Kwh
sensor_2,9.55 Kwh
sensor_6,15.54 Kwh
sensor_8,5.3 Kwh
sensor_9,8.42 Kwh
sensor_7,10.84 Kwh
sensor_6,21.45 Kwh
sensor_3,14.14 Kwh
sensor_7,13.25 Kwh
sensor_3,21.72 Kwh
sensor_8,3.32 Kwh
sensor_5,3.36 Kwh
sensor_10,19.66 Kwh
sensor_9,6.24 Kwh
sensor_4,16.6 Kwh
sensor_2,15.93 Kwh
sensor_1,21.14 Kwh
sensor_10,18.34 Kwh
sensor_1,16.1 Kwh
sensor_5,11.76 Kwh
sensor_4,5.82 Kwh
sensor_2,13.98 Kwh
sensor_10,18.89 Kwh
sensor_3,14.08 Kwh
sensor_8,11.19 Kwh
sensor_7,5.81 Kwh
sensor_1,14.74 Kwh
sensor_9,8.71 Kwh
sensor_6,17.71 Kwh
