sensor_2,6.72 Kwh
sensor_1,11.9 Kwh
sensor_2,19.01 Kwh
sensor_1,15.86 Kwh
sensor_4,8.43 Kwh
sensor_3,17.01 Kwh
sensor_4,19.3 Kwh
sensor_2,17.49 Kwh
sensor_1,13.23 Kwh
sensor_3,3.09 Kwh
sensor_4,16.62 Kwh
sensor_3,17.39 Kwh
sensor_2,5.72 Kwh
sensor_1,12.32 Kwh
sensor_2,9.99 Kwh
sensor_3,18.09 Kwh
sensor_4,4.11 Kwh
sensor_1,5.83 Kwh
sensor_4,5.28 Kwh
sensor_2,18.32 Kwh
sensor_1,13.45 Kwh
sensor_3,7.22 Kwh
sensor_3,13.5 Kwh
sensor_2,5.64 Kwh
sensor_1,2.56 Kwh
sensor_4,20.83 Kwh
sensor_3,3.28 Kwh
sensor_4,16.44 Kwh
sensor_1,7.94 Kwh
sensor_2,6.94 Kwh
sensor_1,21.82 Kwh
sensor_4,17.26 Kwh
sensor_3,12.7 Kwh
sensor_2,18.07 Kwh
sensor_4,13.73 Kwh
sensor_3,4.42 Kwh
sensor_2,11.39 Kwh
sensor_1,4.11 Kwh
sensor_2,6.05 Kwh
sensor_3,13.95 Kwh
sensor_1,10.83 Kwh
sensor_4,4.77 Kwh
sensor_1,3.29 Kwh
sensor_3,18.88 Kwh
sensor_2,5.11 Kwh
sensor_4,5.62 Kwh
sensor_2,8.49 Kwh
sensor_1,12.13 Kwh
sensor_4,5.28 Kwh
sensor_3,5.62 Kwh
sensor_4,9.56 Kwh
sensor_2,20.09 Kwh
sensor_3,4.5 Kwh
sensor_1,17.47 Kwh
sensor_1,8.76 Kwh
sensor_2,16.51 Kwh
sensor_3,20.94 Kwh
sensor_4,14.04 Kwh
sensor_3,16.43 Kwh
sensor_1,16.75 Kwh
sensor_4,6.98 Kwh
sensor_2,17.87 Kwh
sensor_4,17.97 Kwh
sensor_2,5.4 Kwh
sensor_1,12.28 Kwh
sensor_3,14.69 Kwh
sensor_2,22.04 Kwh
sensor_1,9.65 Kwh
sensor_4,7.41 Kwh
sensor_3,22.24 Kwh
sensor_2,17.0 Kwh
sensor_4,3.01 Kwh
sensor_1,11.53 Kwh
sensor_3,15.54 Kwh
sensor_2,18.58 Kwh
sensor_1,16.68 Kwh
sensor_3,7.01 Kwh
sensor_4,4.68 Kwh
sensor_4,3.29 Kwh
sensor_2,9.22 Kwh
sensor_3,6.17 Kwh
sensor_1,9.08 Kwh
sensor_1,14.46 Kwh
sensor_3,6.25 Kwh
sensor_4,10.0 Kwh
sensor_2,16.51 Kwh
sensor_3,12.66 Kwh
sensor_2,5.59 Kwh
sensor_1,15.94 Kwh
sensor_4,13.96 Kwh
sensor_2,10.13 Kwh
sensor_4,7.68 Kwh
sensor_3,5.01 Kwh
sensor_1,15.48 Kwh
sensor_3,9.56 Kwh
sensor_2,17.45 Kwh
sensor_1,17.04 Kwh
sensor_4,8.9 Kwh
sensor_2,10.77 Kwh
sensor_4,14.25 Kwh
sensor_3,12.24 Kwh
sensor_1,18.22 Kwh
sensor_3,3.39 Kwh
sensor_2,9.93 Kwh
sensor_4,20.64 Kwh
sensor_1,22.33 Kwh
sensor_3,11.08 Kwh
sensor_1,14.03 Kwh
sensor_2,16.35 Kwh
sensor_4,12.22 Kwh
sensor_4,16.35 Kwh
sensor_2,2.56 Kwh
sensor_3,9.64 Kwh
sensor_1,8.72 Kwh
sensor_3,5.81 Kwh
sensor_2,21.12 Kwh
sensor_4,21.27 Kwh
sensor_1,7.12 Kwh
