sensor_1,10.47 Kwh
sensor_5,14.93 Kwh
sensor_3,15.22 Kwh
sensor_2,14.84 Kwh
sensor_2,21.2 Kwh
sensor_1,13.15 Kwh
sensor_9,17.54 Kwh
sensor_10,21.46 Kwh
sensor_6,9.22 Kwh
sensor_3,13.96 Kwh
sensor_3,8.05 Kwh
sensor_10,3.25 Kwh
sensor_4,21.75 Kwh
sensor_8,12.92 Kwh
sensor_7,6.49 Kwh
sensor_5,14.63 Kwh
sensor_5,20.34 Kwh
sensor_4,6.41 Kwh
sensor_1,9.35 Kwh
sensor_2,13.26 Kwh
sensor_9,18.64 Kwh
sensor_2,21.69 Kwh
sensor_8,20.51 Kwh
sensor_7,3.79 Kwh
sensor_9,11.18 Kwh
sensor_4,10.11 Kwh
sensor_6,4.96 Kwh
sensor_8,14.52 Kwh
sensor_10,17.65 Kwh
sensor_2,12.31 Kwh
sensor_5,12.28 Kwh
sensor_1,12.79 Kwh
sensor_3,12.17 Kwh
sensor_8,14.58 Kwh
sensor_3,3.34 Kwh
sensor_9,13.39 Kwh
sensor_4,10.48 Kwh
sensor_10,20.05 Kwh
sensor_2,19.21 Kwh
sensor_7,14.84 Kwh
sensor_10,15.58 Kwh
sensor_7,14.76 Kwh
sensor_3,11.22 Kwh
sensor_6,21.49 Kwh
sensor_2,21.22 Kwh
sensor_6,13.57 Kwh
sensor_4,15.74 Kwh
sensor_5,16.93 Kwh
sensor_9,21.44 Kwh
sensor_1,21.38 Kwh
sensor_1,18.71 Kwh
sensor_5,13.62 Kwh
sensor_8,12.84 Kwh
sensor_10,4.35 Kwh
sensor_3,9.7 Kwh
sensor_7,21.81 Kwh
sensor_2,20.19 Kwh
sensor_8,10.76 Kwh
sensor_7,10.24 Kwh
sensor_3,11.31 Kwh
sensor_8,17.29 Kwh
sensor_6,7.72 Kwh
sensor_5,19.72 Kwh
sensor_10,9.65 Kwh
sensor_9,22.31 Kwh
sensor_2,8.55 Kwh
sensor_1,15.85 Kwh
sensor_4,7.36 Kwh
sensor_4,10.18 Kwh
sensor_1,21.12 Kwh
sensor_9,10.95 Kwh
sensor_5,4.33 Kwh
sensor_6,6.65 Kwh
sensor_4,3.92 Kwh
sensor_6,22.36 Kwh
sensor_8,18.22 Kwh
sensor_5,15.02 Kwh
sensor_9,6.94 Kwh
sensor_10,14.13 Kwh
sensor_2,18.34 Kwh
sensor_3,9.57 Kwh
sensor_1,7.38 Kwh
sensor_7,12.19 Kwh
sensor_2,19.3 Kwh
sensor_5,6.18 Kwh
sensor_2,20.31 Kwh
sensor_3,9.27 Kwh
sensor_4,12.86 Kwh
sensor_9,14.42 Kwh
sensor_8,17.09 Kwh
sensor_1,3.73 Kwh
sensor_7,16.02 Kwh
sensor_7,12.36 Kwh
sensor_10,17.85 Kwh
sensor_6,17.79 Kwh
sensor_1,14.35 Kwh
sensor_8,20.22 Kwh
sensor_4,9.6 Kwh
sensor_3,9.43 Kwh
sensor_9,17.78 Kwh
sensor_5,17.2 Kwh
sensor_10,5.42 Kwh
sensor_6,4.14 Kwh
sensor_6,9.17 Kwh
sensor_7,3.22 Kwh
sensor_10,5.06 Kwh
sensor_3,16.8 Kwh
sensor_6,14.82 Kwh
sensor_3,15.83 Kwh
sensor_1,11.98 Kwh
sensor_8,19.76 Kwh
sensor_9,19.68 Kwh
sensor_8,2.79 Kwh
sensor_9,9.62 Kwh
sensor_2,12.13 Kwh
sensor_5,8.42 Kwh
sensor_7,16.46 Kwh
sensor_4,3.42 Kwh
sensor_10,10.96 Kwh
sensor_4,20.95 Kwh
sensor_1,13.95 Kwh
sensor_2,2.54 Kwh
sensor_5,4.71 Kwh
sensor_9,3.33 Kwh
sensor_7,18.43 Kwh
sensor_6,22.18 Kwh
sensor_4,21.38 Kwh
sensor_8,10.48 Kwh
sensor_5,5.56 Kwh
sensor_3,4.06 Kwh
sensor_2,17.51 Kwh
sensor_10,3.44 Kwh
sensor_1,8.08 Kwh
sensor_10,21.43 Kwh
sensor_2,20.6 Kwh
sensor_3,19.72 Kwh
sensor_7,19.88 Kwh
sensor_8,5.72 Kwh
sensor_4,16.58 Kwh
sensor_1,21.61 Kwh
sensor_8,17.26 Kwh
sensor_6,6.36 Kwh
sensor_7,16.29 Kwh
sensor_2,13.77 Kwh
sensor_1,14.05 Kwh
sensor_10,20.45 Kwh
sensor_9,16.54 Kwh
sensor_3,15.43 Kwh
sensor_6,16.54 Kwh
sensor_5,21.15 Kwh
sensor_4,6.55 Kwh
sensor_9,18.25 Kwh
sensor_5,22.2 Kwh
sensor_8,18.28 Kwh
sensor_3,10.78 Kwh
sensor_5,6.51 Kwh
sensor_7,21.82 Kwh
sensor_1,8.65 Kwh
sensor_6,7.63 Kwh
sensor_6,15.21 Kwh
sensor_2,7.17 Kwh
sensor_4,21.14 Kwh
sensor_3,5.23 Kwh
sensor_2,20.86 Kwh
sensor_4,6.55 Kwh
sensor_1,19.1 Kwh
sensor_9,20.74 Kwh
sensor_10,19.13 Kwh
sensor_8,18.67 Kwh
sensor_7,14.72 Kwh
sensor_9,21.94 Kwh
sensor_10,20.37 Kwh
sensor_5,10.97 Kwh
sensor_2,18.74 Kwh
sensor_5,12.91 Kwh
sensor_9,7.29 Kwh
sensor_6,21.76 Kwh
sensor_7,8.36 Kwh
sensor_10,4.03 Kwh
sensor_4,19.9 Kwh
sensor_1,4.07 Kwh
sensor_8,21.1 Kwh
sensor_3,19.98 Kwh
sensor_9,22.4 Kwh
sensor_9,11.5 Kwh
sensor_8,10.69 Kwh
sensor_1,19.93 Kwh
sensor_10,7.31 Kwh
sensor_10,8.26 Kwh
sensor_2,18.4 Kwh
sensor_6,22.11 Kwh
sensor_8,3.5 Kwh
sensor_6,15.99 Kwh
sensor_7,4.45 Kwh
sensor_5,8.31 Kwh
sensor_2,16.49 Kwh
sensor_3,20.48 Kwh
sensor_3,5.0 Kwh
sensor_4,10.26 Kwh
sensor_7,10.37 Kwh
sensor_1,16.56 Kwh
sensor_4,7.7 Kwh
sensor_5,17.81 Kwh
sensor_4,21.84 Kwh
sensor_1,7.61 Kwh
sensor_6,16.85 Kwh
sensor_2,10.26 Kwh
sensor_4,5.92 Kwh
sensor_10,17.75 Kwh
sensor_2,12.25 Kwh
sensor_8,2.8 Kwh
sensor_3,11.38 Kwh
sensor_6,20.17 Kwh
sensor_9,20.64 Kwh
sensor_7,3.63 Kwh
sensor_10,4.48 Kwh
sensor_5,18.8 Kwh
sensor_5,18.58 Kwh
sensor_3,18.3 Kwh
sensor_8,12.83 Kwh
sensor_9,13.84 Kwh
sensor_1,4.12 Kwh
sensor_7,14.24 Kwh
sensor_8,18.79 Kwh
sensor_5,8.44 Kwh
sensor_7,16.27 Kwh
sensor_1,17.33 Kwh
sensor_6,12.79 Kwh
sensor_9,9.45 Kwh
sensor_3,10.0 Kwh
sensor_10,4.76 Kwh
sensor_4,12.36 Kwh
sensor_2,8.79 Kwh
sensor_4,5.44 Kwh
sensor_5,11.19 Kwh
sensor_2,11.03 Kwh
sensor_6,10.34 Kwh
sensor_7,18.79 Kwh
sensor_4,12.14 Kwh
sensor_8,15.93 Kwh
sensor_1,12.48 Kwh
sensor_3,9.54 Kwh
sensor_7,19.46 Kwh
sensor_6,20.17 Kwh
sensor_10,13.1 Kwh
sensor_9,15.15 Kwh
sensor_2,10.07 Kwh
sensor_5,11.62 Kwh
sensor_1,3.89 Kwh
sensor_3,20.34 Kwh
sensor_8,11.07 Kwh
sensor_10,14.03 Kwh
sensor_9,17.83 Kwh
sensor_9,21.62 Kwh
sensor_8,13.76 Kwh
sensor_4,17.73 Kwh
sensor_8,18.14 Kwh
sensor_5,10.59 Kwh
sensor_3,18.62 Kwh
sensor_7,10.39 Kwh
sensor_1,12.42 Kwh
sensor_9,21.38 Kwh
sensor_4,10.61 Kwh
sensor_5,19.44 Kwh
sensor_7,7.09 Kwh
sensor_6,6.74 Kwh
sensor_6,20.16 Kwh
sensor_10,5.9 Kwh
sensor_3,12.68 Kwh
sensor_2,7.93 Kwh
sensor_2,10.52 Kwh
sensor_1,16.1 Kwh
sensor_10,21.98 Kwh
sensor_3,5.01 Kwh
sensor_1,10.74 Kwh
sensor_6,18.64 Kwh
sensor_9,17.39 Kwh
sensor_8,7.23 Kwh
sensor_10,5.98 Kwh
sensor_5,21.69 Kwh
sensor_7,12.09 Kwh
sensor_4,17.83 Kwh
sensor_2,6.75 Kwh
sensor_5,3.93 Kwh
sensor_10,8.21 Kwh
sensor_9,12.08 Kwh
sensor_8,18.28 Kwh
sensor_6,6.64 Kwh
sensor_6,21.08 Kwh
sensor_4,17.86 Kwh
sensor_5,19.58 Kwh
sensor_10,12.16 Kwh
sensor_1,21.13 Kwh
sensor_2,3.81 Kwh
sensor_7,17.78 Kwh
sensor_8,3.64 Kwh
sensor_7,15.12 Kwh
sensor_3,14.89 Kwh
sensor_9,12.19 Kwh
sensor_2,15.14 Kwh
sensor_1,15.08 Kwh
sensor_4,18.63 Kwh
sensor_3,18.24 Kwh
sensor_6,21.9 Kwh
sensor_5,20.59 Kwh
sensor_3,20.39 Kwh
sensor_8,3.4 Kwh
sensor_7,7.66 Kwh
sensor_8,3.15 Kwh
sensor_10,5.4 Kwh
sensor_9,7.61 Kwh
sensor_1,4.01 Kwh
sensor_3,15.25 Kwh
sensor_6,2.68 Kwh
sensor_5,13.32 Kwh
sensor_7,8.44 Kwh
sensor_4,21.02 Kwh
sensor_2,8.3 Kwh
sensor_9,3.16 Kwh
sensor_4,16.04 Kwh
sensor_2,17.5 Kwh
sensor_10,5.55 Kwh
sensor_1,15.41 Kwh
sensor_9,11.71 Kwh
sensor_5,7.91 Kwh
sensor_7,3.39 Kwh
sensor_2,9.59 Kwh
sensor_3,7.88 Kwh
sensor_4,22.24 Kwh
sensor_10,3.72 Kwh
sensor_1,16.28 Kwh
sensor_6,17.03 Kwh
sensor_8,12.5 Kwh
sensor_6,7.18 Kwh
sensor_8,11.81 Kwh
sensor_6,8.36 Kwh
sensor_10,14.03 Kwh
sensor_10,14.2 Kwh
sensor_8,20.25 Kwh
sensor_4,10.02 Kwh
sensor_3,14.24 Kwh
sensor_4,7.71 Kwh
sensor_7,6.22 Kwh
sensor_7,16.49 Kwh
sensor_2,19.13 Kwh
sensor_3,14.52 Kwh
sensor_2,7.48 Kwh
sensor_5,16.24 Kwh
sensor_9,19.65 Kwh
sensor_9,16.84 Kwh
sensor_1,11.4 Kwh
sensor_5,12.65 Kwh
sensor_1,20.29 Kwh
sensor_5,18.23 Kwh
sensor_7,14.42 Kwh
sensor_4,11.62 Kwh
sensor_9,20.06 Kwh
sensor_1,15.09 Kwh
sensor_5,22.02 Kwh
sensor_6,11.22 Kwh
sensor_10,4.64 Kwh
sensor_9,12.45 Kwh
sensor_4,14.41 Kwh
sensor_10,18.17 Kwh
sensor_3,21.11 Kwh
sensor_3,4.02 Kwh
sensor_6,21.88 Kwh
sensor_8,4.33 Kwh
sensor_7,10.05 Kwh
sensor_2,18.61 Kwh
sensor_1,4.65 Kwh
sensor_2,14.53 Kwh
sensor_8,19.0 Kwh
sensor_8,10.55 Kwh
sensor_3,6.19 Kwh
sensor_7,14.58 Kwh
sensor_1,16.13 Kwh
sensor_10,19.1 Kwh
sensor_4,21.72 Kwh
sensor_6,6.98 Kwh
sensor_9,15.8 Kwh
sensor_2,21.53 Kwh
sensor_5,11.88 Kwh
sensor_8,11.07 Kwh
sensor_4,13.11 Kwh
sensor_2,13.31 Kwh
sensor_3,5.5 Kwh
sensor_10,3.93 Kwh
sensor_2,7.47 Kwh
sensor_8,18.08 Kwh
sensor_1,11.35 Kwh
sensor_4,11.09 Kwh
sensor_5,14.67 Kwh
sensor_10,8.75 Kwh
sensor_3,10.47 Kwh
sensor_7,4.39 Kwh
sensor_5,4.78 Kwh
sensor_6,5.4 Kwh
sensor_9,10.3 Kwh
sensor_6,15.06 Kwh
