sensor_1,21.66 Kwh
sensor_2,6.01 Kwh
sensor_3,7.62 Kwh
sensor_2,6.31 Kwh
sensor_1,17.03 Kwh
sensor_5,13.34 Kwh
sensor_8,2.63 Kwh
sensor_3,11.03 Kwh
sensor_9,5.76 Kwh
sensor_10,16.84 Kwh
sensor_5,7.07 Kwh
sensor_2,4.91 Kwh
sensor_4,14.81 Kwh
sensor_1,3.59 Kwh
sensor_9,17.25 Kwh
sensor_1,21.26 Kwh
sensor_2,9.43 Kwh
sensor_10,12.17 Kwh
sensor_7,2.51 Kwh
sensor_3,18.94 Kwh
sensor_5,5.79 Kwh
sensor_4,12.32 Kwh
sensor_8,9.88 Kwh
sensor_6,5.03 Kwh
sensor_7,18.94 Kwh
sensor_2,18.71 Kwh
sensor_10,15.14 Kwh
sensor_9,17.14 Kwh
sensor_3,3.29 Kwh
sensor_1,11.44 Kwh
sensor_8,20.13 Kwh
sensor_4,10.27 Kwh
sensor_5,21.21 Kwh
sensor_6,8.52 Kwh
sensor_7,15.47 Kwh
sensor_5,21.16 Kwh
sensor_3,22.04 Kwh
sensor_9,16.38 Kwh
sensor_6,5.8 Kwh
sensor_4,13.43 Kwh
sensor_8,10.12 Kwh
sensor_10,13.31 Kwh
sensor_1,8.43 Kwh
sensor_2,22.15 Kwh
sensor_3,10.53 Kwh
sensor_10,9.56 Kwh
sensor_4,19.49 Kwh
sensor_5,11.55 Kwh
sensor_8,20.62 Kwh
sensor_9,11.86 Kwh
sensor_2,20.39 Kwh
sensor_6,18.78 Kwh
sensor_7,2.64 Kwh
sensor_1,19.53 Kwh
sensor_7,6.37 Kwh
sensor_4,18.3 Kwh
sensor_10,10.55 Kwh
sensor_3,4.03 Kwh
sensor_5,6.89 Kwh
sensor_2,21.12 Kwh
sensor_9,15.38 Kwh
sensor_1,18.0 Kwh
sensor_8,21.34 Kwh
sensor_6,11.25 Kwh
sensor_8,11.41 Kwh
sensor_10,14.38 Kwh
sensor_1,5.88 Kwh
sensor_5,13.31 Kwh
sensor_9,18.53 Kwh
sensor_2,17.09 Kwh
sensor_6,19.37 Kwh
sensor_7,12.59 Kwh
sensor_4,8.59 Kwh
sensor_3,12.56 Kwh
sensor_9,21.78 Kwh
sensor_3,8.83 Kwh
sensor_5,21.6 Kwh
sensor_8,9.99 Kwh
sensor_2,4.29 Kwh
sensor_7,20.37 Kwh
sensor_4,21.75 Kwh
sensor_6,8.06 Kwh
sensor_10,17.74 Kwh
sensor_1,8.64 Kwh
sensor_3,7.43 Kwh
sensor_4,21.9 Kwh
sensor_5,8.3 Kwh
sensor_10,13.36 Kwh
sensor_9,20.02 Kwh
sensor_1,16.86 Kwh
sensor_6,6.67 Kwh
sensor_7,20.93 Kwh
sensor_2,16.69 Kwh
sensor_8,16.75 Kwh
sensor_9,15.0 Kwh
sensor_10,19.42 Kwh
sensor_7,19.54 Kwh
sensor_2,21.28 Kwh
sensor_3,8.84 Kwh
sensor_8,14.59 Kwh
sensor_6,20.86 Kwh
sensor_1,6.17 Kwh
sensor_4,19.63 Kwh
sensor_5,10.92 Kwh
sensor_2,8.37 Kwh
sensor_8,18.76 Kwh
sensor_7,10.73 Kwh
sensor_6,10.43 Kwh
sensor_9,10.74 Kwh
sensor_10,16.39 Kwh
sensor_3,11.31 Kwh
sensor_5,4.82 Kwh
sensor_4,6.92 Kwh
sensor_1,9.67 Kwh
sensor_10,17.87 Kwh
sensor_8,7.98 Kwh
sensor_9,11.12 Kwh
sensor_6,7.03 Kwh
sensor_3,20.8 Kwh
sensor_1,6.83 Kwh
sensor_7,3.88 Kwh
sensor_4,21.67 Kwh
sensor_5,18.54 Kwh
sensor_2,8.76 Kwh
sensor_7,15.75 Kwh
sensor_6,8.22 Kwh
sensor_5,20.91 Kwh
sensor_4,20.04 Kwh
sensor_3,15.2 Kwh
sensor_10,15.86 Kwh
sensor_9,4.27 Kwh
sensor_8,17.01 Kwh
sensor_1,12.84 Kwh
sensor_2,8.62 Kwh
sensor_1,15.57 Kwh
sensor_10,3.77 Kwh
sensor_4,16.19 Kwh
sensor_2,6.13 Kwh
sensor_3,16.67 Kwh
sensor_5,12.41 Kwh
sensor_9,18.79 Kwh
