sensor_1,4.42 Kwh
sensor_2,16.67 Kwh
sensor_2,17.15 Kwh
sensor_1,22.43 Kwh
sensor_3,3.52 Kwh
sensor_8,4.81 Kwh
sensor_1,5.48 Kwh
sensor_13,10.98 Kwh
sensor_2,9.37 Kwh
sensor_4,21.94 Kwh
sensor_3,3.27 Kwh
sensor_9,12.68 Kwh
sensor_4,7.82 Kwh
sensor_2,19.27 Kwh
sensor_10,14.43 Kwh
sensor_4,12.78 Kwh
sensor_11,17.33 Kwh
sensor_3,9.19 Kwh
sensor_1,5.22 Kwh
sensor_12,14.01 Kwh
sensor_13,13.49 Kwh
sensor_9,15.7 Kwh
sensor_8,10.23 Kwh
sensor_7,9.1 Kwh
sensor_1,4.42 Kwh
sensor_2,7.36 Kwh
sensor_11,6.34 Kwh
sensor_7,8.69 Kwh
sensor_9,3.72 Kwh
sensor_10,6.95 Kwh
sensor_13,5.8 Kwh
sensor_8,2.9 Kwh
sensor_12,16.7 Kwh
sensor_6,7.02 Kwh
sensor_3,9.51 Kwh
sensor_6,13.57 Kwh
sensor_13,4.77 Kwh
sensor_8,9.38 Kwh
sensor_4,5.52 Kwh
sensor_11,21.17 Kwh
sensor_1,22.27 Kwh
sensor_12,16.31 Kwh
sensor_9,12.77 Kwh
sensor_2,21.04 Kwh
sensor_3,5.1 Kwh
sensor_7,4.79 Kwh
sensor_10,8.67 Kwh
sensor_6,7.38 Kwh
sensor_7,4.47 Kwh
sensor_6,3.33 Kwh
sensor_13,7.43 Kwh
sensor_4,10.92 Kwh
sensor_2,12.26 Kwh
sensor_10,14.21 Kwh
sensor_7,16.18 Kwh
sensor_2,15.14 Kwh
sensor_4,8.54 Kwh
sensor_3,17.09 Kwh
sensor_10,17.64 Kwh
sensor_9,18.56 Kwh
sensor_8,6.2 Kwh
sensor_9,6.04 Kwh
sensor_1,5.32 Kwh
sensor_8,10.14 Kwh
sensor_12,4.55 Kwh
sensor_11,19.64 Kwh
sensor_11,8.83 Kwh
sensor_1,18.85 Kwh
sensor_13,8.39 Kwh
sensor_3,10.43 Kwh
sensor_12,15.31 Kwh
sensor_6,17.84 Kwh
sensor_6,14.97 Kwh
sensor_2,18.18 Kwh
sensor_7,18.62 Kwh
sensor_8,8.17 Kwh
sensor_11,9.44 Kwh
sensor_3,13.55 Kwh
sensor_10,5.64 Kwh
sensor_9,14.58 Kwh
sensor_4,12.21 Kwh
sensor_12,12.7 Kwh
sensor_1,9.37 Kwh
sensor_13,6.8 Kwh
sensor_2,21.32 Kwh
sensor_4,7.03 Kwh
sensor_7,14.16 Kwh
sensor_3,15.86 Kwh
sensor_11,4.74 Kwh
sensor_3,12.99 Kwh
sensor_6,15.75 Kwh
sensor_8,5.85 Kwh
sensor_10,13.34 Kwh
sensor_8,10.81 Kwh
sensor_12,3.63 Kwh
sensor_13,10.44 Kwh
sensor_9,7.1 Kwh
sensor_1,6.93 Kwh
sensor_13,11.66 Kwh
sensor_11,8.54 Kwh
sensor_12,13.4 Kwh
sensor_1,22.22 Kwh
sensor_10,21.56 Kwh
sensor_7,10.22 Kwh
sensor_6,9.22 Kwh
sensor_4,13.57 Kwh
sensor_2,12.46 Kwh
sensor_9,6.11 Kwh
sensor_13,6.72 Kwh
sensor_10,8.1 Kwh
sensor_7,11.4 Kwh
sensor_8,3.89 Kwh
sensor_4,16.36 Kwh
sensor_2,12.38 Kwh
sensor_9,20.41 Kwh
sensor_1,17.11 Kwh
sensor_11,21.7 Kwh
sensor_12,18.24 Kwh
sensor_3,15.55 Kwh
sensor_6,7.54 Kwh
sensor_9,14.38 Kwh
sensor_2,7.92 Kwh
sensor_1,14.89 Kwh
sensor_9,2.98 Kwh
sensor_6,11.94 Kwh
sensor_7,14.85 Kwh
sensor_13,19.23 Kwh
sensor_10,6.62 Kwh
sensor_10,14.66 Kwh
sensor_11,9.47 Kwh
sensor_3,7.83 Kwh
sensor_4,16.75 Kwh
sensor_8,4.99 Kwh
sensor_8,2.82 Kwh
sensor_11,13.39 Kwh
sensor_12,10.26 Kwh
sensor_3,20.73 Kwh
sensor_2,14.95 Kwh
sensor_12,16.4 Kwh
sensor_13,15.42 Kwh
sensor_7,20.2 Kwh
sensor_4,3.36 Kwh
sensor_1,22.19 Kwh
sensor_6,5.56 Kwh
sensor_6,6.98 Kwh
sensor_13,13.97 Kwh
sensor_12,9.63 Kwh
sensor_2,14.19 Kwh
sensor_1,4.88 Kwh
sensor_10,4.16 Kwh
sensor_8,8.53 Kwh
sensor_3,10.66 Kwh
sensor_9,7.93 Kwh
sensor_11,10.08 Kwh
sensor_7,19.7 Kwh
sensor_4,6.16 Kwh
sensor_12,21.13 Kwh
sensor_13,9.7 Kwh
sensor_2,5.85 Kwh
sensor_4,11.63 Kwh
sensor_9,5.9 Kwh
sensor_7,11.45 Kwh
sensor_12,5.1 Kwh
sensor_3,21.31 Kwh
sensor_11,14.09 Kwh
sensor_8,16.32 Kwh
sensor_11,10.85 Kwh
sensor_6,4.88 Kwh
sensor_1,12.57 Kwh
sensor_9,5.3 Kwh
sensor_4,16.71 Kwh
sensor_2,19.9 Kwh
sensor_10,6.66 Kwh
sensor_1,15.3 Kwh
sensor_10,6.87 Kwh
sensor_6,15.61 Kwh
sensor_7,14.28 Kwh
sensor_8,3.26 Kwh
sensor_3,12.94 Kwh
sensor_13,14.97 Kwh
sensor_13,18.36 Kwh
sensor_6,8.94 Kwh
sensor_8,5.75 Kwh
sensor_9,7.99 Kwh
sensor_1,17.78 Kwh
sensor_11,6.29 Kwh
sensor_7,7.66 Kwh
sensor_4,20.53 Kwh
sensor_10,20.41 Kwh
sensor_3,8.02 Kwh
sensor_2,9.23 Kwh
sensor_12,20.29 Kwh
sensor_3,10.95 Kwh
sensor_6,13.56 Kwh
sensor_4,2.56 Kwh
sensor_1,6.14 Kwh
sensor_7,13.55 Kwh
sensor_9,15.2 Kwh
sensor_6,11.58 Kwh
sensor_12,19.26 Kwh
sensor_1,15.57 Kwh
sensor_3,15.54 Kwh
sensor_13,6.18 Kwh
sensor_11,6.44 Kwh
sensor_8,10.26 Kwh
sensor_10,19.29 Kwh
sensor_10,12.08 Kwh
sensor_2,6.89 Kwh
sensor_2,7.92 Kwh
sensor_9,17.68 Kwh
sensor_4,12.33 Kwh
sensor_13,18.56 Kwh
sensor_7,13.12 Kwh
sensor_12,13.47 Kwh
sensor_8,8.39 Kwh
sensor_11,14.29 Kwh
sensor_13,17.79 Kwh
sensor_3,6.77 Kwh
sensor_6,15.98 Kwh
sensor_12,21.68 Kwh
sensor_8,18.55 Kwh
sensor_11,3.22 Kwh
sensor_1,11.32 Kwh
sensor_7,19.93 Kwh
sensor_4,16.1 Kwh
sensor_2,16.7 Kwh
sensor_10,19.17 Kwh
sensor_9,8.93 Kwh
sensor_4,20.74 Kwh
sensor_10,17.89 Kwh
