sensor_3,3.55 Kwh
sensor_2,7.68 Kwh
sensor_1,6.7 Kwh
sensor_5,16.15 Kwh
sensor_2,7.2 Kwh
sensor_10,8.0 Kwh
sensor_2,10.66 Kwh
sensor_3,20.12 Kwh
sensor_8,11.19 Kwh
sensor_1,16.86 Kwh
sensor_3,11.75 Kwh
sensor_2,3.95 Kwh
sensor_8,13.66 Kwh
sensor_9,18.84 Kwh
sensor_1,21.01 Kwh
sensor_6,17.44 Kwh
sensor_4,8.12 Kwh
sensor_9,4.07 Kwh
sensor_7,5.47 Kwh
sensor_5,5.97 Kwh
sensor_5,15.85 Kwh
sensor_4,19.78 Kwh
sensor_6,11.5 Kwh
sensor_2,9.19 Kwh
sensor_10,8.22 Kwh
sensor_9,11.72 Kwh
sensor_7,10.36 Kwh
sensor_1,11.17 Kwh
sensor_3,18.55 Kwh
sensor_8,6.46 Kwh
sensor_4,19.2 Kwh
sensor_5,11.44 Kwh
sensor_6,6.1 Kwh
sensor_4,4.38 Kwh
sensor_1,7.65 Kwh
sensor_6,9.56 Kwh
sensor_9,22.5 Kwh
sensor_10,22.16 Kwh
sensor_10,21.07 Kwh
sensor_5,8.02 Kwh
sensor_6,18.35 Kwh
sensor_8,14.51 Kwh
sensor_3,14.69 Kwh
sensor_9,9.37 Kwh
sensor_8,22.19 Kwh
sensor_3,9.52 Kwh
sensor_7,17.52 Kwh
sensor_7,13.18 Kwh
sensor_2,17.5 Kwh
sensor_4,6.78 Kwh
sensor_1,20.12 Kwh
sensor_5,20.51 Kwh
sensor_2,13.57 Kwh
sensor_8,6.29 Kwh
sensor_6,5.53 Kwh
sensor_1,14.06 Kwh
sensor_2,7.81 Kwh
sensor_7,15.37 Kwh
sensor_9,9.01 Kwh
sensor_8,19.63 Kwh
sensor_6,13.52 Kwh
sensor_10,7.91 Kwh
sensor_5,19.55 Kwh
sensor_2,13.33 Kwh
sensor_9,9.23 Kwh
sensor_3,11.99 Kwh
sensor_1,6.88 Kwh
sensor_3,21.53 Kwh
sensor_4,15.06 Kwh
sensor_5,13.69 Kwh
sensor_10,8.73 Kwh
sensor_4,22.34 Kwh
sensor_7,19.65 Kwh
sensor_1,9.31 Kwh
sensor_4,20.01 Kwh
sensor_6,9.22 Kwh
sensor_9,19.99 Kwh
sensor_5,2.96 Kwh
sensor_8,15.74 Kwh
sensor_2,22.44 Kwh
sensor_7,19.36 Kwh
sensor_10,14.51 Kwh
sensor_3,10.96 Kwh
sensor_9,11.58 Kwh
sensor_9,6.8 Kwh
sensor_2,20.15 Kwh
sensor_4,21.9 Kwh
sensor_10,20.83 Kwh
sensor_6,17.55 Kwh
sensor_7,13.98 Kwh
sensor_6,16.6 Kwh
sensor_8,11.25 Kwh
sensor_3,14.32 Kwh
sensor_3,18.52 Kwh
sensor_1,21.08 Kwh
sensor_5,14.46 Kwh
sensor_5,16.68 Kwh
sensor_1,2.85 Kwh
sensor_8,14.42 Kwh
sensor_4,20.28 Kwh
sensor_2,21.36 Kwh
sensor_10,20.43 Kwh
sensor_7,7.89 Kwh
sensor_1,14.25 Kwh
sensor_8,21.02 Kwh
sensor_3,17.65 Kwh
sensor_4,6.19 Kwh
sensor_2,8.18 Kwh
sensor_6,3.96 Kwh
sensor_9,22.29 Kwh
sensor_8,14.9 Kwh
sensor_1,19.78 Kwh
sensor_7,20.63 Kwh
sensor_3,4.26 Kwh
sensor_4,19.09 Kwh
sensor_10,19.55 Kwh
sensor_5,13.26 Kwh
sensor_2,17.44 Kwh
sensor_5,12.69 Kwh
sensor_7,13.05 Kwh
sensor_6,5.19 Kwh
sensor_10,10.17 Kwh
sensor_9,3.28 Kwh
sensor_1,5.83 Kwh
sensor_6,19.25 Kwh
sensor_3,17.5 Kwh
sensor_5,18.52 Kwh
sensor_9,21.55 Kwh
sensor_7,21.28 Kwh
sensor_8,14.69 Kwh
sensor_4,3.28 Kwh
sensor_10,8.98 Kwh
sensor_2,3.49 Kwh
sensor_4,12.93 Kwh
sensor_1,7.6 Kwh
sensor_3,17.9 Kwh
sensor_10,20.11 Kwh
sensor_6,15.05 Kwh
sensor_1,15.76 Kwh
sensor_8,18.26 Kwh
sensor_9,9.32 Kwh
sensor_3,19.38 Kwh
sensor_8,14.9 Kwh
sensor_5,15.24 Kwh
sensor_2,10.97 Kwh
sensor_7,16.82 Kwh
sensor_9,19.89 Kwh
sensor_6,3.35 Kwh
sensor_2,7.94 Kwh
sensor_7,21.9 Kwh
sensor_5,7.61 Kwh
sensor_10,12.12 Kwh
sensor_4,4.49 Kwh
sensor_7,10.72 Kwh
sensor_4,20.97 Kwh
sensor_2,18.62 Kwh
sensor_4,17.78 Kwh
sensor_3,8.06 Kwh
sensor_6,15.2 Kwh
sensor_9,9.65 Kwh
sensor_3,21.04 Kwh
sensor_10,19.89 Kwh
sensor_7,21.56 Kwh
sensor_2,3.84 Kwh
sensor_1,20.73 Kwh
sensor_10,7.67 Kwh
sensor_5,13.53 Kwh
sensor_8,7.17 Kwh
sensor_6,13.85 Kwh
sensor_1,12.56 Kwh
sensor_9,7.92 Kwh
sensor_5,16.72 Kwh
sensor_8,9.96 Kwh
sensor_6,10.55 Kwh
sensor_2,11.85 Kwh
sensor_5,12.9 Kwh
sensor_7,12.8 Kwh
sensor_1,22.44 Kwh
sensor_9,13.85 Kwh
sensor_3,21.78 Kwh
sensor_8,13.79 Kwh
