sensor_1,16.97 Kwh
sensor_4,16.12 Kwh
sensor_8,9.19 Kwh
sensor_2,19.48 Kwh
sensor_3,2.74 Kwh
sensor_2,11.08 Kwh
sensor_6,10.08 Kwh
sensor_12,14.25 Kwh
sensor_9,11.56 Kwh
sensor_10,12.1 Kwh
sensor_10,17.83 Kwh
sensor_2,5.41 Kwh
sensor_13,10.13 Kwh
sensor_8,6.78 Kwh
sensor_1,6.87 Kwh
sensor_3,20.4 Kwh
sensor_6,3.32 Kwh
sensor_3,14.75 Kwh
sensor_13,10.88 Kwh
sensor_7,21.78 Kwh
sensor_4,15.58 Kwh
sensor_8,7.5 Kwh
sensor_11,16.23 Kwh
sensor_1,16.25 Kwh
sensor_9,9.16 Kwh
sensor_4,19.63 Kwh
sensor_11,8.31 Kwh
sensor_2,3.43 Kwh
sensor_7,4.86 Kwh
sensor_11,13.4 Kwh
sensor_4,17.3 Kwh
sensor_10,16.03 Kwh
sensor_6,19.71 Kwh
sensor_3,14.92 Kwh
sensor_1,9.85 Kwh
sensor_7,18.02 Kwh
sensor_12,12.24 Kwh
sensor_13,21.2 Kwh
sensor_8,14.12 Kwh
sensor_2,13.09 Kwh
sensor_9,10.6 Kwh
sensor_13,15.14 Kwh
sensor_11,4.82 Kwh
sensor_9,19.27 Kwh
sensor_4,14.65 Kwh
sensor_8,5.27 Kwh
sensor_4,2.54 Kwh
sensor_1,17.95 Kwh
sensor_3,6.33 Kwh
sensor_2,20.6 Kwh
sensor_10,9.47 Kwh
sensor_1,4.76 Kwh
sensor_9,22.0 Kwh
sensor_7,15.15 Kwh
sensor_10,4.18 Kwh
sensor_11,11.68 Kwh
sensor_3,16.85 Kwh
sensor_6,6.85 Kwh
sensor_7,17.73 Kwh
sensor_13,15.39 Kwh
sensor_6,16.54 Kwh
sensor_2,11.77 Kwh
sensor_8,19.13 Kwh
sensor_12,5.04 Kwh
sensor_12,15.57 Kwh
sensor_11,8.69 Kwh
sensor_10,16.28 Kwh
sensor_13,8.49 Kwh
sensor_4,13.62 Kwh
sensor_2,7.0 Kwh
sensor_8,12.71 Kwh
sensor_12,11.93 Kwh
sensor_3,14.95 Kwh
sensor_6,10.77 Kwh
sensor_1,10.29 Kwh
sensor_7,16.63 Kwh
sensor_9,16.46 Kwh
sensor_2,5.83 Kwh
sensor_1,17.49 Kwh
sensor_6,15.83 Kwh
sensor_3,17.17 Kwh
sensor_6,10.13 Kwh
sensor_10,13.0 Kwh
sensor_2,18.96 Kwh
sensor_10,13.42 Kwh
sensor_12,22.32 Kwh
sensor_8,22.07 Kwh
sensor_9,4.59 Kwh
sensor_13,17.93 Kwh
sensor_7,13.57 Kwh
sensor_13,7.42 Kwh
sensor_11,7.46 Kwh
sensor_1,18.28 Kwh
sensor_4,8.89 Kwh
sensor_3,14.53 Kwh
sensor_8,19.33 Kwh
sensor_9,15.14 Kwh
sensor_11,13.73 Kwh
sensor_7,19.41 Kwh
sensor_12,16.89 Kwh
sensor_4,12.05 Kwh
sensor_8,20.92 Kwh
sensor_10,4.77 Kwh
sensor_9,10.43 Kwh
sensor_13,12.61 Kwh
sensor_7,6.66 Kwh
