sensor_3,12.58 Kwh
sensor_4,19.36 Kwh
sensor_1,20.3 Kwh
sensor_1,18.74 Kwh
sensor_2,9.81 Kwh
sensor_2,17.36 Kwh
sensor_2,17.83 Kwh
sensor_8,7.19 Kwh
sensor_6,21.81 Kwh
sensor_9,14.69 Kwh
sensor_7,17.6 Kwh
sensor_10,20.39 Kwh
sensor_3,17.86 Kwh
sensor_13,20.45 Kwh
sensor_11,11.07 Kwh
sensor_1,7.05 Kwh
sensor_4,14.98 Kwh
sensor_11,8.06 Kwh
sensor_3,13.68 Kwh
sensor_7,20.1 Kwh
sensor_1,3.73 Kwh
sensor_1,13.49 Kwh
sensor_2,4.67 Kwh
sensor_9,18.1 Kwh
sensor_10,4.6 Kwh
sensor_10,4.56 Kwh
sensor_6,9.68 Kwh
sensor_13,15.95 Kwh
sensor_8,12.16 Kwh
sensor_9,15.28 Kwh
sensor_3,10.57 Kwh
sensor_11,3.93 Kwh
sensor_13,7.17 Kwh
sensor_8,14.15 Kwh
sensor_6,10.04 Kwh
sensor_4,20.18 Kwh
sensor_4,20.64 Kwh
sensor_12,12.63 Kwh
sensor_2,14.3 Kwh
sensor_12,4.11 Kwh
sensor_7,10.58 Kwh
sensor_10,13.18 Kwh
sensor_13,3.25 Kwh
sensor_9,6.79 Kwh
sensor_1,15.35 Kwh
sensor_8,9.23 Kwh
sensor_2,7.05 Kwh
sensor_7,4.67 Kwh
sensor_3,3.11 Kwh
sensor_12,20.76 Kwh
sensor_11,13.91 Kwh
sensor_4,4.38 Kwh
sensor_6,14.77 Kwh
sensor_10,21.72 Kwh
sensor_8,4.96 Kwh
sensor_6,12.93 Kwh
sensor_13,6.7 Kwh
sensor_11,16.76 Kwh
sensor_9,15.42 Kwh
sensor_2,18.41 Kwh
sensor_11,4.49 Kwh
sensor_13,8.16 Kwh
sensor_12,22.01 Kwh
sensor_3,9.27 Kwh
sensor_2,22.25 Kwh
sensor_7,11.15 Kwh
sensor_4,3.43 Kwh
sensor_3,16.04 Kwh
sensor_4,17.52 Kwh
sensor_6,16.07 Kwh
sensor_1,20.38 Kwh
sensor_8,12.46 Kwh
sensor_1,15.99 Kwh
sensor_7,19.01 Kwh
sensor_9,6.98 Kwh
sensor_10,14.61 Kwh
sensor_12,18.36 Kwh
sensor_2,15.09 Kwh
sensor_11,4.16 Kwh
sensor_13,11.86 Kwh
sensor_4,7.15 Kwh
sensor_10,13.35 Kwh
sensor_9,9.38 Kwh
sensor_8,14.15 Kwh
sensor_12,13.69 Kwh
sensor_6,15.41 Kwh
sensor_1,7.53 Kwh
sensor_3,10.26 Kwh
sensor_7,9.55 Kwh
sensor_10,20.4 Kwh
sensor_13,9.32 Kwh
sensor_3,7.42 Kwh
sensor_9,19.97 Kwh
sensor_1,5.21 Kwh
sensor_7,3.5 Kwh
sensor_3,2.85 Kwh
sensor_1,16.35 Kwh
sensor_12,22.24 Kwh
sensor_10,21.27 Kwh
sensor_2,15.42 Kwh
sensor_12,7.03 Kwh
sensor_9,9.42 Kwh
sensor_4,18.59 Kwh
sensor_2,6.81 Kwh
sensor_11,3.5 Kwh
sensor_4,11.89 Kwh
sensor_11,4.41 Kwh
sensor_6,13.6 Kwh
sensor_13,5.33 Kwh
sensor_6,21.0 Kwh
sensor_7,5.31 Kwh
sensor_8,6.71 Kwh
sensor_8,12.1 Kwh
sensor_2,13.35 Kwh
sensor_7,4.36 Kwh
sensor_13,5.02 Kwh
sensor_6,8.76 Kwh
sensor_12,5.6 Kwh
sensor_8,14.09 Kwh
sensor_4,20.31 Kwh
sensor_1,5.72 Kwh
sensor_11,9.56 Kwh
sensor_3,15.4 Kwh
sensor_9,20.11 Kwh
sensor_10,16.72 Kwh
sensor_9,5.06 Kwh
sensor_10,21.97 Kwh
sensor_7,5.98 Kwh
sensor_12,5.2 Kwh
sensor_3,16.76 Kwh
sensor_1,20.46 Kwh
sensor_6,6.7 Kwh
sensor_11,8.2 Kwh
sensor_1,10.26 Kwh
sensor_11,6.66 Kwh
sensor_4,13.09 Kwh
sensor_9,19.49 Kwh
sensor_13,3.11 Kwh
sensor_10,14.46 Kwh
sensor_12,8.0 Kwh
sensor_2,3.69 Kwh
sensor_2,3.28 Kwh
sensor_8,17.05 Kwh
sensor_8,16.0 Kwh
sensor_13,21.13 Kwh
sensor_7,15.59 Kwh
sensor_4,16.17 Kwh
sensor_6,6.29 Kwh
sensor_3,4.89 Kwh
sensor_6,10.37 Kwh
sensor_12,19.04 Kwh
sensor_1,5.55 Kwh
sensor_2,14.29 Kwh
sensor_8,12.58 Kwh
sensor_7,14.59 Kwh
sensor_13,10.15 Kwh
sensor_3,8.24 Kwh
sensor_10,20.78 Kwh
sensor_11,6.32 Kwh
sensor_4,9.98 Kwh
sensor_9,21.78 Kwh
sensor_1,16.28 Kwh
sensor_4,7.56 Kwh
sensor_11,4.22 Kwh
sensor_7,8.09 Kwh
sensor_2,19.78 Kwh
sensor_3,10.46 Kwh
sensor_6,11.4 Kwh
sensor_1,21.27 Kwh
sensor_10,3.1 Kwh
sensor_9,20.41 Kwh
sensor_2,5.33 Kwh
sensor_8,11.35 Kwh
sensor_11,18.01 Kwh
sensor_7,3.82 Kwh
sensor_10,13.58 Kwh
sensor_8,13.35 Kwh
sensor_3,16.85 Kwh
sensor_6,14.33 Kwh
sensor_4,19.02 Kwh
sensor_12,8.24 Kwh
sensor_12,21.79 Kwh
sensor_9,11.67 Kwh
sensor_13,7.77 Kwh
sensor_13,21.38 Kwh
sensor_4,11.27 Kwh
sensor_13,12.68 Kwh
sensor_11,7.47 Kwh
sensor_6,4.64 Kwh
sensor_10,8.32 Kwh
sensor_8,10.75 Kwh
sensor_7,20.24 Kwh
sensor_9,13.35 Kwh
sensor_12,3.73 Kwh
sensor_1,5.33 Kwh
sensor_2,21.67 Kwh
sensor_3,18.57 Kwh
sensor_6,2.64 Kwh
sensor_2,17.5 Kwh
sensor_9,3.19 Kwh
sensor_10,12.09 Kwh
sensor_1,11.46 Kwh
sensor_6,20.89 Kwh
sensor_8,4.97 Kwh
sensor_10,6.9 Kwh
sensor_3,4.81 Kwh
sensor_9,10.44 Kwh
sensor_2,5.93 Kwh
sensor_12,5.56 Kwh
sensor_11,12.52 Kwh
sensor_8,5.22 Kwh
sensor_7,17.76 Kwh
sensor_13,12.01 Kwh
sensor_1,15.25 Kwh
sensor_13,16.56 Kwh
sensor_3,8.86 Kwh
sensor_7,11.73 Kwh
sensor_11,2.7 Kwh
sensor_12,13.52 Kwh
sensor_4,15.98 Kwh
sensor_4,16.3 Kwh
sensor_3,2.56 Kwh
sensor_11,16.0 Kwh
sensor_13,14.2 Kwh
sensor_7,11.39 Kwh
sensor_2,22.49 Kwh
sensor_1,10.73 Kwh
sensor_8,3.63 Kwh
sensor_9,10.58 Kwh
sensor_12,14.83 Kwh
sensor_6,3.07 Kwh
sensor_10,20.89 Kwh
sensor_4,2.65 Kwh
sensor_10,22.37 Kwh
sensor_2,19.82 Kwh
sensor_12,10.09 Kwh
sensor_4,21.04 Kwh
sensor_2,3.55 Kwh
sensor_13,12.14 Kwh
sensor_3,7.62 Kwh
sensor_11,19.54 Kwh
sensor_8,17.03 Kwh
sensor_8,15.08 Kwh
sensor_7,19.04 Kwh
sensor_4,10.75 Kwh
sensor_9,7.02 Kwh
sensor_6,6.86 Kwh
sensor_6,8.07 Kwh
sensor_13,7.26 Kwh
sensor_9,11.64 Kwh
sensor_1,3.47 Kwh
sensor_10,4.97 Kwh
sensor_12,14.49 Kwh
sensor_7,5.71 Kwh
sensor_3,22.18 Kwh
sensor_1,17.21 Kwh
sensor_11,8.1 Kwh
