sensor_2,22.32 Kwh
sensor_1,19.22 Kwh
sensor_3,6.78 Kwh
sensor_5,2.59 Kwh
sensor_2,14.59 Kwh
sensor_5,18.13 Kwh
sensor_8,11.09 Kwh
sensor_2,11.53 Kwh
sensor_3,7.78 Kwh
sensor_1,15.15 Kwh
sensor_4,3.63 Kwh
sensor_2,20.13 Kwh
sensor_6,15.71 Kwh
sensor_3,19.05 Kwh
sensor_7,22.44 Kwh
sensor_4,14.94 Kwh
sensor_9,2.68 Kwh
sensor_10,14.5 Kwh
sensor_1,15.57 Kwh
sensor_8,20.67 Kwh
sensor_5,18.78 Kwh
sensor_5,9.7 Kwh
sensor_3,13.01 Kwh
sensor_8,5.54 Kwh
sensor_9,12.82 Kwh
sensor_1,6.62 Kwh
sensor_2,3.47 Kwh
sensor_4,13.44 Kwh
sensor_6,8.37 Kwh
sensor_7,7.02 Kwh
sensor_10,4.8 Kwh
sensor_9,16.61 Kwh
sensor_7,18.16 Kwh
sensor_2,5.54 Kwh
sensor_6,10.7 Kwh
sensor_1,9.92 Kwh
sensor_4,11.48 Kwh
sensor_5,21.76 Kwh
sensor_8,12.53 Kwh
sensor_3,5.7 Kwh
sensor_10,14.81 Kwh
sensor_5,19.73 Kwh
sensor_7,12.22 Kwh
sensor_8,15.52 Kwh
sensor_2,6.63 Kwh
sensor_4,14.52 Kwh
sensor_6,9.79 Kwh
sensor_1,14.24 Kwh
sensor_3,16.17 Kwh
sensor_10,20.08 Kwh
sensor_9,12.19 Kwh
