sensor_2,19.03 Kwh
sensor_5,5.51 Kwh
sensor_2,22.01 Kwh
sensor_3,11.65 Kwh
sensor_1,11.82 Kwh
sensor_4,13.66 Kwh
sensor_5,14.76 Kwh
sensor_4,13.74 Kwh
sensor_6,10.06 Kwh
sensor_1,22.15 Kwh
sensor_2,21.52 Kwh
sensor_3,10.79 Kwh
sensor_2,20.66 Kwh
sensor_5,12.15 Kwh
sensor_4,9.25 Kwh
sensor_6,4.4 Kwh
sensor_1,9.86 Kwh
sensor_3,17.32 Kwh
sensor_6,3.02 Kwh
sensor_1,17.62 Kwh
sensor_3,7.54 Kwh
sensor_4,8.6 Kwh
sensor_2,7.07 Kwh
sensor_5,12.75 Kwh
sensor_4,14.39 Kwh
sensor_1,8.5 Kwh
sensor_5,11.74 Kwh
sensor_3,18.68 Kwh
sensor_6,21.34 Kwh
sensor_2,17.91 Kwh
sensor_1,13.29 Kwh
sensor_3,9.02 Kwh
sensor_4,16.58 Kwh
sensor_5,3.67 Kwh
sensor_6,3.77 Kwh
sensor_2,13.65 Kwh
sensor_1,7.11 Kwh
sensor_5,15.5 Kwh
sensor_4,20.97 Kwh
sensor_2,19.47 Kwh
sensor_6,5.82 Kwh
sensor_3,7.0 Kwh
sensor_1,19.86 Kwh
sensor_3,7.3 Kwh
sensor_4,22.01 Kwh
sensor_5,8.12 Kwh
sensor_6,2.52 Kwh
sensor_2,2.66 Kwh
sensor_5,9.42 Kwh
sensor_4,19.7 Kwh
sensor_1,4.69 Kwh
sensor_3,6.22 Kwh
sensor_2,22.11 Kwh
sensor_6,14.23 Kwh
sensor_3,11.43 Kwh
sensor_4,13.21 Kwh
sensor_5,3.39 Kwh
sensor_1,10.65 Kwh
sensor_6,4.43 Kwh
sensor_2,12.62 Kwh
sensor_3,19.08 Kwh
sensor_4,12.16 Kwh
sensor_2,5.21 Kwh
sensor_6,7.79 Kwh
sensor_1,7.09 Kwh
sensor_5,17.97 Kwh
sensor_6,2.62 Kwh
sensor_1,4.52 Kwh
sensor_5,7.17 Kwh
sensor_4,5.61 Kwh
sensor_3,10.33 Kwh
sensor_2,17.93 Kwh
sensor_2,4.84 Kwh
sensor_4,4.19 Kwh
sensor_1,18.6 Kwh
sensor_3,8.53 Kwh
sensor_5,11.98 Kwh
sensor_6,5.93 Kwh
sensor_1,9.5 Kwh
sensor_2,9.97 Kwh
sensor_3,14.0 Kwh
sensor_6,20.13 Kwh
sensor_4,10.72 Kwh
sensor_5,8.76 Kwh
sensor_4,15.19 Kwh
sensor_1,19.66 Kwh
sensor_3,16.45 Kwh
sensor_5,3.38 Kwh
sensor_6,12.73 Kwh
sensor_2,9.86 Kwh
sensor_3,11.09 Kwh
sensor_2,6.52 Kwh
sensor_5,17.31 Kwh
sensor_1,21.25 Kwh
sensor_6,9.27 Kwh
sensor_4,13.4 Kwh
sensor_2,13.12 Kwh
sensor_3,12.91 Kwh
sensor_1,19.32 Kwh
sensor_5,15.87 Kwh
sensor_6,7.58 Kwh
sensor_4,5.95 Kwh
sensor_5,8.26 Kwh
sensor_4,10.45 Kwh
sensor_3,13.24 Kwh
sensor_2,8.24 Kwh
sensor_1,9.48 Kwh
sensor_6,22.27 Kwh
sensor_1,15.73 Kwh
sensor_3,16.32 Kwh
sensor_5,19.17 Kwh
sensor_4,16.26 Kwh
sensor_2,16.5 Kwh
sensor_6,5.73 Kwh
sensor_2,20.34 Kwh
sensor_3,17.45 Kwh
sensor_1,17.41 Kwh
sensor_5,20.56 Kwh
sensor_6,7.27 Kwh
sensor_4,15.19 Kwh
sensor_2,14.29 Kwh
sensor_5,13.29 Kwh
sensor_4,7.76 Kwh
sensor_1,12.12 Kwh
sensor_3,13.23 Kwh
sensor_6,9.34 Kwh
sensor_6,11.48 Kwh
sensor_1,5.45 Kwh
sensor_2,15.85 Kwh
sensor_3,3.01 Kwh
sensor_5,14.41 Kwh
sensor_4,21.64 Kwh
sensor_1,7.86 Kwh
sensor_5,16.83 Kwh
sensor_2,10.56 Kwh
sensor_4,17.27 Kwh
sensor_3,18.43 Kwh
sensor_6,12.06 Kwh
sensor_5,2.77 Kwh
sensor_6,21.88 Kwh
sensor_3,20.67 Kwh
sensor_2,13.43 Kwh
sensor_4,17.05 Kwh
sensor_1,19.75 Kwh
