sensor_1,16.72 Kwh
sensor_3,14.36 Kwh
sensor_7,11.85 Kwh
sensor_9,8.63 Kwh
sensor_9,19.94 Kwh
sensor_4,15.98 Kwh
sensor_9,7.84 Kwh
sensor_7,16.34 Kwh
sensor_1,18.15 Kwh
sensor_9,21.73 Kwh
sensor_9,9.4 Kwh
sensor_2,12.39 Kwh
sensor_3,15.55 Kwh
sensor_9,15.73 Kwh
sensor_9,13.36 Kwh
sensor_1,4.11 Kwh
sensor_2,19.52 Kwh
sensor_2,5.88 Kwh
sensor_3,15.2 Kwh
sensor_4,4.14 Kwh
sensor_8,9.84 Kwh
sensor_2,18.54 Kwh
sensor_2,5.49 Kwh
sensor_9,21.28 Kwh
sensor_4,7.76 Kwh
sensor_2,16.55 Kwh
sensor_3,15.1 Kwh
sensor_9,16.32 Kwh
sensor_2,13.25 Kwh
sensor_4,21.85 Kwh
sensor_8,15.48 Kwh
sensor_7,17.83 Kwh
sensor_4,19.8 Kwh
sensor_2,3.84 Kwh
sensor_4,2.7 Kwh
