sensor_2,10.38 Kwh
sensor_7,15.85 Kwh
sensor_2,19.34 Kwh
sensor_6,12.41 Kwh
sensor_3,22.12 Kwh
sensor_5,14.28 Kwh
sensor_1,13.62 Kwh
sensor_4,21.65 Kwh
sensor_6,3.07 Kwh
sensor_3,13.65 Kwh
sensor_7,5.7 Kwh
sensor_4,5.6 Kwh
sensor_2,11.87 Kwh
sensor_5,15.38 Kwh
sensor_10,9.62 Kwh
sensor_1,17.39 Kwh
sensor_8,13.42 Kwh
sensor_3,18.55 Kwh
sensor_10,9.73 Kwh
sensor_1,15.66 Kwh
sensor_6,21.22 Kwh
sensor_7,20.02 Kwh
sensor_5,4.44 Kwh
sensor_2,15.62 Kwh
sensor_4,14.79 Kwh
sensor_8,12.29 Kwh
sensor_8,20.39 Kwh
sensor_4,8.92 Kwh
sensor_10,8.68 Kwh
sensor_3,10.32 Kwh
sensor_7,16.27 Kwh
sensor_2,13.23 Kwh
sensor_5,12.65 Kwh
sensor_1,14.3 Kwh
sensor_6,20.79 Kwh
sensor_1,18.42 Kwh
sensor_2,10.79 Kwh
sensor_4,22.35 Kwh
sensor_3,19.4 Kwh
sensor_5,11.61 Kwh
sensor_8,2.75 Kwh
sensor_6,9.74 Kwh
sensor_10,18.36 Kwh
sensor_7,17.42 Kwh
sensor_8,16.63 Kwh
sensor_3,19.01 Kwh
sensor_4,4.84 Kwh
sensor_7,8.36 Kwh
sensor_5,2.91 Kwh
sensor_6,7.48 Kwh
sensor_10,17.26 Kwh
sensor_1,3.16 Kwh
sensor_2,4.29 Kwh
sensor_6,10.0 Kwh
sensor_3,11.5 Kwh
sensor_10,10.85 Kwh
sensor_7,7.78 Kwh
sensor_2,17.3 Kwh
sensor_1,21.16 Kwh
sensor_8,18.28 Kwh
sensor_5,12.21 Kwh
sensor_4,12.67 Kwh
sensor_4,21.92 Kwh
sensor_2,20.1 Kwh
sensor_1,8.22 Kwh
sensor_5,9.31 Kwh
sensor_8,2.74 Kwh
sensor_7,9.95 Kwh
sensor_6,16.33 Kwh
sensor_10,18.24 Kwh
sensor_3,20.98 Kwh
sensor_1,2.55 Kwh
sensor_8,12.85 Kwh
sensor_6,17.04 Kwh
sensor_2,9.88 Kwh
sensor_10,20.83 Kwh
sensor_3,8.52 Kwh
sensor_7,20.68 Kwh
sensor_5,15.79 Kwh
sensor_4,12.68 Kwh
sensor_8,20.68 Kwh
sensor_3,14.15 Kwh
sensor_4,12.59 Kwh
sensor_6,9.42 Kwh
sensor_5,12.82 Kwh
sensor_2,3.21 Kwh
sensor_1,16.04 Kwh
sensor_10,12.05 Kwh
sensor_7,18.39 Kwh
sensor_1,21.74 Kwh
sensor_8,17.36 Kwh
sensor_2,14.41 Kwh
sensor_7,16.67 Kwh
sensor_6,2.9 Kwh
sensor_10,18.95 Kwh
sensor_3,21.84 Kwh
sensor_5,7.36 Kwh
sensor_4,19.98 Kwh
sensor_4,16.03 Kwh
sensor_10,8.39 Kwh
sensor_8,11.1 Kwh
sensor_7,6.72 Kwh
sensor_2,22.48 Kwh
sensor_6,10.03 Kwh
sensor_5,20.3 Kwh
sensor_3,4.54 Kwh
sensor_1,10.26 Kwh
sensor_7,13.51 Kwh
sensor_5,14.52 Kwh
sensor_4,22.39 Kwh
sensor_3,10.16 Kwh
sensor_6,16.04 Kwh
