sensor_2,13.4 Kwh
sensor_5,6.1 Kwh
sensor_2,3.01 Kwh
sensor_1,21.26 Kwh
sensor_6,6.82 Kwh
sensor_4,13.0 Kwh
sensor_3,3.59 Kwh
sensor_5,11.43 Kwh
sensor_3,10.1 Kwh
sensor_2,10.11 Kwh
sensor_4,21.84 Kwh
sensor_6,20.53 Kwh
sensor_1,7.32 Kwh
sensor_2,8.99 Kwh
sensor_4,4.3 Kwh
sensor_3,4.93 Kwh
sensor_1,16.18 Kwh
sensor_6,21.45 Kwh
sensor_5,15.98 Kwh
sensor_5,5.24 Kwh
sensor_6,6.32 Kwh
sensor_1,14.42 Kwh
sensor_4,4.8 Kwh
sensor_2,8.75 Kwh
sensor_3,17.31 Kwh
sensor_2,15.39 Kwh
sensor_6,10.51 Kwh
sensor_5,2.89 Kwh
sensor_1,17.93 Kwh
sensor_4,10.43 Kwh
sensor_3,14.29 Kwh
sensor_6,13.72 Kwh
sensor_5,17.16 Kwh
sensor_3,11.07 Kwh
sensor_1,16.46 Kwh
sensor_4,16.29 Kwh
sensor_2,11.63 Kwh
sensor_5,6.08 Kwh
sensor_1,15.06 Kwh
sensor_2,20.4 Kwh
sensor_3,20.83 Kwh
sensor_4,17.25 Kwh
sensor_6,20.16 Kwh
sensor_2,9.71 Kwh
sensor_1,9.21 Kwh
sensor_4,3.98 Kwh
sensor_5,18.21 Kwh
sensor_3,10.21 Kwh
sensor_6,3.83 Kwh
sensor_3,9.61 Kwh
sensor_5,16.37 Kwh
sensor_2,12.36 Kwh
sensor_1,3.91 Kwh
sensor_4,16.61 Kwh
sensor_6,3.37 Kwh
sensor_5,11.62 Kwh
sensor_3,7.48 Kwh
sensor_1,7.55 Kwh
sensor_4,16.74 Kwh
sensor_6,12.81 Kwh
sensor_2,20.47 Kwh
sensor_3,14.57 Kwh
sensor_6,4.54 Kwh
sensor_5,11.11 Kwh
sensor_2,12.92 Kwh
sensor_4,21.54 Kwh
sensor_1,6.01 Kwh
sensor_5,18.46 Kwh
sensor_3,21.04 Kwh
sensor_1,13.89 Kwh
sensor_4,11.7 Kwh
sensor_6,6.81 Kwh
sensor_2,9.05 Kwh
sensor_3,13.92 Kwh
sensor_6,2.78 Kwh
sensor_5,15.35 Kwh
sensor_2,19.02 Kwh
sensor_1,16.21 Kwh
sensor_4,19.0 Kwh
sensor_3,16.86 Kwh
sensor_1,10.15 Kwh
sensor_4,9.19 Kwh
sensor_6,11.56 Kwh
sensor_5,17.9 Kwh
sensor_2,18.43 Kwh
sensor_2,17.27 Kwh
sensor_5,14.52 Kwh
sensor_3,20.21 Kwh
sensor_6,7.85 Kwh
sensor_1,11.12 Kwh
sensor_4,15.07 Kwh
sensor_1,6.83 Kwh
sensor_3,8.25 Kwh
sensor_2,7.56 Kwh
sensor_6,22.38 Kwh
sensor_4,19.16 Kwh
sensor_5,8.44 Kwh
sensor_2,13.55 Kwh
sensor_5,6.07 Kwh
sensor_6,21.44 Kwh
sensor_4,5.77 Kwh
sensor_3,3.61 Kwh
sensor_1,11.37 Kwh
sensor_4,21.14 Kwh
sensor_1,13.76 Kwh
sensor_6,15.25 Kwh
sensor_2,14.46 Kwh
sensor_5,9.57 Kwh
sensor_3,20.59 Kwh
sensor_6,3.98 Kwh
sensor_3,21.34 Kwh
sensor_4,12.39 Kwh
sensor_5,3.0 Kwh
sensor_2,15.4 Kwh
sensor_1,17.56 Kwh
sensor_1,3.91 Kwh
sensor_2,22.37 Kwh
sensor_3,18.24 Kwh
sensor_4,19.36 Kwh
sensor_6,21.48 Kwh
sensor_5,12.26 Kwh
sensor_5,2.93 Kwh
sensor_1,20.77 Kwh
sensor_2,21.77 Kwh
sensor_6,20.74 Kwh
sensor_4,19.92 Kwh
sensor_3,17.47 Kwh
sensor_1,8.74 Kwh
sensor_5,12.54 Kwh
sensor_6,22.06 Kwh
sensor_4,14.9 Kwh
sensor_2,4.12 Kwh
sensor_3,9.85 Kwh
sensor_5,19.54 Kwh
sensor_4,11.47 Kwh
sensor_6,8.84 Kwh
sensor_2,15.65 Kwh
sensor_1,15.77 Kwh
sensor_3,16.5 Kwh
sensor_1,6.54 Kwh
sensor_3,3.75 Kwh
sensor_2,8.44 Kwh
sensor_4,7.54 Kwh
sensor_5,18.95 Kwh
sensor_6,16.51 Kwh
sensor_6,21.46 Kwh
sensor_4,5.0 Kwh
sensor_1,7.88 Kwh
sensor_2,12.36 Kwh
sensor_3,14.94 Kwh
sensor_5,21.82 Kwh
sensor_6,22.02 Kwh
sensor_2,17.15 Kwh
sensor_1,15.49 Kwh
sensor_5,10.19 Kwh
sensor_4,12.7 Kwh
sensor_3,9.77 Kwh
