sensor_2,15.96 Kwh
sensor_3,13.35 Kwh
sensor_2,16.55 Kwh
sensor_1,19.44 Kwh
sensor_1,18.46 Kwh
sensor_2,16.27 Kwh
sensor_7,3.95 Kwh
sensor_6,17.08 Kwh
sensor_4,17.48 Kwh
sensor_5,13.14 Kwh
sensor_8,3.75 Kwh
sensor_5,10.73 Kwh
sensor_9,3.5 Kwh
sensor_1,3.73 Kwh
sensor_2,10.06 Kwh
sensor_3,21.81 Kwh
sensor_10,11.95 Kwh
sensor_8,14.5 Kwh
sensor_4,20.36 Kwh
sensor_9,22.26 Kwh
sensor_3,14.68 Kwh
sensor_10,17.7 Kwh
sensor_10,6.88 Kwh
sensor_1,7.74 Kwh
sensor_6,14.56 Kwh
sensor_9,22.01 Kwh
sensor_3,20.76 Kwh
sensor_5,5.38 Kwh
sensor_8,21.35 Kwh
sensor_2,9.62 Kwh
sensor_7,8.51 Kwh
sensor_4,8.52 Kwh
sensor_4,20.54 Kwh
sensor_10,17.59 Kwh
sensor_7,5.09 Kwh
sensor_2,19.1 Kwh
sensor_8,20.1 Kwh
sensor_2,8.54 Kwh
sensor_6,7.07 Kwh
sensor_9,8.55 Kwh
sensor_5,22.27 Kwh
sensor_10,3.9 Kwh
sensor_1,13.38 Kwh
sensor_8,10.55 Kwh
sensor_4,3.52 Kwh
sensor_9,19.12 Kwh
sensor_1,17.14 Kwh
sensor_7,9.71 Kwh
sensor_6,20.71 Kwh
sensor_3,16.13 Kwh
sensor_3,16.26 Kwh
sensor_5,21.27 Kwh
sensor_1,6.81 Kwh
sensor_8,18.78 Kwh
sensor_3,11.71 Kwh
sensor_2,4.47 Kwh
sensor_1,9.4 Kwh
sensor_10,16.54 Kwh
sensor_2,11.7 Kwh
sensor_7,8.53 Kwh
sensor_9,8.13 Kwh
sensor_10,16.45 Kwh
sensor_4,8.4 Kwh
sensor_7,9.1 Kwh
sensor_4,12.01 Kwh
sensor_5,12.19 Kwh
sensor_8,12.12 Kwh
sensor_9,13.86 Kwh
sensor_3,10.39 Kwh
sensor_6,15.88 Kwh
sensor_5,20.41 Kwh
sensor_6,19.77 Kwh
sensor_5,14.82 Kwh
sensor_7,16.91 Kwh
sensor_10,18.34 Kwh
sensor_1,9.82 Kwh
sensor_2,10.07 Kwh
sensor_8,13.89 Kwh
sensor_9,21.15 Kwh
sensor_3,15.74 Kwh
sensor_4,7.66 Kwh
sensor_6,3.97 Kwh
sensor_5,15.82 Kwh
sensor_8,15.66 Kwh
sensor_8,10.74 Kwh
sensor_1,8.71 Kwh
sensor_7,7.33 Kwh
sensor_9,13.97 Kwh
sensor_10,6.62 Kwh
sensor_6,17.29 Kwh
sensor_3,16.23 Kwh
sensor_10,5.6 Kwh
sensor_2,7.36 Kwh
sensor_7,8.96 Kwh
sensor_2,3.85 Kwh
sensor_1,4.89 Kwh
sensor_3,13.72 Kwh
sensor_4,3.86 Kwh
sensor_9,20.05 Kwh
sensor_6,7.53 Kwh
sensor_4,11.51 Kwh
sensor_5,16.71 Kwh
sensor_7,15.94 Kwh
sensor_9,19.14 Kwh
sensor_10,14.24 Kwh
sensor_1,6.71 Kwh
sensor_6,4.81 Kwh
sensor_8,5.85 Kwh
sensor_2,10.79 Kwh
sensor_5,11.61 Kwh
sensor_3,22.31 Kwh
sensor_7,19.91 Kwh
sensor_3,10.5 Kwh
sensor_4,9.69 Kwh
sensor_8,14.37 Kwh
sensor_9,19.61 Kwh
sensor_4,17.99 Kwh
sensor_1,2.84 Kwh
sensor_5,10.01 Kwh
sensor_2,21.79 Kwh
sensor_10,12.18 Kwh
sensor_6,17.66 Kwh
sensor_3,22.23 Kwh
sensor_10,15.2 Kwh
sensor_9,16.08 Kwh
sensor_6,15.5 Kwh
sensor_2,21.92 Kwh
sensor_5,21.66 Kwh
sensor_4,4.86 Kwh
sensor_1,3.85 Kwh
sensor_8,20.41 Kwh
sensor_7,21.77 Kwh
sensor_5,8.76 Kwh
sensor_10,10.92 Kwh
sensor_8,5.14 Kwh
sensor_2,20.9 Kwh
sensor_7,14.07 Kwh
sensor_8,19.61 Kwh
sensor_3,7.2 Kwh
sensor_9,7.58 Kwh
sensor_6,7.58 Kwh
sensor_4,10.52 Kwh
sensor_5,4.46 Kwh
sensor_1,6.46 Kwh
sensor_9,13.66 Kwh
sensor_4,5.06 Kwh
sensor_7,17.58 Kwh
sensor_10,18.58 Kwh
sensor_3,21.67 Kwh
sensor_2,7.39 Kwh
sensor_1,5.66 Kwh
sensor_6,4.64 Kwh
sensor_6,13.19 Kwh
sensor_9,19.73 Kwh
sensor_1,4.46 Kwh
sensor_10,2.51 Kwh
sensor_8,7.34 Kwh
sensor_3,12.68 Kwh
sensor_4,17.59 Kwh
sensor_2,11.7 Kwh
sensor_8,19.62 Kwh
sensor_7,16.03 Kwh
sensor_5,12.75 Kwh
sensor_2,3.67 Kwh
sensor_1,14.33 Kwh
sensor_6,19.32 Kwh
sensor_4,3.75 Kwh
sensor_7,6.89 Kwh
sensor_10,9.49 Kwh
sensor_3,2.62 Kwh
sensor_5,15.94 Kwh
sensor_9,12.97 Kwh
