sensor_1,14.82 Kwh
sensor_4,18.89 Kwh
sensor_4,14.22 Kwh
sensor_3,10.43 Kwh
sensor_3,5.51 Kwh
sensor_3,20.77 Kwh
sensor_7,10.18 Kwh
sensor_9,19.23 Kwh
sensor_9,8.08 Kwh
sensor_8,18.57 Kwh
sensor_8,5.05 Kwh
sensor_8,17.82 Kwh
sensor_9,16.61 Kwh
sensor_5,5.92 Kwh
sensor_5,20.11 Kwh
sensor_2,7.36 Kwh
sensor_5,7.37 Kwh
sensor_5,13.88 Kwh
sensor_8,11.03 Kwh
sensor_6,5.79 Kwh
sensor_3,17.75 Kwh
sensor_1,9.18 Kwh
sensor_5,17.39 Kwh
sensor_9,2.88 Kwh
sensor_3,6.57 Kwh
sensor_8,13.45 Kwh
sensor_2,13.77 Kwh
sensor_5,3.65 Kwh
sensor_5,15.77 Kwh
