186148799585500,sensor_2,9.46 Kwh,2021-01-27T01:14:04.430591,stored_at:2021-01-27T01:14:37.265231
219313592008566,sensor_10,7.93 Kwh,2021-01-27T01:14:04.149735,stored_at:2021-01-27T01:14:37.265384
136281023731727,sensor_1,12.65 Kwh,2021-01-27T01:14:04.234222,stored_at:2021-01-27T01:14:37.265424
278456278631992,sensor_3,6.11 Kwh,2021-01-27T01:14:04.181732,stored_at:2021-01-27T01:14:37.265450
73049430929748,sensor_4,10.61 Kwh,2021-01-27T01:14:04.350441,stored_at:2021-01-27T01:14:37.266136
272194471144022,sensor_11,11.45 Kwh,2021-01-27T01:14:04.316285,stored_at:2021-01-27T01:14:37.266197
37604619538675,sensor_1,5.67 Kwh,2021-01-27T01:14:34.539436,stored_at:2021-01-27T01:14:37.266227
179160511435260,sensor_13,20.18 Kwh,2021-01-27T01:14:04.254327,stored_at:2021-01-27T01:14:37.266251
104917990023038,sensor_10,20.3 Kwh,2021-01-27T01:14:34.150816,stored_at:2021-01-27T01:14:37.266275
143861735727414,sensor_5,2.75 Kwh,2021-01-27T01:14:04.597710,stored_at:2021-01-27T01:14:37.266299
44332035940128,sensor_12,2.59 Kwh,2021-01-27T01:14:04.530400,stored_at:2021-01-27T01:14:37.266322
95382833472025,sensor_6,16.14 Kwh,2021-01-27T01:14:04.276996,stored_at:2021-01-27T01:14:37.266348
36131551740298,sensor_8,20.35 Kwh,2021-01-27T01:14:04.212892,stored_at:2021-01-27T01:14:37.266372
226406310181541,sensor_3,6.19 Kwh,2021-01-27T01:14:34.257748,stored_at:2021-01-27T01:14:37.266395
201588499203616,sensor_7,8.25 Kwh,2021-01-27T01:14:04.462641,stored_at:2021-01-27T01:14:37.266418
264167759777533,sensor_9,13.93 Kwh,2021-01-27T01:14:04.388038,stored_at:2021-01-27T01:14:37.266441
36053077702090,sensor_2,11.58 Kwh,2021-01-27T01:14:35.714182,stored_at:2021-01-27T01:14:37.266464
206021638224592,sensor_28,10.97 Kwh,2021-01-27T01:14:04.220639,stored_at:2021-01-27T01:15:09.265141
226384317803694,sensor_12,22.3 Kwh,2021-01-27T01:14:35.877615,stored_at:2021-01-27T01:15:09.265269
77982966896846,sensor_27,9.62 Kwh,2021-01-27T01:14:04.475465,stored_at:2021-01-27T01:15:09.265320
21424991630941,sensor_5,18.37 Kwh,2021-01-27T01:14:35.990238,stored_at:2021-01-27T01:15:09.265349
14678306380819,sensor_1,8.33 Kwh,2021-01-27T01:15:04.649847,stored_at:2021-01-27T01:15:09.265375
16109156526396,sensor_15,3.95 Kwh,2021-01-27T01:14:04.489315,stored_at:2021-01-27T01:15:09.265399
153133468969746,sensor_9,4.07 Kwh,2021-01-27T01:14:34.948178,stored_at:2021-01-27T01:15:09.265424
64661421905671,sensor_3,20.07 Kwh,2021-01-27T01:15:04.240108,stored_at:2021-01-27T01:15:09.265448
260294805590114,sensor_25,3.74 Kwh,2021-01-27T01:14:04.304275,stored_at:2021-01-27T01:15:09.265471
187990526426819,sensor_7,10.9 Kwh,2021-01-27T01:14:35.753648,stored_at:2021-01-27T01:15:09.265495
222115097315253,sensor_11,15.05 Kwh,2021-01-27T01:14:34.814268,stored_at:2021-01-27T01:15:09.265518
81431480942999,sensor_4,16.71 Kwh,2021-01-27T01:14:34.894563,stored_at:2021-01-27T01:15:09.265542
251611345618763,sensor_16,8.0 Kwh,2021-01-27T01:14:04.200760,stored_at:2021-01-27T01:15:09.265566
186351321666477,sensor_6,7.91 Kwh,2021-01-27T01:14:34.689458,stored_at:2021-01-27T01:15:09.265589
178720620140691,sensor_2,7.25 Kwh,2021-01-27T01:15:05.309938,stored_at:2021-01-27T01:15:09.265612
148218518727540,sensor_29,15.01 Kwh,2021-01-27T01:14:04.398441,stored_at:2021-01-27T01:15:09.265635
172057603400202,sensor_13,20.28 Kwh,2021-01-27T01:14:34.593621,stored_at:2021-01-27T01:15:09.265658
88337133108103,sensor_8,11.96 Kwh,2021-01-27T01:14:34.490383,stored_at:2021-01-27T01:15:09.265683
