149064093537968,sensor_3,220.0v,2021-01-28T23:48:25.193514,stored_at:2021-01-28T23:49:00.002199
108459736027567,sensor_1,210.4v,2021-01-28T23:48:25.231707,stored_at:2021-01-28T23:49:00.002245
47290913236576,sensor_12,220.8v,2021-01-28T23:48:25.146589,stored_at:2021-01-28T23:49:00.002254
234220052826409,sensor_10,210.7v,2021-01-28T23:48:25.170741,stored_at:2021-01-28T23:49:00.002261
228640191427519,sensor_2,230.5v,2021-01-28T23:48:25.103182,stored_at:2021-01-28T23:49:00.002267
48404535795510,sensor_7,220.0v,2021-01-28T23:48:25.126902,stored_at:2021-01-28T23:49:00.002273
186028091744025,sensor_14,220.0v,2021-01-28T23:48:25.225753,stored_at:2021-01-28T23:49:31.593254
5431474419585,sensor_7,230.4v,2021-01-28T23:48:55.445462,stored_at:2021-01-28T23:49:31.593299
11559125976396,sensor_16,220.0v,2021-01-28T23:48:25.185754,stored_at:2021-01-28T23:49:31.593477
85887126751110,sensor_13,220.0v,2021-01-28T23:48:25.249490,stored_at:2021-01-28T23:49:31.593497
151163470897032,sensor_9,210.3v,2021-01-28T23:48:25.327146,stored_at:2021-01-28T23:49:31.593510
264168801638965,sensor_3,210.4v,2021-01-28T23:48:55.559751,stored_at:2021-01-28T23:49:31.593522
128179821534769,sensor_5,220.0v,2021-01-28T23:48:25.154556,stored_at:2021-01-28T23:49:31.593534
98760942399444,sensor_25,220.0v,2021-01-28T23:48:25.136862,stored_at:2021-01-28T23:49:31.593545
20420511074818,sensor_12,220.0v,2021-01-28T23:48:55.478581,stored_at:2021-01-28T23:49:31.593557
78983722833332,sensor_6,220.0v,2021-01-28T23:48:25.265783,stored_at:2021-01-28T23:49:31.593568
36601017866714,sensor_2,230.4v,2021-01-28T23:48:55.342479,stored_at:2021-01-28T23:49:31.593580
238340241374822,sensor_27,220.0v,2021-01-28T23:48:25.106595,stored_at:2021-01-28T23:49:31.593592
87563011302002,sensor_1,210.2v,2021-01-28T23:48:55.632228,stored_at:2021-01-28T23:49:31.593604
261516056992600,sensor_11,220.0v,2021-01-28T23:48:25.279492,stored_at:2021-01-28T23:49:31.593616
165945867324833,sensor_10,220.0v,2021-01-28T23:48:55.526656,stored_at:2021-01-28T23:49:31.593628
269244393787599,sensor_8,220.0v,2021-01-28T23:48:25.220479,stored_at:2021-01-28T23:49:31.593640
86974517287820,sensor_28,220.3v,2021-01-28T23:48:25.202624,stored_at:2021-01-28T23:49:31.593651
271801269060534,sensor_15,220.7v,2021-01-28T23:48:25.095512,stored_at:2021-01-28T23:49:31.593663
7719077257871,sensor_4,190.1v,2021-01-28T23:48:25.309301,stored_at:2021-01-28T23:49:31.593675
58573808207708,sensor_29,220.0v,2021-01-28T23:48:25.310707,stored_at:2021-01-28T23:50:03.328281
99421721883179,sensor_1,220.0v,2021-01-28T23:49:25.869757,stored_at:2021-01-28T23:50:03.328362
7570869410622,sensor_30,220.5v,2021-01-28T23:48:55.498773,stored_at:2021-01-28T23:50:03.328389
200568482646940,sensor_13,230.7v,2021-01-28T23:48:55.665957,stored_at:2021-01-28T23:50:03.328412
123458137225183,sensor_16,220.0v,2021-01-28T23:48:55.551799,stored_at:2021-01-28T23:50:03.328433
181480508739247,sensor_11,210.7v,2021-01-28T23:48:55.734969,stored_at:2021-01-28T23:50:03.328454
84300569322787,sensor_14,220.0v,2021-01-28T23:48:55.620308,stored_at:2021-01-28T23:50:03.328475
71248241363355,sensor_12,220.0v,2021-01-28T23:49:25.700599,stored_at:2021-01-28T23:50:03.328495
110503413583983,sensor_7,220.0v,2021-01-28T23:49:25.655683,stored_at:2021-01-28T23:50:03.328515
