3259369215321,sensor_2,9.04 Kwh,2021-01-27T12:37:18.064477,stored_at:2021-01-27T12:37:50.831935
127601447186672,sensor_10,4.96 Kwh,2021-01-27T12:37:17.752150,stored_at:2021-01-27T12:37:50.832008
251620355992885,sensor_1,20.95 Kwh,2021-01-27T12:37:17.860843,stored_at:2021-01-27T12:37:50.832026
184518950473759,sensor_3,20.02 Kwh,2021-01-27T12:37:17.786936,stored_at:2021-01-27T12:37:50.832038
149042964122917,sensor_6,17.27 Kwh,2021-01-27T12:37:17.893801,stored_at:2021-01-27T12:37:50.832345
136452777694194,sensor_5,12.17 Kwh,2021-01-27T12:37:17.731020,stored_at:2021-01-27T12:37:50.832371
85317388801045,sensor_1,3.6 Kwh,2021-01-27T12:37:48.207129,stored_at:2021-01-27T12:37:50.832384
145086634104418,sensor_3,7.25 Kwh,2021-01-27T12:37:47.990397,stored_at:2021-01-27T12:37:50.832395
27923679674082,sensor_11,10.9 Kwh,2021-01-27T12:37:17.937218,stored_at:2021-01-27T12:37:50.832406
204523205225917,sensor_7,17.76 Kwh,2021-01-27T12:37:18.099289,stored_at:2021-01-27T12:37:50.832417
112146872428396,sensor_4,17.77 Kwh,2021-01-27T12:37:17.981384,stored_at:2021-01-27T12:37:50.832427
146346932760746,sensor_2,5.64 Kwh,2021-01-27T12:37:49.240910,stored_at:2021-01-27T12:37:50.832437
205450327879053,sensor_5,16.57 Kwh,2021-01-27T12:37:47.757163,stored_at:2021-01-27T12:37:50.832448
248802893092695,sensor_12,6.22 Kwh,2021-01-27T12:37:18.169736,stored_at:2021-01-27T12:37:50.832459
190264446521509,sensor_9,16.26 Kwh,2021-01-27T12:37:18.037874,stored_at:2021-01-27T12:37:50.832469
94267607618922,sensor_8,19.61 Kwh,2021-01-27T12:37:17.823998,stored_at:2021-01-27T12:37:50.832480
61144542146416,sensor_10,8.8 Kwh,2021-01-27T12:37:47.815836,stored_at:2021-01-27T12:37:50.832491
53999901702859,sensor_13,7.47 Kwh,2021-01-27T12:37:17.867520,stored_at:2021-01-27T12:37:50.832502
86255607191009,sensor_29,4.78 Kwh,2021-01-27T12:37:18.046511,stored_at:2021-01-27T12:38:22.831453
54280319877353,sensor_16,6.53 Kwh,2021-01-27T12:37:17.808947,stored_at:2021-01-27T12:38:22.831513
147570187854898,sensor_7,14.62 Kwh,2021-01-27T12:37:49.271000,stored_at:2021-01-27T12:38:22.831529
191781721725122,sensor_26,3.67 Kwh,2021-01-27T12:37:17.908453,stored_at:2021-01-27T12:38:22.831542
183174919718263,sensor_8,3.19 Kwh,2021-01-27T12:37:48.151919,stored_at:2021-01-27T12:38:22.831554
240121489666787,sensor_4,3.76 Kwh,2021-01-27T12:37:49.096765,stored_at:2021-01-27T12:38:22.831565
3621303227186,sensor_3,3.35 Kwh,2021-01-27T12:38:18.258085,stored_at:2021-01-27T12:38:22.831577
1166221397526,sensor_5,19.02 Kwh,2021-01-27T12:38:17.801160,stored_at:2021-01-27T12:38:22.831588
90968318613956,sensor_11,16.07 Kwh,2021-01-27T12:37:48.943097,stored_at:2021-01-27T12:38:22.831599
34950037070572,sensor_27,19.97 Kwh,2021-01-27T12:37:18.113312,stored_at:2021-01-27T12:38:22.831610
84474501995664,sensor_13,16.88 Kwh,2021-01-27T12:37:48.221070,stored_at:2021-01-27T12:38:22.831621
4033204871126,sensor_2,5.0 Kwh,2021-01-27T12:38:19.277199,stored_at:2021-01-27T12:38:22.831632
16805735510816,sensor_15,18.14 Kwh,2021-01-27T12:37:18.131204,stored_at:2021-01-27T12:38:22.831643
261389531299190,sensor_1,11.36 Kwh,2021-01-27T12:38:18.576272,stored_at:2021-01-27T12:38:22.831655
138321678040714,sensor_10,10.87 Kwh,2021-01-27T12:38:17.886031,stored_at:2021-01-27T12:38:22.831666
207650939010399,sensor_28,3.22 Kwh,2021-01-27T12:37:17.834135,stored_at:2021-01-27T12:38:22.831678
273622778640537,sensor_25,7.43 Kwh,2021-01-27T12:37:17.735371,stored_at:2021-01-27T12:38:22.831703
19709772195732,sensor_9,16.74 Kwh,2021-01-27T12:37:49.211994,stored_at:2021-01-27T12:38:22.831725
259909311413531,sensor_37,10.9 Kwh,2021-01-27T12:37:17.743511,stored_at:2021-01-27T12:38:22.831738
271098191908695,sensor_14,17.13 Kwh,2021-01-27T12:37:17.983949,stored_at:2021-01-27T12:38:22.831749
192087200124212,sensor_6,20.83 Kwh,2021-01-27T12:37:48.308202,stored_at:2021-01-27T12:38:22.831760
193109278845445,sensor_12,6.2 Kwh,2021-01-27T12:37:49.426257,stored_at:2021-01-27T12:38:22.831771
256606887734940,sensor_19,6.75 Kwh,2021-01-27T12:37:17.956062,stored_at:2021-01-27T12:38:54.831866
66654742247618,sensor_9,20.23 Kwh,2021-01-27T12:38:19.247925,stored_at:2021-01-27T12:38:54.831928
250752488452600,sensor_21,20.29 Kwh,2021-01-27T12:37:17.850696,stored_at:2021-01-27T12:38:54.831956
266248939063476,sensor_5,21.13 Kwh,2021-01-27T12:38:47.821511,stored_at:2021-01-27T12:38:54.831970
28348538803173,sensor_20,15.45 Kwh,2021-01-27T12:37:17.713595,stored_at:2021-01-27T12:38:54.831981
166494412579497,sensor_1,21.03 Kwh,2021-01-27T12:38:49.154741,stored_at:2021-01-27T12:38:54.831992
176077716361630,sensor_28,13.41 Kwh,2021-01-27T12:37:48.161643,stored_at:2021-01-27T12:38:54.832003
256198478406503,sensor_35,20.9 Kwh,2021-01-27T12:37:17.782943,stored_at:2021-01-27T12:38:54.832013
86272227165269,sensor_15,12.24 Kwh,2021-01-27T12:37:49.348168,stored_at:2021-01-27T12:38:54.832024
1321573242009,sensor_8,15.95 Kwh,2021-01-27T12:38:18.495835,stored_at:2021-01-27T12:38:54.832035
135116679573295,sensor_11,14.19 Kwh,2021-01-27T12:38:18.951800,stored_at:2021-01-27T12:38:54.832045
141031349735652,sensor_36,9.03 Kwh,2021-01-27T12:37:17.973603,stored_at:2021-01-27T12:38:54.832056
43209554593662,sensor_39,14.32 Kwh,2021-01-27T12:37:17.778558,stored_at:2021-01-27T12:38:54.832067
25786565094751,sensor_25,3.1 Kwh,2021-01-27T12:37:47.758906,stored_at:2021-01-27T12:38:54.832077
203858978098532,sensor_3,2.91 Kwh,2021-01-27T12:38:48.083025,stored_at:2021-01-27T12:38:54.832089
1676271235930,sensor_4,12.84 Kwh,2021-01-27T12:38:19.084800,stored_at:2021-01-27T12:38:54.832100
88173496466918,sensor_33,8.2 Kwh,2021-01-27T12:37:17.880308,stored_at:2021-01-27T12:38:54.832110
91977370761217,sensor_14,17.7 Kwh,2021-01-27T12:37:49.098095,stored_at:2021-01-27T12:38:54.832121
30776411437831,sensor_37,8.01 Kwh,2021-01-27T12:37:47.776366,stored_at:2021-01-27T12:38:54.832131
281245025304989,sensor_26,10.42 Kwh,2021-01-27T12:37:48.332596,stored_at:2021-01-27T12:38:54.832142
98228278486603,sensor_16,7.03 Kwh,2021-01-27T12:37:48.107527,stored_at:2021-01-27T12:38:54.832152
272026172508627,sensor_32,19.88 Kwh,2021-01-27T12:37:18.002001,stored_at:2021-01-27T12:38:54.832163
137277614130399,sensor_27,17.07 Kwh,2021-01-27T12:37:49.291671,stored_at:2021-01-27T12:38:54.832174
62692461887885,sensor_12,11.04 Kwh,2021-01-27T12:38:21.068752,stored_at:2021-01-27T12:38:54.832185
49542062013907,sensor_30,12.17 Kwh,2021-01-27T12:37:47.826752,stored_at:2021-01-27T12:38:54.832196
225943426695020,sensor_30,17.49 Kwh,2021-01-27T12:37:17.759371,stored_at:2021-01-27T12:38:54.832207
56319497911920,sensor_38,5.95 Kwh,2021-01-27T12:37:17.916746,stored_at:2021-01-27T12:38:54.832217
30574782724529,sensor_13,21.9 Kwh,2021-01-27T12:38:18.599248,stored_at:2021-01-27T12:38:54.832228
228872780558733,sensor_6,16.34 Kwh,2021-01-27T12:38:18.796740,stored_at:2021-01-27T12:38:54.832239
59371749893504,sensor_10,10.74 Kwh,2021-01-27T12:38:47.930725,stored_at:2021-01-27T12:38:54.832251
244443225991651,sensor_2,16.1 Kwh,2021-01-27T12:38:50.019257,stored_at:2021-01-27T12:38:54.832262
181012774762882,sensor_18,2.91 Kwh,2021-01-27T12:37:17.763122,stored_at:2021-01-27T12:38:54.832272
52193904000890,sensor_17,22.26 Kwh,2021-01-27T12:37:18.018840,stored_at:2021-01-27T12:38:54.832283
277185705516655,sensor_7,8.63 Kwh,2021-01-27T12:38:19.305907,stored_at:2021-01-27T12:38:54.832294
247796786135460,sensor_31,14.45 Kwh,2021-01-27T12:37:17.951274,stored_at:2021-01-27T12:38:54.832304
251065109393050,sensor_23,6.24 Kwh,2021-01-27T12:37:17.795017,stored_at:2021-01-27T12:38:54.832315
171894239522427,sensor_29,7.24 Kwh,2021-01-27T12:37:49.219149,stored_at:2021-01-27T12:38:54.832325
265827625553520,sensor_37,15.8 Kwh,2021-01-27T12:38:17.812399,stored_at:2021-01-27T12:39:26.831244
249496426368980,sensor_21,8.18 Kwh,2021-01-27T12:37:48.177083,stored_at:2021-01-27T12:39:26.831306
252237416693719,sensor_5,15.78 Kwh,2021-01-27T12:39:17.935640,stored_at:2021-01-27T12:39:26.831324
250989059339811,sensor_28,15.91 Kwh,2021-01-27T12:38:18.503372,stored_at:2021-01-27T12:39:26.831336
189085589519435,sensor_10,22.22 Kwh,2021-01-27T12:39:18.042401,stored_at:2021-01-27T12:39:26.831348
43279042894789,sensor_40,13.39 Kwh,2021-01-27T12:37:17.816234,stored_at:2021-01-27T12:39:26.831360
80576759390095,sensor_4,21.14 Kwh,2021-01-27T12:38:49.767830,stored_at:2021-01-27T12:39:26.831371
194617430690854,sensor_6,18.52 Kwh,2021-01-27T12:38:49.423909,stored_at:2021-01-27T12:39:26.831392
68268152736444,sensor_26,14.93 Kwh,2021-01-27T12:38:18.825486,stored_at:2021-01-27T12:39:26.831404
116477429442922,sensor_30,9.71 Kwh,2021-01-27T12:38:17.894535,stored_at:2021-01-27T12:39:26.831415
138618506456034,sensor_29,8.27 Kwh,2021-01-27T12:38:19.255217,stored_at:2021-01-27T12:39:26.831426
214438693717026,sensor_44,10.58 Kwh,2021-01-27T12:37:17.723616,stored_at:2021-01-27T12:39:26.831436
124013664900573,sensor_14,18.33 Kwh,2021-01-27T12:38:19.086058,stored_at:2021-01-27T12:39:26.831447
187744471088355,sensor_36,19.56 Kwh,2021-01-27T12:37:49.037277,stored_at:2021-01-27T12:39:26.831457
66480421206761,sensor_25,11.75 Kwh,2021-01-27T12:38:17.802555,stored_at:2021-01-27T12:39:26.831468
87271713390241,sensor_22,4.48 Kwh,2021-01-27T12:37:18.073042,stored_at:2021-01-27T12:39:26.831479
101651545639028,sensor_13,10.07 Kwh,2021-01-27T12:38:49.192209,stored_at:2021-01-27T12:39:26.831489
79874804152643,sensor_9,9.03 Kwh,2021-01-27T12:38:49.987333,stored_at:2021-01-27T12:39:26.831500
173280291943719,sensor_27,14.42 Kwh,2021-01-27T12:38:19.340965,stored_at:2021-01-27T12:39:26.831511
205002605515776,sensor_34,20.71 Kwh,2021-01-27T12:37:18.084706,stored_at:2021-01-27T12:39:26.831521
252490623474336,sensor_15,17.8 Kwh,2021-01-27T12:38:19.409726,stored_at:2021-01-27T12:39:26.831531
72249695874686,sensor_19,12.29 Kwh,2021-01-27T12:37:49.020729,stored_at:2021-01-27T12:39:26.831542
143444938474006,sensor_12,7.53 Kwh,2021-01-27T12:38:50.334950,stored_at:2021-01-27T12:39:26.831552
108515217989233,sensor_24,11.09 Kwh,2021-01-27T12:37:17.997926,stored_at:2021-01-27T12:39:26.831563
96723398536512,sensor_32,4.08 Kwh,2021-01-27T12:37:49.145492,stored_at:2021-01-27T12:39:26.831574
54359481436903,sensor_38,12.56 Kwh,2021-01-27T12:37:48.366315,stored_at:2021-01-27T12:39:26.831584
147216591942351,sensor_23,7.84 Kwh,2021-01-27T12:37:48.071372,stored_at:2021-01-27T12:39:26.831595
74678716274235,sensor_7,20.11 Kwh,2021-01-27T12:38:50.042584,stored_at:2021-01-27T12:39:26.831605
8449579350579,sensor_31,4.77 Kwh,2021-01-27T12:37:49.016188,stored_at:2021-01-27T12:39:26.831616
267296755229804,sensor_18,16.27 Kwh,2021-01-27T12:37:47.844788,stored_at:2021-01-27T12:39:26.831627
48845027119619,sensor_17,5.82 Kwh,2021-01-27T12:37:49.184836,stored_at:2021-01-27T12:39:26.831637
121219564104943,sensor_1,6.66 Kwh,2021-01-27T12:39:18.840103,stored_at:2021-01-27T12:39:26.831648
244775146690274,sensor_20,5.73 Kwh,2021-01-27T12:37:47.714192,stored_at:2021-01-27T12:39:26.831658
232841271880654,sensor_3,11.21 Kwh,2021-01-27T12:39:18.239155,stored_at:2021-01-27T12:39:26.831670
137496396522436,sensor_2,3.66 Kwh,2021-01-27T12:39:21.492378,stored_at:2021-01-27T12:39:26.831682
140470855328255,sensor_8,8.3 Kwh,2021-01-27T12:38:49.023513,stored_at:2021-01-27T12:39:26.831705
250916179406190,sensor_35,7.68 Kwh,2021-01-27T12:37:47.964372,stored_at:2021-01-27T12:39:26.831717
148341778805508,sensor_16,13.06 Kwh,2021-01-27T12:38:18.419373,stored_at:2021-01-27T12:39:26.831728
15559905578869,sensor_33,22.07 Kwh,2021-01-27T12:37:48.295968,stored_at:2021-01-27T12:39:26.831739
105076790598174,sensor_47,22.44 Kwh,2021-01-27T12:37:17.798858,stored_at:2021-01-27T12:39:26.831750
214299334837679,sensor_11,12.46 Kwh,2021-01-27T12:38:49.607566,stored_at:2021-01-27T12:39:26.831760
204215951348091,sensor_39,5.81 Kwh,2021-01-27T12:37:47.925640,stored_at:2021-01-27T12:39:26.831770
165245761907431,sensor_14,19.34 Kwh,2021-01-27T12:38:49.770205,stored_at:2021-01-27T12:39:58.831007
202263847787246,sensor_31,21.69 Kwh,2021-01-27T12:38:19.033587,stored_at:2021-01-27T12:39:58.831065
235052695852740,sensor_52,18.84 Kwh,2021-01-27T12:37:17.845444,stored_at:2021-01-27T12:39:58.831082
251088688768924,sensor_53,10.33 Kwh,2021-01-27T12:37:18.057605,stored_at:2021-01-27T12:39:58.831093
248594121348969,sensor_21,19.63 Kwh,2021-01-27T12:38:18.518281,stored_at:2021-01-27T12:39:58.831104
232223300801370,sensor_43,13.8 Kwh,2021-01-27T12:37:17.965979,stored_at:2021-01-27T12:39:58.831115
175611438373504,sensor_7,15.62 Kwh,2021-01-27T12:39:21.525519,stored_at:2021-01-27T12:39:58.831137
252417892161762,sensor_2,18.54 Kwh,2021-01-27T12:39:51.955685,stored_at:2021-01-27T12:39:58.831149
65693038889213,sensor_3,5.13 Kwh,2021-01-27T12:39:48.299527,stored_at:2021-01-27T12:39:58.831160
118271337549943,sensor_33,20.24 Kwh,2021-01-27T12:38:18.783950,stored_at:2021-01-27T12:39:58.831171
251801874774397,sensor_40,5.3 Kwh,2021-01-27T12:37:48.141333,stored_at:2021-01-27T12:39:58.831182
154387337386909,sensor_36,7.13 Kwh,2021-01-27T12:38:19.047876,stored_at:2021-01-27T12:39:58.831193
99067384228184,sensor_32,3.59 Kwh,2021-01-27T12:38:19.135871,stored_at:2021-01-27T12:39:58.831203
230960916292452,sensor_22,19.2 Kwh,2021-01-27T12:37:49.247795,stored_at:2021-01-27T12:39:58.831214
182451442845814,sensor_23,13.15 Kwh,2021-01-27T12:38:18.385316,stored_at:2021-01-27T12:39:58.831225
10559826949614,sensor_34,18.12 Kwh,2021-01-27T12:37:49.258199,stored_at:2021-01-27T12:39:58.831236
231134166609687,sensor_10,14.25 Kwh,2021-01-27T12:39:48.105534,stored_at:2021-01-27T12:39:58.831246
126180509329149,sensor_27,4.22 Kwh,2021-01-27T12:38:50.088164,stored_at:2021-01-27T12:39:58.831257
72165388132084,sensor_37,20.2 Kwh,2021-01-27T12:38:47.831511,stored_at:2021-01-27T12:39:58.831268
123274828573531,sensor_46,10.22 Kwh,2021-01-27T12:37:18.088045,stored_at:2021-01-27T12:39:58.831281
273650018346752,sensor_45,3.85 Kwh,2021-01-27T12:37:17.884348,stored_at:2021-01-27T12:39:58.831301
170754375182647,sensor_8,13.15 Kwh,2021-01-27T12:39:18.704473,stored_at:2021-01-27T12:39:58.831313
264032745550225,sensor_13,20.83 Kwh,2021-01-27T12:39:18.884655,stored_at:2021-01-27T12:39:58.831325
253444611909818,sensor_24,15.09 Kwh,2021-01-27T12:37:49.141762,stored_at:2021-01-27T12:39:58.831336
137443850601606,sensor_28,3.8 Kwh,2021-01-27T12:38:49.033982,stored_at:2021-01-27T12:39:58.831347
23429885475135,sensor_49,21.03 Kwh,2021-01-27T12:37:17.747437,stored_at:2021-01-27T12:39:58.831359
